Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6287  2.7220    -9.0021 -0.5094
      1  -6.9124  1.4627    -8.3949 -4.8883
      2  -8.0834  0.9103    -4.1912 -7.1470
      3  -7.4753  0.7266    -8.4319 -6.9871
      4  -7.1807  0.6485    -7.8425 -6.8451
      5  -7.0024  0.6409    -7.5550 -6.5499
      6  -6.5721  1.0383    -7.4307 -4.9208
      7  -5.9395  1.3432    -7.3138 -3.1274
      8  -5.1560  1.5916    -7.2205 -1.7335
      9  -5.2210  1.4249    -6.9888 -2.2317
     10  -5.6390  1.1049    -7.0341 -3.9600
     11  -5.1736  1.2345    -6.7636 -2.8722
     12  -5.2154  1.0714    -6.6142 -3.5045
     13  -4.7029  1.2799    -6.3699 -2.2139
     14  -4.7164  1.1554    -6.2339 -2.5703
     15  -4.9710  0.8797    -6.2543 -3.7704
     16  -4.6085  0.9876    -5.9762 -3.1668
     17  -4.2669  1.0800    -5.6981 -2.5082
     18  -4.2615  0.9703    -5.5805 -2.7110
     19  -4.5001  0.7808    -5.6648 -3.4846
     20  -4.2819  0.7923    -5.4109 -3.2263
     21  -4.3712  0.6691    -5.4183 -3.5137
     22  -4.2127  0.6537    -5.2076 -3.3744
     23  -4.3484  0.5861    -5.2605 -3.6410
     24  -4.4438  0.5344    -5.3326 -3.8008
     25  -4.5818  0.5342    -5.4652 -3.9859
     26  -4.7194  0.5595    -5.6076 -4.1178
     27  -4.8371  0.5582    -5.7209 -4.2649
     28  -4.7418  0.5293    -5.5506 -4.2219
     29  -4.7432  0.4686    -5.5291 -4.2310
     30  -4.6596  0.4474    -5.4463 -4.1533
     31  -4.7555  0.4431    -5.5101 -4.2666
     32  -4.8379  0.4336    -5.5929 -4.3607
     33  -4.7798  0.4050    -5.4988 -4.3189
     34  -4.7044  0.3956    -5.4213 -4.2657
     35  -4.6535  0.3745    -5.3334 -4.2397
     36  -4.5659  0.3868    -5.2344 -4.1405
     37  -4.4803  0.4046    -5.1642 -4.0410
     38  -4.4805  0.3654    -5.1588 -4.0470
     39  -4.5498  0.3670    -5.2127 -4.1421
     40  -4.4770  0.3722    -5.1412 -4.0569
     41  -4.5076  0.3450    -5.1611 -4.1121

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1021  0.0586     0.0071  0.1899
      1   0.1017  0.0587     0.0069  0.1898
      2   0.1026  0.0584     0.0078  0.1899
      3   0.1000  0.0594     0.0058  0.1897
      4   0.1013  0.0594     0.0053  0.1899
      5   0.1002  0.0602     0.0044  0.1900
      6   0.0433  0.0397     0.0001  0.1225
      7   0.0154  0.0136     0.0000  0.0392
      8   0.0077  0.0054     0.0000  0.0139
      9   0.0085  0.0051     0.0000  0.0147
     10   0.0095  0.0056     0.0001  0.0173
     11   0.0076  0.0043     0.0000  0.0128
     12   0.0081  0.0040     0.0001  0.0129
     13   0.0068  0.0031     0.0000  0.0097
     14   0.0072  0.0027     0.0001  0.0099
     15   0.0075  0.0028     0.0002  0.0109
     16   0.0070  0.0024     0.0001  0.0079
     17   0.0067  0.0023     0.0001  0.0069
     18   0.0070  0.0019     0.0002  0.0069
     19   0.0071  0.0020     0.0002  0.0070
     20   0.0071  0.0019     0.0002  0.0069
     21   0.0072  0.0019     0.0003  0.0070
     22   0.0072  0.0019     0.0003  0.0070
     23   0.0073  0.0020     0.0004  0.0084
     24   0.0074  0.0021     0.0004  0.0094
     25   0.0073  0.0020     0.0004  0.0085
     26   0.0072  0.0017     0.0003  0.0069
     27   0.0071  0.0017     0.0003  0.0069
     28   0.0072  0.0017     0.0003  0.0070
     29   0.0072  0.0016     0.0004  0.0070
     30   0.0073  0.0017     0.0004  0.0073
     31   0.0073  0.0017     0.0004  0.0070
     32   0.0073  0.0016     0.0004  0.0070
     33   0.0074  0.0018     0.0004  0.0080
     34   0.0074  0.0018     0.0004  0.0083
     35   0.0075  0.0019     0.0004  0.0092
     36   0.0073  0.0017     0.0004  0.0073
     37   0.0072  0.0014     0.0004  0.0069
     38   0.0072  0.0014     0.0004  0.0069
     39   0.0072  0.0014     0.0004  0.0069
     40   0.0071  0.0012     0.0004  0.0068
     41   0.0072  0.0013     0.0004  0.0069

