Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.2593  1.3428    -6.4318 -2.5032
      1  -3.2395  0.8373    -4.2416 -2.4020
      2  -2.8169  0.6881    -3.4990 -2.3590
      3  -3.0717  0.6182    -3.6336 -2.7443
      4  -2.9196  0.5972    -3.3557 -2.6438
      5  -2.9046  1.0417    -4.9673 -2.4126
      6  -2.7793  0.9504    -3.9487 -2.3845
      7  -2.6755  0.7631    -3.0933 -2.3777
      8  -2.6580  0.6164    -3.0479 -2.4483
      9  -2.6384  0.4784    -3.0159 -2.5795
     10  -2.6034  0.3670    -2.8519 -2.5794
     11  -2.5982  0.2788    -2.8509 -2.5871
     12  -2.5886  0.2011    -2.8488 -2.5873
     13  -2.5968  0.2041    -2.8538 -2.5906
     14  -2.8080  0.7198    -3.1987 -2.5868
     15  -2.8977  0.7595    -3.3473 -2.6042
     16  -2.9086  0.6655    -3.2955 -2.6351
     17  -2.8992  0.5457    -3.2234 -2.6817
     18  -2.8862  0.4296    -3.1516 -2.7469
     19  -2.9605  0.8575    -3.6546 -2.6165
     20  -2.8754  0.6430    -3.2886 -2.6160
     21  -2.8267  0.4837    -3.1300 -2.6156
     22  -2.8501  0.4256    -3.1309 -2.6445
     23  -2.8544  0.3468    -3.1300 -2.6796
     24  -2.8559  0.2759    -3.1289 -2.7253
     25  -2.8439  0.2112    -3.1243 -2.7210
     26  -2.8500  0.1690    -3.1242 -2.7982
     27  -2.8353  0.1800    -3.1211 -2.7067
     28  -2.7957  0.2736    -3.1194 -2.6264
     29  -2.7451  0.3063    -3.1132 -2.6060
     30  -2.6947  0.2964    -3.1009 -2.5980
     31  -2.6581  0.2531    -3.0825 -2.5951
     32  -2.6234  0.2466    -3.0317 -2.5920
     33  -2.6065  0.1927    -2.9713 -2.5917
     34  -2.5963  0.1476    -2.8894 -2.5916
     35  -2.6031  0.1477    -2.9607 -2.5926
     36  -2.5937  0.1141    -2.8582 -2.5923
     37  -2.5858  0.0918    -2.8479 -2.5920
     38  -2.5828  0.0697    -2.8454 -2.5920
     39  -2.5820  0.0543    -2.8448 -2.5921
     40  -2.5812  0.0433    -2.8441 -2.5921
     41  -2.5801  0.0337    -2.8430 -2.5922

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0986  0.0600     0.0037  0.1894
      1   0.1004  0.0595     0.0041  0.1897
      2   0.1019  0.0589     0.0060  0.1899
      3   0.1010  0.0592     0.0053  0.1898
      4   0.1010  0.0588     0.0061  0.1897
      5   0.0475  0.0395     0.0001  0.1239
      6   0.0506  0.0406     0.0001  0.1299
      7   0.0569  0.0418     0.0015  0.1375
      8   0.0649  0.0426     0.0052  0.1450
      9   0.0709  0.0423     0.0095  0.1496
     10   0.0767  0.0422     0.0140  0.1543
     11   0.0814  0.0415     0.0186  0.1573
     12   0.0825  0.0409     0.0212  0.1577
     13   0.0821  0.0408     0.0215  0.1573
     14   0.0323  0.0185     0.0014  0.0621
     15   0.0312  0.0184     0.0007  0.0611
     16   0.0338  0.0191     0.0020  0.0651
     17   0.0367  0.0194     0.0043  0.0681
     18   0.0391  0.0193     0.0073  0.0702
     19   0.0246  0.0140     0.0001  0.0460
     20   0.0261  0.0134     0.0018  0.0467
     21   0.0273  0.0130     0.0040  0.0473
     22   0.0284  0.0131     0.0052  0.0481
     23   0.0299  0.0131     0.0072  0.0498
     24   0.0312  0.0130     0.0082  0.0512
     25   0.0323  0.0128     0.0094  0.0520
     26   0.0335  0.0128     0.0105  0.0531
     27   0.0329  0.0125     0.0104  0.0522
     28   0.0284  0.0114     0.0080  0.0457
     29   0.0281  0.0121     0.0076  0.0469
     30   0.0296  0.0131     0.0078  0.0505
     31   0.0315  0.0137     0.0085  0.0534
     32   0.0327  0.0143     0.0086  0.0551
     33   0.0345  0.0143     0.0098  0.0570
     34   0.0359  0.0142     0.0113  0.0583
     35   0.0360  0.0143     0.0115  0.0587
     36   0.0375  0.0142     0.0135  0.0599
     37   0.0391  0.0145     0.0145  0.0615
     38   0.0402  0.0143     0.0154  0.0622
     39   0.0405  0.0142     0.0158  0.0624
     40   0.0409  0.0141     0.0164  0.0628
     41   0.0418  0.0140     0.0173  0.0638

