trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1219 680.00  0.00 800.00 52.00  0
  1  661 370.00  0.00 800.00 52.00  1
  2  716 400.00  0.00 800.00 104.00  1
  3  771 430.00  0.00 800.00 156.00  0
  4  681 380.00  0.00 800.00 156.00  1
  5  789 440.00  0.00 800.00 156.00  1
  6  575 320.00  0.00 800.00 520.00  0
  7  771 430.00  0.00 800.00 156.00  1
  8  736 410.00  0.00 800.00 260.00  0
  9  753 420.00  0.00 800.00 156.00  0
 10  771 430.00  0.00 800.00 156.00  0
 11  662 370.00  0.00 800.00 104.00  1
 12  789 440.00  0.00 800.00 156.00  0
 13  825 460.00  0.00 800.00 156.00  0
 14  734 410.00  0.00 800.00 104.00  1
 15  807 450.00  0.00 800.00 156.00  0
 16  609 340.00  0.00 800.00 156.00  1
 17  807 470.00  0.00 800.00 104.00  1
 18  807 470.00  0.00 800.00 260.00  0
 19  807 430.00  0.00 800.00 260.00  0
 20  789 440.00  0.00 800.00 156.00  0
 21  807 460.00  0.00 800.00 260.00  0
 22  807 460.00  0.00 800.00 104.00  1
 23  789 440.00  0.00 800.00 156.00  0
 24  645 360.00  0.00 800.00 156.00  1
 25  789 420.00  0.00 800.00 260.00  0
 26  789 430.00  0.00 800.00 104.00  1
 27  789 420.00  0.00 800.00 260.00  0
 28  789 430.00  0.00 800.00 260.00  0
 29  789 430.00  0.00 800.00 104.00  1
 30  789 420.00  0.00 800.00 104.00  1
 31  789 460.00  0.00 800.00 104.00  1
 32  789 450.00  0.00 800.00 104.00  1
 33  789 440.00  0.00 800.00 104.00  1
 34  789 430.00  0.00 800.00 260.00  0
 35  789 420.00  0.00 800.00 104.00  1
 36  789 440.00  0.00 800.00 260.00  0
 37  789 430.00  0.00 800.00 260.00  0
 38  789 460.00  0.00 800.00 104.00  1
 39  789 430.00  0.00 800.00 260.00  0
 40  789 440.00  0.00 800.00 260.00  0
 41  789 420.00  0.00 800.00 260.00  0
