Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.0874  1.2570    -6.0508 -2.4860
      1  -4.9058  0.9293    -6.6304 -3.9890
      2  -5.3798  0.8383    -7.3659 -4.7932
      3  -4.9537  0.5043    -5.5231 -4.6181
      4  -5.1308  0.5095    -5.6808 -4.9044
      5  -5.5338  0.9765    -8.0146 -4.8221
      6  -5.3207  0.6345    -6.2484 -4.9155
      7  -5.4145  0.5930    -6.3299 -5.1015
      8  -5.3431  0.4346    -5.8300 -5.1127
      9  -5.2480  0.6576    -6.0464 -4.8265
     10  -5.1595  0.6549    -5.8637 -4.7341
     11  -5.1542  0.5024    -5.6179 -4.9087
     12  -5.1016  0.4295    -5.5677 -4.9017
     13  -5.0754  0.3393    -5.4865 -4.9219
     14  -5.0821  0.2578    -5.4722 -5.0662
     15  -5.0673  0.2020    -5.3403 -5.0667
     16  -5.0723  0.1542    -5.3400 -5.0727
     17  -5.0791  0.1368    -5.3632 -5.0768
     18  -5.0773  0.1080    -5.3422 -5.0771
     19  -5.0754  0.0883    -5.3404 -5.0772
     20  -5.0680  0.0665    -5.3330 -5.0770
     21  -5.0677  0.0572    -5.3327 -5.0771
     22  -5.0699  0.0503    -5.3334 -5.0786
     23  -5.0667  0.0367    -5.3302 -5.0785
     24  -5.0674  0.0314    -5.3303 -5.0791
     25  -5.0671  0.0282    -5.3300 -5.0791
     26  -5.0674  0.0258    -5.3300 -5.0793
     27  -5.0671  0.0239    -5.3298 -5.0794
     28  -5.0670  0.0226    -5.3296 -5.0794
     29  -5.0671  0.0217    -5.3297 -5.0795
     30  -5.0672  0.0212    -5.3297 -5.0795
     31  -5.0674  0.0221    -5.3298 -5.0796
     32  -5.0675  0.0225    -5.3299 -5.0796
     33  -5.0675  0.0227    -5.3300 -5.0796
     34  -5.0674  0.0218    -5.3298 -5.0796
     35  -5.0674  0.0218    -5.3298 -5.0796
     36  -5.0673  0.0212    -5.3297 -5.0796
     37  -5.0672  0.0206    -5.3296 -5.0796
     38  -5.0674  0.0217    -5.3298 -5.0796
     39  -5.0673  0.0211    -5.3297 -5.0796
     40  -5.0672  0.0206    -5.3297 -5.0796
     41  -5.0671  0.0198    -5.3295 -5.0796

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0985  0.0602     0.0031  0.1895
      1   0.0970  0.0605     0.0030  0.1893
      2   0.0955  0.0609     0.0032  0.1891
      3   0.1019  0.0589     0.0048  0.1899
      4   0.1029  0.0594     0.0040  0.1902
      5   0.0410  0.0382     0.0000  0.1149
      6   0.0493  0.0385     0.0001  0.1224
      7   0.0531  0.0408     0.0001  0.1309
      8   0.0605  0.0408     0.0029  0.1373
      9   0.0348  0.0248     0.0001  0.0774
     10   0.0349  0.0251     0.0001  0.0783
     11   0.0380  0.0246     0.0005  0.0804
     12   0.0419  0.0257     0.0025  0.0863
     13   0.0453  0.0258     0.0060  0.0894
     14   0.0481  0.0253     0.0094  0.0914
     15   0.0511  0.0254     0.0121  0.0945
     16   0.0533  0.0251     0.0151  0.0959
     17   0.0558  0.0257     0.0166  0.1000
     18   0.0562  0.0255     0.0175  0.1002
     19   0.0567  0.0253     0.0186  0.1005
     20   0.0595  0.0255     0.0210  0.1031
     21   0.0597  0.0254     0.0214  0.1032
     22   0.0623  0.0259     0.0230  0.1069
     23   0.0647  0.0260     0.0250  0.1091
     24   0.0664  0.0259     0.0270  0.1105
     25   0.0666  0.0258     0.0277  0.1107
     26   0.0678  0.0257     0.0287  0.1118
     27   0.0680  0.0256     0.0290  0.1119
     28   0.0681  0.0255     0.0293  0.1119
     29   0.0691  0.0255     0.0303  0.1129
     30   0.0698  0.0253     0.0311  0.1134
     31   0.0720  0.0257     0.0327  0.1161
     32   0.0737  0.0259     0.0344  0.1179
     33   0.0749  0.0258     0.0354  0.1191
     34   0.0750  0.0258     0.0355  0.1191
     35   0.0755  0.0257     0.0361  0.1195
     36   0.0756  0.0257     0.0362  0.1196
     37   0.0756  0.0256     0.0363  0.1196
     38   0.0776  0.0260     0.0375  0.1221
     39   0.0777  0.0259     0.0377  0.1222
     40   0.0777  0.0259     0.0378  0.1222
     41   0.0778  0.0259     0.0379  0.1222

