Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.5504  1.4094    -6.8335 -2.5388
      1  -5.6206  0.8444    -6.9423 -4.5741
      2  -5.0759  0.5875    -5.8876 -4.5230
      3  -4.7832  0.4754    -5.3690 -4.3859
      4  -4.4885  0.5143    -5.0200 -3.9720
      5  -4.5512  0.3597    -5.0119 -4.5133
      6  -4.5133  0.2756    -4.7865 -4.5137
      7  -4.3665  0.7790    -5.1485 -3.3210
      8  -4.0897  1.2338    -7.1830 -2.6460
      9  -5.5998  2.0795    -9.0952 -2.6297
     10  -5.5507  2.0779    -9.0848 -2.6273
     11  -5.4346  2.0698    -9.0564 -2.6171
     12  -5.2598  2.0461    -9.0068 -2.6054
     13  -5.0124  1.9872    -8.9157 -2.5923
     14  -4.7042  1.8677    -8.7433 -2.5793
     15  -4.4040  1.6890    -8.4384 -2.5700
     16  -4.1430  1.4672    -7.8584 -2.5626
     17  -3.9530  1.2479    -6.7785 -2.5575
     18  -3.8319  1.0674    -5.5605 -2.5545
     19  -3.7612  0.9389    -5.2437 -2.5529
     20  -4.0630  0.8792    -5.4230 -2.8661
     21  -4.2829  0.7970    -5.5410 -3.2451
     22  -4.4684  0.7326    -5.6404 -3.5813
     23  -4.6713  0.7217    -5.8545 -3.8305
     24  -4.5148  0.6834    -5.5777 -3.7331
     25  -4.4936  0.6085    -5.5211 -3.7485
     26  -4.6453  0.5897    -5.6335 -3.9689
     27  -4.7941  0.5810    -5.8044 -4.1207
     28  -4.9318  0.5750    -5.9254 -4.2874
     29  -5.0834  0.5885    -6.1164 -4.4348
     30  -5.2327  0.6014    -6.3002 -4.5752
     31  -5.2255  0.5513    -6.2518 -4.5887
     32  -5.3934  0.5814    -6.4527 -4.7463
     33  -5.5684  0.6108    -6.6921 -4.8746
     34  -5.7533  0.6424    -6.9442 -5.0658
     35  -5.9394  0.6721    -7.2000 -5.1884
     36  -6.1589  0.7308    -7.5420 -5.3671
     37  -6.4233  0.8057    -8.0082 -5.5347
     38  -6.7026  0.8705    -8.4362 -5.7281
     39  -6.4654  0.7512    -7.8370 -5.6558
     40  -6.4771  0.6925    -7.7947 -5.6922
     41  -6.6960  0.7298    -8.1142 -5.9049

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1008  0.0593     0.0050  0.1898
      1   0.1008  0.0594     0.0049  0.1898
      2   0.1012  0.0591     0.0057  0.1898
      3   0.1022  0.0588     0.0066  0.1900
      4   0.0959  0.0613     0.0031  0.1893
      5   0.1087  0.0579     0.0089  0.1911
      6   0.1181  0.0546     0.0161  0.1923
      7   0.0372  0.0320     0.0001  0.0966
      8   0.0121  0.0109     0.0000  0.0306
      9   0.0003  0.0012     0.0000  0.0001
     10   0.0005  0.0016     0.0000  0.0007
     11   0.0008  0.0021     0.0000  0.0036
     12   0.0013  0.0027     0.0000  0.0051
     13   0.0022  0.0032     0.0000  0.0059
     14   0.0032  0.0035     0.0000  0.0063
     15   0.0043  0.0034     0.0000  0.0065
     16   0.0053  0.0030     0.0000  0.0066
     17   0.0060  0.0025     0.0000  0.0066
     18   0.0065  0.0020     0.0001  0.0066
     19   0.0067  0.0015     0.0001  0.0067
     20   0.0067  0.0016     0.0001  0.0067
     21   0.0068  0.0015     0.0002  0.0067
     22   0.0068  0.0015     0.0002  0.0067
     23   0.0068  0.0016     0.0001  0.0067
     24   0.0068  0.0015     0.0002  0.0067
     25   0.0069  0.0012     0.0003  0.0067
     26   0.0069  0.0012     0.0003  0.0067
     27   0.0069  0.0012     0.0003  0.0067
     28   0.0069  0.0012     0.0003  0.0067
     29   0.0068  0.0012     0.0003  0.0067
     30   0.0068  0.0012     0.0003  0.0067
     31   0.0069  0.0009     0.0003  0.0067
     32   0.0069  0.0010     0.0003  0.0067
     33   0.0069  0.0010     0.0003  0.0066
     34   0.0068  0.0011     0.0003  0.0066
     35   0.0068  0.0011     0.0003  0.0066
     36   0.0068  0.0012     0.0002  0.0066
     37   0.0067  0.0014     0.0002  0.0066
     38   0.0067  0.0015     0.0001  0.0066
     39   0.0067  0.0014     0.0001  0.0066
     40   0.0068  0.0010     0.0003  0.0066
     41   0.0068  0.0011     0.0003  0.0066

