trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  917 510.00  0.00 800.00 520.00  0
  1  626 350.00  0.00 800.00 104.00  1
  2  790 440.00  0.00 800.00 260.00  0
  3  771 430.00  0.00 800.00 156.00  0
  4  716 400.00  0.00 800.00 104.00  0
  5  608 340.00  0.00 800.00 104.00  1
  6  734 410.00  0.00 800.00 104.00  0
  7  841 470.00  0.00 800.00 52.00  0
  8  715 400.00  0.00 800.00 52.00  0
  9 1421 790.00  0.00 800.00 520.00  1
 10    0  10.00  0.00 800.00  0.43  1
 11 1421 790.00  0.00 800.00 260.00  0
 12 1421 790.00  0.00 800.00 260.00  0
 13 1421 780.00  0.00 800.00 260.00  0
 14 1421 770.00  0.00 800.00 260.00  0
 15    0  10.00  0.00 800.00  0.43  1
 16    0  20.00  0.00 800.00  0.71  1
 17    0  10.00  0.00 800.00  0.71  1
 18    0  30.00  0.00 800.00  0.71  1
 19    0  10.00  0.00 800.00  0.71  1
 20  643 360.00  0.00 800.00 52.00  1
 21  661 370.00  0.00 800.00 52.00  1
 22  751 420.00  0.00 800.00 52.00  1
 23  698 390.00  0.00 800.00 104.00  1
 24  770 430.00  0.00 800.00 104.00  0
 25    0  10.00  0.00 800.00  0.43  1
 26  662 370.00  0.00 800.00 104.00  1
 27  734 410.00  0.00 800.00 104.00  1
 28  770 430.00  0.00 800.00 104.00  1
 29  735 410.00  0.00 800.00 156.00  1
 30  771 430.00  0.00 800.00 156.00  1
 31    0  10.00  0.00 800.00  0.43  1
 32  700 390.00  0.00 800.00 260.00  1
 33  736 410.00  0.00 800.00 260.00  1
 34  790 440.00  0.00 800.00 260.00  1
 35  826 460.00  0.00 800.00 260.00  1
 36  701 390.00  0.00 800.00 520.00  1
 37  809 450.00  0.00 800.00 520.00  1
 38  863 480.00  0.00 800.00 520.00  1
 39  917 510.00  0.00 800.00 520.00  0
 40    0  10.00  0.00 800.00  0.43  1
 41  845 470.00  0.00 800.00 520.00  1
