Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.2316  1.5632    -7.6113 -2.3530
      1  -2.8176  1.2450    -6.1674 -2.3329
      2  -2.6797  1.2238    -5.9011 -2.3196
      3  -2.5159  0.9561    -3.4732 -2.3177
      4  -2.4155  0.7077    -2.5765 -2.3170
      5  -2.3602  0.5049    -2.5716 -2.3167
      6  -2.3324  0.3673    -2.5680 -2.3166
      7  -2.3245  0.3170    -2.5670 -2.3165
      8  -2.3140  0.2291    -2.5660 -2.3165
      9  -2.3085  0.1656    -2.5656 -2.3164
     10  -2.3506  0.4692    -2.5689 -2.3166
     11  -2.3278  0.3406    -2.5671 -2.3165
     12  -2.3160  0.2483    -2.5662 -2.3165
     13  -2.3097  0.1805    -2.5657 -2.3164
     14  -2.3063  0.1309    -2.5654 -2.3164
     15  -2.3046  0.0954    -2.5652 -2.3164
     16  -2.3036  0.0696    -2.5652 -2.3164
     17  -2.3032  0.0508    -2.5651 -2.3164
     18  -2.3029  0.0374    -2.5651 -2.3164
     19  -2.3044  0.0916    -2.5652 -2.3164
     20  -2.3130  0.2176    -2.5659 -2.3164
     21  -2.3080  0.1566    -2.5655 -2.3164
     22  -2.3382  0.4014    -2.5680 -2.3166
     23  -2.3211  0.2891    -2.5666 -2.3165
     24  -2.3123  0.2094    -2.5659 -2.3164
     25  -2.3078  0.1526    -2.5655 -2.3164
     26  -2.3054  0.1118    -2.5653 -2.3164
     27  -2.3041  0.0818    -2.5652 -2.3164
     28  -2.3034  0.0608    -2.5652 -2.3164
     29  -2.3030  0.0444    -2.5651 -2.3164
     30  -2.3028  0.0311    -2.5651 -2.3164
     31  -2.3027  0.0227    -2.5651 -2.3164
     32  -2.3026  0.0166    -2.5651 -2.3164
     33  -2.3026  0.0124    -2.5651 -2.3164
     34  -2.3028  0.0295    -2.5651 -2.3164
     35  -2.3038  0.0721    -2.5652 -2.3164
     36  -2.3032  0.0541    -2.5651 -2.3164
     37  -2.3067  0.1346    -2.5655 -2.3164
     38  -2.3047  0.0977    -2.5653 -2.3164
     39  -2.3038  0.0727    -2.5652 -2.3164
     40  -2.3032  0.0528    -2.5651 -2.3164
     41  -2.3029  0.0389    -2.5651 -2.3164

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0847  0.0651     0.0000  0.1878
      1   0.0961  0.0628     0.0000  0.1895
      2   0.0974  0.0618     0.0000  0.1894
      3   0.1093  0.0582     0.0001  0.1911
      4   0.1168  0.0542     0.0166  0.1919
      5   0.1195  0.0520     0.0273  0.1921
      6   0.1244  0.0494     0.0359  0.1926
      7   0.1290  0.0483     0.0406  0.1935
      8   0.1328  0.0463     0.0471  0.1939
      9   0.1360  0.0445     0.0527  0.1942
     10   0.0905  0.0435     0.0237  0.1683
     11   0.0938  0.0425     0.0288  0.1698
     12   0.0973  0.0417     0.0329  0.1716
     13   0.1005  0.0411     0.0365  0.1733
     14   0.1034  0.0406     0.0398  0.1749
     15   0.1063  0.0401     0.0430  0.1765
     16   0.1091  0.0397     0.0459  0.1779
     17   0.1118  0.0393     0.0490  0.1793
     18   0.1144  0.0388     0.0515  0.1806
     19   0.0864  0.0319     0.0369  0.1421
     20   0.0650  0.0245     0.0255  0.1053
     21   0.0664  0.0242     0.0279  0.1064
     22   0.0484  0.0190     0.0162  0.0783
     23   0.0496  0.0185     0.0185  0.0790
     24   0.0508  0.0182     0.0208  0.0798
     25   0.0520  0.0180     0.0219  0.0807
     26   0.0531  0.0178     0.0230  0.0815
     27   0.0542  0.0177     0.0242  0.0822
     28   0.0553  0.0176     0.0256  0.0830
     29   0.0563  0.0175     0.0271  0.0841
     30   0.0564  0.0175     0.0273  0.0842
     31   0.0574  0.0174     0.0283  0.0852
     32   0.0583  0.0174     0.0291  0.0861
     33   0.0592  0.0173     0.0299  0.0870
     34   0.0496  0.0145     0.0239  0.0720
     35   0.0411  0.0123     0.0186  0.0595
     36   0.0417  0.0122     0.0198  0.0600
     37   0.0344  0.0105     0.0148  0.0492
     38   0.0350  0.0104     0.0153  0.0498
     39   0.0355  0.0103     0.0158  0.0504
     40   0.0361  0.0102     0.0164  0.0509
     41   0.0366  0.0101     0.0170  0.0514

