trialNum, leftMoney, leftTime, rightMoney, rightTime
5.0, 400, 0.0, 800, 2
6.0, 600, 0.0, 800, 2
7.0, 700, 0.0, 800, 2
8.0, 650, 0.0, 800, 2
9.0, 675, 0.0, 800, 2
10.0, 687, 0.0, 800, 2
11.0, 400, 0.0, 800, 156
12.0, 600, 0.0, 800, 156
13.0, 500, 0.0, 800, 156
14.0, 550, 0.0, 800, 156
15.0, 575, 0.0, 800, 156
16.0, 587, 0.0, 800, 156
17.0, 400, 0.0, 800, 1
18.0, 600, 0.0, 800, 1
19.0, 500, 0.0, 800, 1
20.0, 550, 0.0, 800, 1
21.0, 575, 0.0, 800, 1
22.0, 587, 0.0, 800, 1
23.0, 400, 0.0, 800, 4
24.0, 600, 0.0, 800, 4
25.0, 500, 0.0, 800, 4
26.0, 550, 0.0, 800, 4
27.0, 575, 0.0, 800, 4
28.0, 587, 0.0, 800, 4
29.0, 400, 0.0, 800, 52
30.0, 600, 0.0, 800, 52
31.0, 500, 0.0, 800, 52
32.0, 550, 0.0, 800, 52
33.0, 575, 0.0, 800, 52
34.0, 587, 0.0, 800, 52
35.0, 800, 26.0, 400, 0
36.0, 800, 26.0, 600, 0
37.0, 800, 26.0, 700, 0
38.0, 800, 26.0, 650, 0
39.0, 800, 26.0, 675, 0
40.0, 800, 26.0, 687, 0
41.0, 400, 0.0, 800, 520
42.0, 600, 0.0, 800, 520
43.0, 700, 0.0, 800, 520
44.0, 650, 0.0, 800, 520
45.0, 675, 0.0, 800, 520
46.0, 687, 0.0, 800, 520
