Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7610  2.0707    -9.1280 -2.6656
      1  -4.0166  1.1182    -5.7949 -2.4863
      2  -3.1965  0.7205    -4.2105 -2.4016
      3  -3.7318  0.5345    -4.3931 -3.3541
      4  -3.5528  0.4355    -3.9863 -3.2491
      5  -3.4107  0.4097    -3.8523 -3.1565
      6  -3.4447  0.3093    -3.8550 -3.4119
      7  -3.4108  0.2484    -3.6759 -3.4100
      8  -3.3441  0.7045    -3.8406 -2.8625
      9  -3.2307  0.7504    -3.7219 -2.6803
     10  -3.2362  0.5948    -3.6706 -2.9019
     11  -3.3834  0.7169    -3.8956 -3.0014
     12  -3.4325  0.6461    -3.8822 -3.1492
     13  -3.3828  0.4845    -3.6835 -3.1530
     14  -3.3560  0.3679    -3.6763 -3.1561
     15  -3.3413  0.2872    -3.6717 -3.1585
     16  -3.3532  0.2256    -3.6717 -3.1805
     17  -3.3484  0.1848    -3.6698 -3.1816
     18  -3.3459  0.1593    -3.6687 -3.1826
     19  -3.3447  0.1440    -3.6679 -3.1835
     20  -3.3581  0.1237    -3.6688 -3.2029
     21  -3.3660  0.1106    -3.6692 -3.2183
     22  -3.3655  0.1070    -3.6688 -3.2183
     23  -3.3648  0.1051    -3.6685 -3.2179
     24  -3.3823  0.0843    -3.6696 -3.2769
     25  -3.3819  0.0834    -3.6694 -3.2761
     26  -3.3818  0.0829    -3.6693 -3.2761
     27  -3.3815  0.0827    -3.6691 -3.2754
     28  -3.3926  0.0646    -3.6698 -3.3786
     29  -3.3992  0.0497    -3.6701 -3.4130
     30  -3.4010  0.0448    -3.6702 -3.4147
     31  -3.4041  0.0344    -3.6704 -3.4178
     32  -3.4051  0.0300    -3.6704 -3.4188
     33  -3.4064  0.0232    -3.6705 -3.4200
     34  -3.4063  0.0228    -3.6704 -3.4200
     35  -3.4063  0.0226    -3.6704 -3.4200
     36  -3.4065  0.0212    -3.6704 -3.4202
     37  -3.4065  0.0210    -3.6704 -3.4202
     38  -3.4064  0.0209    -3.6703 -3.4202
     39  -3.4069  0.0173    -3.6704 -3.4207
     40  -3.4069  0.0172    -3.6703 -3.4207
     41  -3.4076  0.0105    -3.6704 -3.4213

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1024  0.0584     0.0079  0.1899
      1   0.1024  0.0584     0.0079  0.1899
      2   0.1030  0.0581     0.0089  0.1900
      3   0.1013  0.0587     0.0070  0.1897
      4   0.1047  0.0577     0.0098  0.1902
      5   0.1024  0.0577     0.0096  0.1897
      6   0.1133  0.0547     0.0173  0.1914
      7   0.1232  0.0527     0.0235  0.1930
      8   0.0445  0.0336     0.0007  0.1067
      9   0.0361  0.0273     0.0003  0.0855
     10   0.0410  0.0276     0.0022  0.0899
     11   0.0346  0.0234     0.0003  0.0750
     12   0.0383  0.0248     0.0012  0.0811
     13   0.0404  0.0243     0.0040  0.0822
     14   0.0422  0.0239     0.0071  0.0835
     15   0.0439  0.0237     0.0086  0.0850
     16   0.0462  0.0235     0.0110  0.0868
     17   0.0471  0.0233     0.0126  0.0874
     18   0.0480  0.0232     0.0140  0.0880
     19   0.0487  0.0230     0.0148  0.0885
     20   0.0505  0.0229     0.0163  0.0898
     21   0.0517  0.0228     0.0177  0.0909
     22   0.0521  0.0227     0.0184  0.0912
     23   0.0527  0.0226     0.0193  0.0918
     24   0.0548  0.0227     0.0212  0.0941
     25   0.0553  0.0227     0.0218  0.0945
     26   0.0557  0.0226     0.0221  0.0947
     27   0.0561  0.0225     0.0226  0.0950
     28   0.0578  0.0226     0.0239  0.0965
     29   0.0592  0.0226     0.0253  0.0980
     30   0.0597  0.0225     0.0262  0.0984
     31   0.0608  0.0225     0.0277  0.0995
     32   0.0614  0.0224     0.0282  0.1000
     33   0.0623  0.0224     0.0289  0.1009
     34   0.0626  0.0223     0.0292  0.1011
     35   0.0629  0.0223     0.0295  0.1013
     36   0.0631  0.0223     0.0298  0.1014
     37   0.0634  0.0222     0.0301  0.1016
     38   0.0635  0.0222     0.0303  0.1017
     39   0.0641  0.0221     0.0309  0.1022
     40   0.0645  0.0221     0.0313  0.1025
     41   0.0659  0.0223     0.0324  0.1040

