Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7566  2.0723    -9.1275 -2.6619
      1  -4.0156  1.1224    -5.7978 -2.4845
      2  -3.0772  0.6966    -3.9682 -2.3880
      3  -3.4756  0.5545    -4.1572 -3.1202
      4  -3.7699  0.5616    -4.4708 -3.4604
      5  -3.6777  0.4019    -3.9984 -3.4517
      6  -3.6564  0.3018    -3.9568 -3.4553
      7  -3.6749  0.2242    -3.9564 -3.5395
      8  -3.5762  0.7283    -4.2806 -3.1537
      9  -3.4834  0.6295    -3.9567 -3.1342
     10  -3.4843  0.4944    -3.9377 -3.2585
     11  -3.4528  0.3719    -3.9053 -3.2700
     12  -3.4370  0.2862    -3.8877 -3.2791
     13  -3.5187  0.3534    -3.9443 -3.4079
     14  -3.6140  0.3798    -3.9842 -3.4251
     15  -3.6646  0.3392    -4.0419 -3.4607
     16  -3.6862  0.2809    -4.0499 -3.5200
     17  -3.6945  0.2255    -4.0430 -3.6093
     18  -3.8016  0.4417    -4.3169 -3.6845
     19  -3.9861  0.6651    -4.7641 -3.6905
     20  -3.9185  0.5228    -4.4975 -3.6914
     21  -3.8729  0.4136    -4.4044 -3.6916
     22  -3.8419  0.3315    -4.2970 -3.6915
     23  -3.9482  0.4355    -4.4716 -3.7061
     24  -3.9189  0.3475    -4.4210 -3.7062
     25  -3.9217  0.2885    -4.4143 -3.7174
     26  -3.9022  0.2431    -4.3566 -3.7154
     27  -3.8956  0.2102    -4.3303 -3.7158
     28  -3.9189  0.1903    -4.3551 -3.7335
     29  -3.9409  0.1729    -4.3778 -3.7581
     30  -4.0027  0.2245    -4.4757 -3.8104
     31  -3.9851  0.1954    -4.4534 -3.8022
     32  -4.0159  0.1962    -4.4748 -3.8839
     33  -4.0945  0.2658    -4.5517 -3.9629
     34  -4.0776  0.2297    -4.5059 -3.9623
     35  -4.1712  0.3336    -4.7139 -3.9700
     36  -4.1522  0.2806    -4.6707 -3.9698
     37  -4.2669  0.4673    -4.8704 -3.9729
     38  -4.2367  0.3839    -4.7814 -3.9728
     39  -4.2139  0.3240    -4.7579 -3.9720
     40  -4.3249  0.4965    -4.9681 -3.9826
     41  -4.3053  0.4039    -4.9330 -3.9864

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1017  0.0587     0.0068  0.1898
      1   0.1016  0.0588     0.0067  0.1898
      2   0.1016  0.0586     0.0070  0.1898
      3   0.1007  0.0589     0.0062  0.1896
      4   0.0944  0.0596     0.0038  0.1882
      5   0.1059  0.0573     0.0094  0.1903
      6   0.1083  0.0559     0.0142  0.1905
      7   0.1147  0.0533     0.0218  0.1913
      8   0.0390  0.0316     0.0001  0.0986
      9   0.0444  0.0341     0.0011  0.1089
     10   0.0496  0.0345     0.0034  0.1142
     11   0.0515  0.0341     0.0062  0.1156
     12   0.0526  0.0339     0.0079  0.1163
     13   0.0395  0.0234     0.0058  0.0805
     14   0.0350  0.0194     0.0049  0.0677
     15   0.0368  0.0199     0.0062  0.0703
     16   0.0395  0.0205     0.0078  0.0739
     17   0.0418  0.0206     0.0093  0.0761
     18   0.0255  0.0135     0.0024  0.0470
     19   0.0169  0.0094     0.0001  0.0309
     20   0.0182  0.0092     0.0010  0.0318
     21   0.0193  0.0091     0.0019  0.0326
     22   0.0203  0.0089     0.0029  0.0332
     23   0.0169  0.0076     0.0013  0.0270
     24   0.0176  0.0075     0.0020  0.0273
     25   0.0183  0.0074     0.0027  0.0276
     26   0.0190  0.0073     0.0037  0.0286
     27   0.0193  0.0072     0.0044  0.0289
     28   0.0200  0.0073     0.0055  0.0300
     29   0.0206  0.0074     0.0067  0.0310
     30   0.0172  0.0063     0.0030  0.0258
     31   0.0179  0.0063     0.0039  0.0262
     32   0.0177  0.0063     0.0038  0.0260
     33   0.0148  0.0054     0.0018  0.0206
     34   0.0153  0.0053     0.0022  0.0207
     35   0.0124  0.0047     0.0009  0.0183
     36   0.0128  0.0046     0.0012  0.0186
     37   0.0097  0.0040     0.0004  0.0134
     38   0.0101  0.0040     0.0006  0.0135
     39   0.0105  0.0040     0.0007  0.0136
     40   0.0083  0.0032     0.0003  0.0123
     41   0.0084  0.0031     0.0004  0.0124

