trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1133 630.00  0.00 800.00 520.00  0
  1  681 380.00  0.00 800.00 156.00  0
  2  822 460.00  0.00 800.00 26.00  1
  3  608 340.00  0.00 800.00 104.00  1
  4  716 400.00  0.00 800.00 104.00  1
  5  681 380.00  0.00 800.00 156.00  1
  6  646 360.00  0.00 800.00 260.00  0
  7  663 370.00  0.00 800.00 156.00  1
  8  646 370.00  0.00 800.00 520.00  0
  9  663 370.00  0.00 800.00 260.00  1
 10  826 460.00  0.00 800.00 260.00  0
 11  772 430.00  0.00 800.00 260.00  0
 12  789 440.00  0.00 800.00 156.00  0
 13  807 450.00  0.00 800.00 156.00  1
 14  826 460.00  0.00 800.00 260.00  1
 15    0  10.00  0.00 800.00  0.43  1
 16    0  30.00  0.00 800.00  0.71  1
 17  952 530.00  0.00 800.00 260.00  0
 18  970 540.00  0.00 800.00 260.00  0
 19  537 300.00  0.00 800.00 156.00  1
 20  898 500.00  0.00 800.00 260.00  0
 21  880 490.00  0.00 800.00 260.00  0
 22  627 350.00  0.00 800.00 156.00  1
 23  627 350.00  0.00 800.00 104.00  1
 24  772 430.00  0.00 800.00 260.00  0
 25  663 370.00  0.00 800.00 156.00  0
 26  555 310.00  0.00 800.00 156.00  1
 27  627 350.00  0.00 800.00 156.00  1
 28  808 450.00  0.00 800.00 260.00  0
 29  735 410.00  0.00 800.00 156.00  1
 30  663 370.00  0.00 800.00 156.00  1
 31  735 390.00  0.00 800.00 104.00  1
 32  808 450.00  0.00 800.00 260.00  0
 33  699 390.00  0.00 800.00 156.00  1
 34  790 440.00  0.00 800.00 260.00  0
 35  717 400.00  0.00 800.00 156.00  0
 36  789 440.00  0.00 800.00 156.00  0
 37  789 440.00  0.00 800.00 260.00  0
 38  789 460.00  0.00 800.00 260.00  0
 39  789 440.00  0.00 800.00 260.00  0
 40  771 430.00  0.00 800.00 156.00  1
 41  735 410.00  0.00 800.00 156.00  1
