Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.7126  1.0377    -5.2393 -2.4503
      1  -2.9993  0.8320    -3.8956 -2.3744
      2  -2.7111  0.7441    -3.3358 -2.3456
      3  -2.5432  0.6587    -2.9837 -2.3304
      4  -2.6712  0.6482    -3.0765 -2.4560
      5  -2.6114  0.4879    -2.8512 -2.4495
      6  -2.6285  0.9497    -3.6417 -2.3281
      7  -2.7426  0.9830    -4.2228 -2.3613
      8  -2.8080  1.2898    -6.3795 -2.3276
      9  -2.6260  0.9682    -3.8359 -2.3262
     10  -2.5391  0.8930    -3.1170 -2.3208
     11  -2.4546  0.7389    -2.8246 -2.3187
     12  -2.3932  0.5755    -2.7331 -2.3177
     13  -2.3546  0.4321    -2.6011 -2.3172
     14  -2.3318  0.3266    -2.5729 -2.3168
     15  -2.3186  0.2423    -2.5694 -2.3166
     16  -2.3116  0.1740    -2.5681 -2.3166
     17  -2.3080  0.1241    -2.5675 -2.3165
     18  -2.3054  0.0920    -2.5662 -2.3165
     19  -2.3043  0.0803    -2.5655 -2.3164
     20  -2.3035  0.0579    -2.5653 -2.3164
     21  -2.3046  0.0837    -2.5657 -2.3164
     22  -2.3037  0.0616    -2.5654 -2.3164
     23  -2.3076  0.1465    -2.5658 -2.3164
     24  -2.3053  0.1074    -2.5655 -2.3164
     25  -2.3042  0.0799    -2.5654 -2.3164
     26  -2.3112  0.1932    -2.5662 -2.3165
     27  -2.3568  0.4888    -2.5709 -2.3167
     28  -2.3316  0.3558    -2.5686 -2.3166
     29  -2.3183  0.2595    -2.5672 -2.3165
     30  -2.3112  0.1896    -2.5664 -2.3165
     31  -2.3074  0.1390    -2.5660 -2.3164
     32  -2.3053  0.1024    -2.5657 -2.3164
     33  -2.3041  0.0749    -2.5655 -2.3164
     34  -2.3035  0.0551    -2.5653 -2.3164
     35  -2.3031  0.0408    -2.5653 -2.3164
     36  -2.3050  0.0971    -2.5655 -2.3164
     37  -2.3039  0.0715    -2.5654 -2.3164
     38  -2.3107  0.1855    -2.5662 -2.3165
     39  -2.3071  0.1362    -2.5659 -2.3164
     40  -2.3053  0.1045    -2.5656 -2.3164
     41  -2.3041  0.0769    -2.5654 -2.3164

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0994  0.0600     0.0020  0.1896
      1   0.1000  0.0598     0.0020  0.1897
      2   0.1019  0.0589     0.0047  0.1899
      3   0.1058  0.0576     0.0090  0.1904
      4   0.1054  0.0584     0.0077  0.1906
      5   0.1139  0.0556     0.0160  0.1917
      6   0.0550  0.0390     0.0001  0.1279
      7   0.0554  0.0407     0.0001  0.1320
      8   0.0340  0.0255     0.0000  0.0780
      9   0.0362  0.0248     0.0001  0.0792
     10   0.0378  0.0246     0.0001  0.0802
     11   0.0416  0.0251     0.0026  0.0846
     12   0.0451  0.0251     0.0074  0.0880
     13   0.0478  0.0248     0.0103  0.0900
     14   0.0505  0.0247     0.0136  0.0928
     15   0.0527  0.0245     0.0156  0.0947
     16   0.0538  0.0243     0.0172  0.0954
     17   0.0543  0.0241     0.0182  0.0957
     18   0.0563  0.0241     0.0204  0.0977
     19   0.0584  0.0249     0.0214  0.1013
     20   0.0596  0.0248     0.0225  0.1023
     21   0.0517  0.0208     0.0194  0.0867
     22   0.0531  0.0207     0.0211  0.0879
     23   0.0387  0.0147     0.0142  0.0618
     24   0.0397  0.0146     0.0150  0.0626
     25   0.0407  0.0146     0.0158  0.0637
     26   0.0308  0.0112     0.0101  0.0474
     27   0.0225  0.0091     0.0047  0.0344
     28   0.0231  0.0088     0.0070  0.0348
     29   0.0237  0.0086     0.0075  0.0354
     30   0.0242  0.0085     0.0080  0.0359
     31   0.0248  0.0084     0.0084  0.0365
     32   0.0253  0.0083     0.0088  0.0371
     33   0.0258  0.0082     0.0092  0.0376
     34   0.0263  0.0082     0.0097  0.0380
     35   0.0267  0.0082     0.0102  0.0385
     36   0.0219  0.0068     0.0079  0.0311
     37   0.0222  0.0067     0.0081  0.0315
     38   0.0179  0.0057     0.0057  0.0253
     39   0.0182  0.0056     0.0070  0.0255
     40   0.0187  0.0056     0.0072  0.0259
     41   0.0190  0.0055     0.0074  0.0261

