trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  538 300.00  0.00 800.00 260.00  0
  1  571 320.00  0.00 800.00 52.00  0
  2  766 430.00  0.00 800.00 17.20  0
  3  658 370.00  0.00 800.00 17.20  0
  4  675 380.00  0.00 800.00 12.90  1
  5  676 380.00  0.00 800.00 17.20  0
  6  728 410.00  0.00 800.00 10.80  0
  7  675 380.00  0.00 800.00 12.90  1
  8  657 370.00  0.00 800.00 12.90  0
  9 1418 790.00  0.00 800.00 104.00  0
 10  746 420.00  0.00 800.00 10.80  0
 11  764 430.00  0.00 800.00 10.80  0
 12  782 440.00  0.00 800.00 10.80  0
 13  800 450.00  0.00 800.00 10.80  0
 14  711 400.00  0.00 800.00 12.90  0
 15  782 440.00  0.00 800.00 10.80  0
 16  711 380.00  0.00 800.00 17.20  0
 17  711 410.00  0.00 800.00 17.20  0
 18  764 430.00  0.00 800.00 10.80  0
 19  764 440.00  0.00 800.00  8.60  0
 20  764 410.00  0.00 800.00 12.90  0
 21  764 450.00  0.00 800.00  8.60  1
 22  960 540.00  0.00 800.00  6.44  0
 23  300 170.00  0.00 800.00 26.00  0
 24  747 420.00  0.00 800.00 12.90  0
 25 1242 700.00  0.00 800.00  0.43  1
 26 1207 680.00  0.00 800.00  0.71  0
 27  249 140.00  0.00 800.00 156.00  1
 28  891 500.00  0.00 800.00 12.90  0
 29  926 520.00  0.00 800.00 10.80  0
 30  908 510.00  0.00 800.00 10.80  0
 31  890 500.00  0.00 800.00 10.80  0
 32  872 490.00  0.00 800.00 10.80  0
 33  819 460.00  0.00 800.00 12.90  0
 34  801 450.00  0.00 800.00 12.90  0
 35 1175 660.00  0.00 800.00  4.30  0
 36 1118 630.00  0.00 800.00  1.00  0
 37 1086 610.00  0.00 800.00  6.44  0
 38  251 140.00  0.00 800.00 520.00  1
 39  891 500.00  0.00 800.00 12.90  0
 40  891 480.00  0.00 800.00 10.80  0
 41 1015 570.00  0.00 800.00  8.60  0
