Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.0257  1.6720    -7.7494 -2.5868
      1  -6.5054  0.8999    -7.9805 -5.3975
      2  -5.8867  0.5931    -6.7203 -5.3438
      3  -5.4571  0.5017    -6.0776 -5.0754
      4  -5.2735  0.5088    -5.7867 -4.7393
      5  -4.8938  0.8973    -5.8652 -3.2208
      6  -5.1083  0.6215    -5.7962 -4.4180
      7  -5.0027  0.5875    -5.5837 -4.2814
      8  -5.0792  0.4241    -5.5716 -4.8246
      9  -5.1034  0.3254    -5.5633 -5.0241
     10  -5.0712  0.2571    -5.4169 -5.0261
     11  -5.0749  0.1924    -5.3991 -5.0690
     12  -5.0825  0.1553    -5.4100 -5.0761
     13  -5.0789  0.1209    -5.3757 -5.0764
     14  -5.0761  0.0975    -5.3416 -5.0766
     15  -5.0745  0.0828    -5.3402 -5.0767
     16  -5.0738  0.0741    -5.3395 -5.0768
     17  -5.0563  0.1027    -5.3335 -5.0587
     18  -4.9971  0.1943    -5.3302 -4.8223
     19  -5.0283  0.1530    -5.3319 -4.8700
     20  -5.0247  0.1370    -5.3293 -4.8694
     21  -5.0301  0.1185    -5.3293 -4.8850
     22  -5.0362  0.1041    -5.3295 -4.9061
     23  -5.0524  0.0794    -5.3304 -5.0252
     24  -5.0537  0.0738    -5.3304 -5.0449
     25  -5.0519  0.0703    -5.3291 -5.0373
     26  -5.0497  0.0699    -5.3281 -5.0176
     27  -5.0016  0.1222    -5.3249 -4.8466
     28  -4.9329  0.1450    -5.3164 -4.8155
     29  -4.9277  0.1434    -5.3151 -4.8147
     30  -4.9212  0.1422    -5.3136 -4.8137
     31  -4.9166  0.1413    -5.3125 -4.8131
     32  -4.9252  0.1401    -5.3142 -4.8155
     33  -4.9329  0.1392    -5.3156 -4.8175
     34  -4.9384  0.1384    -5.3165 -4.8190
     35  -4.9350  0.1385    -5.3159 -4.8183
     36  -4.9290  0.1386    -5.3147 -4.8170
     37  -4.9411  0.1377    -5.3169 -4.8199
     38  -4.9390  0.1379    -5.3165 -4.8193
     39  -5.0074  0.1129    -5.3245 -4.8547
     40  -5.0026  0.1161    -5.3241 -4.8497
     41  -5.0015  0.1168    -5.3240 -4.8487

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1010  0.0590     0.0059  0.1897
      1   0.1004  0.0592     0.0055  0.1896
      2   0.1008  0.0590     0.0057  0.1897
      3   0.0985  0.0600     0.0036  0.1894
      4   0.0976  0.0609     0.0030  0.1895
      5   0.0364  0.0362     0.0001  0.1088
      6   0.0462  0.0381     0.0001  0.1201
      7   0.0498  0.0408     0.0005  0.1298
      8   0.0584  0.0414     0.0027  0.1376
      9   0.0648  0.0415     0.0068  0.1432
     10   0.0716  0.0420     0.0102  0.1496
     11   0.0737  0.0412     0.0143  0.1506
     12   0.0793  0.0416     0.0178  0.1559
     13   0.0802  0.0411     0.0200  0.1563
     14   0.0811  0.0408     0.0217  0.1567
     15   0.0817  0.0405     0.0229  0.1570
     16   0.0821  0.0403     0.0236  0.1571
     17   0.0589  0.0296     0.0159  0.1112
     18   0.0370  0.0185     0.0082  0.0679
     19   0.0398  0.0188     0.0101  0.0711
     20   0.0414  0.0188     0.0115  0.0727
     21   0.0421  0.0186     0.0131  0.0731
     22   0.0430  0.0184     0.0145  0.0737
     23   0.0453  0.0186     0.0157  0.0759
     24   0.0456  0.0185     0.0162  0.0761
     25   0.0468  0.0185     0.0173  0.0776
     26   0.0484  0.0188     0.0185  0.0796
     27   0.0379  0.0143     0.0144  0.0607
     28   0.0344  0.0129     0.0124  0.0545
     29   0.0350  0.0129     0.0136  0.0550
     30   0.0357  0.0129     0.0142  0.0557
     31   0.0363  0.0129     0.0146  0.0564
     32   0.0371  0.0129     0.0152  0.0573
     33   0.0378  0.0128     0.0158  0.0580
     34   0.0384  0.0128     0.0163  0.0585
     35   0.0388  0.0127     0.0167  0.0589
     36   0.0394  0.0128     0.0172  0.0595
     37   0.0401  0.0128     0.0180  0.0602
     38   0.0404  0.0128     0.0184  0.0605
     39   0.0404  0.0124     0.0188  0.0597
     40   0.0411  0.0124     0.0195  0.0604
     41   0.0414  0.0124     0.0201  0.0606

