trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1187 660.00  0.00 800.00 520.00  0
  1  771 430.00  0.00 800.00 156.00  1
  2  845 470.00  0.00 800.00 520.00  0
  3  790 440.00  0.00 800.00 260.00  0
  4  682 380.00  0.00 800.00 260.00  0
  5  753 420.00  0.00 800.00 156.00  0
  6  734 410.00  0.00 800.00 104.00  1
  7  771 430.00  0.00 800.00 156.00  0
  8  770 430.00  0.00 800.00 104.00  1
  9  645 360.00  0.00 800.00 156.00  1
 10  789 440.00  0.00 800.00 156.00  0
 11  645 380.00  0.00 800.00 104.00  1
 12  789 460.00  0.00 800.00 104.00  1
 13  789 440.00  0.00 800.00 260.00  0
 14  789 420.00  0.00 800.00 260.00  0
 15  789 430.00  0.00 800.00 260.00  0
 16  789 450.00  0.00 800.00 260.00  0
 17  789 460.00  0.00 800.00 104.00  0
 18  645 360.00  0.00 800.00 156.00  0
 19  627 350.00  0.00 800.00 156.00  1
 20  627 360.00  0.00 800.00 260.00  0
 21  627 340.00  0.00 800.00 104.00  1
 22  627 370.00  0.00 800.00 104.00  1
 23  645 360.00  0.00 800.00 156.00  1
 24  627 330.00  0.00 800.00 104.00  1
 25  627 360.00  0.00 800.00 260.00  0
 26  627 340.00  0.00 800.00 260.00  0
 27  645 360.00  0.00 800.00 156.00  0
 28  663 370.00  0.00 800.00 156.00  0
 29  663 370.00  0.00 800.00 260.00  0
 30  663 360.00  0.00 800.00 260.00  0
 31  663 370.00  0.00 800.00 260.00  0
 32  663 370.00  0.00 800.00 104.00  1
 33  663 370.00  0.00 800.00 104.00  1
 34  663 360.00  0.00 800.00 104.00  1
 35  663 380.00  0.00 800.00 260.00  0
 36  663 360.00  0.00 800.00 260.00  0
 37  663 390.00  0.00 800.00 104.00  1
 38  663 390.00  0.00 800.00 260.00  0
 39  681 380.00  0.00 800.00 156.00  1
 40  663 350.00  0.00 800.00 260.00  0
 41  663 390.00  0.00 800.00 260.00  0
