Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -2.7073  1.6856    -5.3604 -0.2896
      1  -1.3133  1.0762    -2.6135 -0.1447
      2  -0.6792  0.9198    -1.4535 -0.0780
      3  -0.3389  0.9677    -0.8691 -0.0393
      4  -0.4554  0.9325    -0.9944 -0.1602
      5  -0.3900  0.6953    -0.8278 -0.1746
      6  -0.3576  0.5231    -0.7872 -0.2080
      7  -0.3387  0.3985    -0.7775 -0.2228
      8  -0.3087  0.2878    -0.7270 -0.2169
      9  -0.2975  0.2171    -0.7079 -0.2157
     10  -0.2917  0.1717    -0.6961 -0.2152
     11  -0.4429  0.2614    -0.7852 -0.2968
     12  -0.3268  0.2770    -0.7404 -0.2779
     13  -0.2884  0.2185    -0.6229 -0.2758
     14  -0.2881  0.1679    -0.6207 -0.2789
     15  -0.2884  0.1328    -0.6193 -0.2811
     16  -0.2889  0.1093    -0.6183 -0.2826
     17  -0.2607  0.4177    -0.6611 -0.0672
     18  -0.2866  0.3650    -0.6874 -0.1126
     19  -0.2974  0.3024    -0.6969 -0.1864
     20  -0.2785  0.2361    -0.6201 -0.1727
     21  -0.2848  0.1908    -0.6274 -0.2730
     22  -0.2889  0.1555    -0.6329 -0.2789
     23  -0.2851  0.1237    -0.6101 -0.2788
     24  -0.2876  0.1052    -0.6133 -0.2818
     25  -0.2789  0.0841    -0.5333 -0.2811
     26  -0.2770  0.0726    -0.5316 -0.2810
     27  -0.2777  0.0662    -0.5315 -0.2820
     28  -0.2787  0.0612    -0.5316 -0.2831
     29  -0.2774  0.0566    -0.5303 -0.2830
     30  -0.2782  0.0538    -0.5303 -0.2838
     31  -0.2785  0.0522    -0.5303 -0.2842
     32  -0.2792  0.0504    -0.5303 -0.2848
     33  -0.2782  0.0476    -0.5293 -0.2848
     34  -0.2775  0.0456    -0.5287 -0.2848
     35  -0.2777  0.0448    -0.5287 -0.2850
     36  -0.2780  0.0439    -0.5287 -0.2853
     37  -0.2782  0.0433    -0.5287 -0.2854
     38  -0.2775  0.0412    -0.5280 -0.2854
     39  -0.2770  0.0397    -0.5275 -0.2854
     40  -0.2772  0.0392    -0.5275 -0.2855
     41  -0.2769  0.0381    -0.5272 -0.2855

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1011  0.0592     0.0050  0.1898
      1   0.1011  0.0592     0.0050  0.1898
      2   0.1014  0.0590     0.0057  0.1898
      3   0.1004  0.0590     0.0045  0.1895
      4   0.0980  0.0593     0.0042  0.1890
      5   0.1014  0.0577     0.0094  0.1894
      6   0.1046  0.0564     0.0135  0.1899
      7   0.1062  0.0556     0.0160  0.1900
      8   0.1103  0.0536     0.0219  0.1905
      9   0.1121  0.0527     0.0251  0.1907
     10   0.1133  0.0520     0.0275  0.1908
     11   0.0786  0.0438     0.0173  0.1618
     12   0.0700  0.0399     0.0156  0.1462
     13   0.0758  0.0411     0.0179  0.1532
     14   0.0773  0.0407     0.0201  0.1540
     15   0.0786  0.0404     0.0217  0.1548
     16   0.0796  0.0402     0.0229  0.1554
     17   0.0315  0.0146     0.0080  0.0549
     18   0.0328  0.0151     0.0084  0.0575
     19   0.0344  0.0155     0.0092  0.0599
     20   0.0361  0.0156     0.0107  0.0614
     21   0.0376  0.0157     0.0120  0.0631
     22   0.0390  0.0159     0.0135  0.0649
     23   0.0394  0.0157     0.0142  0.0651
     24   0.0405  0.0158     0.0149  0.0662
     25   0.0421  0.0158     0.0160  0.0677
     26   0.0425  0.0157     0.0166  0.0679
     27   0.0430  0.0156     0.0172  0.0682
     28   0.0436  0.0156     0.0179  0.0686
     29   0.0439  0.0155     0.0186  0.0688
     30   0.0445  0.0154     0.0194  0.0692
     31   0.0448  0.0154     0.0201  0.0695
     32   0.0455  0.0154     0.0209  0.0702
     33   0.0457  0.0153     0.0212  0.0705
     34   0.0460  0.0152     0.0214  0.0706
     35   0.0462  0.0152     0.0217  0.0709
     36   0.0467  0.0152     0.0220  0.0713
     37   0.0470  0.0151     0.0223  0.0716
     38   0.0472  0.0151     0.0225  0.0718
     39   0.0474  0.0150     0.0228  0.0719
     40   0.0477  0.0150     0.0230  0.0721
     41   0.0478  0.0150     0.0232  0.0722

