Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7629  2.0699    -9.1283 -2.6675
      1  -7.5084  1.1087    -6.0403 -6.0054
      2  -6.5929  0.6729    -7.6141 -5.9149
      3  -7.0205  0.5232    -7.8191 -6.6146
      4  -6.7010  0.4649    -7.2563 -6.4523
      5  -6.7250  0.3638    -7.2443 -6.4981
      6  -6.7442  0.2964    -7.2356 -6.5597
      7  -6.7510  0.2540    -7.2280 -6.5935
      8  -6.7529  0.2280    -7.2221 -6.6096
      9  -6.7532  0.2116    -7.2176 -6.6191
     10  -6.7550  0.1980    -7.2133 -6.6474
     11  -6.7548  0.1893    -7.2096 -6.6587
     12  -6.7548  0.1820    -7.2063 -6.6746
     13  -6.7554  0.1753    -7.2033 -6.7010
     14  -6.7548  0.1715    -7.2012 -6.7046
     15  -6.7543  0.1676    -7.1989 -6.7129
     16  -6.7542  0.1636    -7.1967 -6.7237
     17  -6.7537  0.1609    -7.1950 -6.7240
     18  -6.7534  0.1582    -7.1932 -6.7244
     19  -6.7530  0.1562    -7.1919 -6.7245
     20  -6.7527  0.1542    -7.1906 -6.7247
     21  -6.7523  0.1526    -7.1895 -6.7248
     22  -6.7521  0.1509    -7.1883 -6.7249
     23  -6.7521  0.1487    -7.1870 -6.7255
     24  -6.7519  0.1471    -7.1859 -6.7258
     25  -6.7517  0.1460    -7.1850 -6.7258
     26  -6.7515  0.1449    -7.1842 -6.7259
     27  -6.7513  0.1438    -7.1833 -6.7260
     28  -6.7512  0.1425    -7.1824 -6.7262
     29  -6.7510  0.1417    -7.1817 -6.7263
     30  -6.7515  0.1398    -7.1809 -6.7272
     31  -6.7515  0.1385    -7.1800 -6.7275
     32  -6.7514  0.1377    -7.1793 -6.7276
     33  -6.7513  0.1368    -7.1786 -6.7278
     34  -6.7511  0.1361    -7.1780 -6.7278
     35  -6.7515  0.1346    -7.1773 -6.7285
     36  -6.7518  0.1332    -7.1766 -6.7291
     37  -6.7521  0.1319    -7.1759 -6.7297
     38  -6.7521  0.1310    -7.1752 -6.7299
     39  -6.7521  0.1302    -7.1746 -6.7301
     40  -6.7520  0.1295    -7.1740 -6.7302
     41  -6.7519  0.1291    -7.1736 -6.7302

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1026  0.0583     0.0081  0.1899
      1   0.1026  0.0583     0.0081  0.1899
      2   0.1012  0.0589     0.0067  0.1897
      3   0.1002  0.0588     0.0070  0.1895
      4   0.0970  0.0592     0.0048  0.1888
      5   0.1001  0.0577     0.0092  0.1891
      6   0.1050  0.0560     0.0139  0.1898
      7   0.1078  0.0548     0.0175  0.1902
      8   0.1093  0.0540     0.0202  0.1903
      9   0.1102  0.0535     0.0220  0.1904
     10   0.1121  0.0527     0.0243  0.1907
     11   0.1130  0.0522     0.0259  0.1908
     12   0.1141  0.0517     0.0276  0.1909
     13   0.1153  0.0512     0.0291  0.1911
     14   0.1157  0.0510     0.0298  0.1911
     15   0.1162  0.0507     0.0308  0.1911
     16   0.1169  0.0504     0.0318  0.1912
     17   0.1172  0.0502     0.0325  0.1913
     18   0.1176  0.0500     0.0333  0.1913
     19   0.1178  0.0499     0.0338  0.1913
     20   0.1181  0.0497     0.0344  0.1914
     21   0.1183  0.0496     0.0348  0.1914
     22   0.1186  0.0495     0.0352  0.1914
     23   0.1190  0.0492     0.0359  0.1915
     24   0.1193  0.0491     0.0363  0.1915
     25   0.1195  0.0490     0.0366  0.1915
     26   0.1196  0.0489     0.0369  0.1915
     27   0.1198  0.0488     0.0373  0.1915
     28   0.1200  0.0487     0.0377  0.1916
     29   0.1202  0.0486     0.0379  0.1916
     30   0.1207  0.0484     0.0386  0.1917
     31   0.1210  0.0482     0.0391  0.1917
     32   0.1211  0.0482     0.0394  0.1917
     33   0.1213  0.0481     0.0398  0.1917
     34   0.1215  0.0480     0.0401  0.1917
     35   0.1219  0.0478     0.0407  0.1918
     36   0.1223  0.0476     0.0413  0.1919
     37   0.1227  0.0475     0.0418  0.1919
     38   0.1229  0.0474     0.0422  0.1919
     39   0.1232  0.0473     0.0425  0.1920
     40   0.1233  0.0472     0.0427  0.1920
     41   0.1234  0.0471     0.0429  0.1920

