trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  706 400.00  0.00 800.00  3.00  1
  1  647 360.00  0.00 800.00 520.00  0
  2  769 430.00  0.00 800.00 52.00  0
  3  766 430.00  0.00 800.00 17.20  0
  4  765 430.00  0.00 800.00 12.90  1
  5  695 390.00  0.00 800.00 21.50  0
  6  658 370.00  0.00 800.00 17.20  0
  7  765 430.00  0.00 800.00 12.90  0
  8  710 400.00  0.00 800.00 10.80  0
  9 1418 790.00  0.00 800.00 104.00  0
 10  820 460.00  0.00 800.00 17.20  1
 11 1420 790.00  0.00 800.00 260.00  0
 12 1421 790.00  0.00 800.00 520.00  0
 13 1421 780.00  0.00 800.00 260.00  0
 14  946 530.00  0.00 800.00 17.20  1
 15 1421 790.00  0.00 800.00 260.00  0
 16 1421 790.00  0.00 800.00 260.00  0
 17 1421 770.00  0.00 800.00 260.00  0
 18  929 520.00  0.00 800.00 21.50  0
 19  910 510.00  0.00 800.00 17.20  0
 20  946 530.00  0.00 800.00 17.20  0
 21  495 280.00  0.00 800.00 12.90  1
 22  477 270.00  0.00 800.00 12.90  1
 23  928 520.00  0.00 800.00 17.20  0
 24  531 300.00  0.00 800.00 12.90  1
 25  495 280.00  0.00 800.00 12.90  1
 26  910 510.00  0.00 800.00 17.20  0
 27  513 290.00  0.00 800.00 12.90  1
 28  910 520.00  0.00 800.00 12.90  0
 29  531 300.00  0.00 800.00 12.90  1
 30  874 490.00  0.00 800.00 17.20  0
 31  603 340.00  0.00 800.00 12.90  1
 32  621 350.00  0.00 800.00 12.90  1
 33  639 360.00  0.00 800.00 12.90  1
 34  568 320.00  0.00 800.00 17.20  0
 35  874 490.00  0.00 800.00 17.20  0
 36  802 450.00  0.00 800.00 17.20  1
 37  513 290.00  0.00 800.00 12.90  1
 38  567 320.00  0.00 800.00 12.90  1
 39  892 500.00  0.00 800.00 17.20  0
 40  639 360.00  0.00 800.00 12.90  1
 41  568 320.00  0.00 800.00 17.20  1
