Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7572  2.0721    -9.1275 -2.6624
      1  -3.8741  1.0516    -5.5264 -2.4701
      2  -3.0612  0.6889    -3.9434 -2.3864
      3  -2.6645  0.5774    -3.2632 -2.3453
      4  -2.5045  0.4932    -2.9334 -2.3305
      5  -2.6321  0.4790    -3.0484 -2.4569
      6  -2.6353  0.9026    -3.4839 -2.3306
      7  -2.5347  0.7371    -2.9151 -2.3260
      8  -2.4710  0.5509    -2.8382 -2.3249
      9  -2.4733  0.8010    -2.8459 -2.3185
     10  -2.4029  0.6179    -2.7370 -2.3176
     11  -2.3731  0.5386    -2.5769 -2.3170
     12  -2.3412  0.3985    -2.5718 -2.3168
     13  -2.3237  0.2951    -2.5687 -2.3166
     14  -2.3140  0.2179    -2.5670 -2.3165
     15  -2.3086  0.1542    -2.5664 -2.3165
     16  -2.3058  0.1139    -2.5657 -2.3164
     17  -2.3043  0.0844    -2.5654 -2.3164
     18  -2.3036  0.0641    -2.5653 -2.3164
     19  -2.3034  0.0583    -2.5652 -2.3164
     20  -2.3031  0.0441    -2.5652 -2.3164
     21  -2.3028  0.0324    -2.5651 -2.3164
     22  -2.3039  0.0761    -2.5653 -2.3164
     23  -2.3033  0.0559    -2.5652 -2.3164
     24  -2.3030  0.0407    -2.5651 -2.3164
     25  -2.3046  0.0930    -2.5653 -2.3164
     26  -2.3036  0.0674    -2.5652 -2.3164
     27  -2.3031  0.0493    -2.5652 -2.3164
     28  -2.3029  0.0359    -2.5651 -2.3164
     29  -2.3028  0.0267    -2.5651 -2.3164
     30  -2.3027  0.0199    -2.5651 -2.3164
     31  -2.3026  0.0150    -2.5651 -2.3164
     32  -2.3029  0.0349    -2.5651 -2.3164
     33  -2.3028  0.0259    -2.5651 -2.3164
     34  -2.3035  0.0622    -2.5652 -2.3164
     35  -2.3031  0.0457    -2.5652 -2.3164
     36  -2.3029  0.0344    -2.5651 -2.3164
     37  -2.3027  0.0253    -2.5651 -2.3164
     38  -2.3027  0.0185    -2.5651 -2.3164
     39  -2.3030  0.0436    -2.5651 -2.3164
     40  -2.3053  0.1090    -2.5654 -2.3164
     41  -2.3041  0.0793    -2.5653 -2.3164

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1018  0.0587     0.0068  0.1898
      1   0.1018  0.0588     0.0066  0.1899
      2   0.1024  0.0586     0.0074  0.1899
      3   0.1028  0.0582     0.0084  0.1899
      4   0.1063  0.0569     0.0120  0.1904
      5   0.1057  0.0576     0.0106  0.1905
      6   0.0506  0.0381     0.0001  0.1228
      7   0.0563  0.0387     0.0026  0.1293
      8   0.0599  0.0382     0.0077  0.1320
      9   0.0429  0.0292     0.0012  0.0956
     10   0.0471  0.0294     0.0057  0.0999
     11   0.0515  0.0309     0.0080  0.1072
     12   0.0545  0.0306     0.0112  0.1095
     13   0.0573  0.0305     0.0144  0.1121
     14   0.0600  0.0304     0.0166  0.1146
     15   0.0606  0.0302     0.0177  0.1149
     16   0.0631  0.0302     0.0202  0.1172
     17   0.0656  0.0303     0.0221  0.1201
     18   0.0680  0.0304     0.0239  0.1224
     19   0.0700  0.0312     0.0248  0.1262
     20   0.0723  0.0313     0.0270  0.1285
     21   0.0746  0.0313     0.0288  0.1307
     22   0.0527  0.0209     0.0202  0.0878
     23   0.0542  0.0209     0.0215  0.0890
     24   0.0555  0.0209     0.0226  0.0901
     25   0.0420  0.0154     0.0159  0.0666
     26   0.0430  0.0153     0.0169  0.0673
     27   0.0439  0.0152     0.0180  0.0680
     28   0.0448  0.0152     0.0192  0.0686
     29   0.0457  0.0151     0.0207  0.0695
     30   0.0466  0.0151     0.0214  0.0705
     31   0.0475  0.0151     0.0220  0.0715
     32   0.0386  0.0121     0.0166  0.0569
     33   0.0393  0.0121     0.0174  0.0577
     34   0.0322  0.0100     0.0140  0.0468
     35   0.0328  0.0100     0.0144  0.0472
     36   0.0334  0.0099     0.0148  0.0475
     37   0.0340  0.0099     0.0153  0.0479
     38   0.0345  0.0098     0.0157  0.0482
     39   0.0290  0.0084     0.0125  0.0405
     40   0.0239  0.0073     0.0086  0.0335
     41   0.0243  0.0072     0.0089  0.0337

