Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7566  2.0723    -9.1275 -2.6619
      1  -4.0153  1.1219    -5.7974 -2.4845
      2  -3.1962  0.7235    -4.2123 -2.4009
      3  -2.7771  0.5508    -3.4047 -2.3584
      4  -3.0350  0.4767    -3.5705 -2.7473
      5  -2.8829  0.4470    -3.3162 -2.6451
      6  -2.7896  0.7848    -3.3873 -2.4106
      7  -2.6834  0.7081    -3.1212 -2.3830
      8  -2.6142  0.5631    -3.0156 -2.3769
      9  -2.6181  0.4529    -3.0027 -2.4485
     10  -2.6146  0.3516    -2.9902 -2.5796
     11  -2.7532  0.6197    -3.1297 -2.5800
     12  -2.6794  0.5582    -3.0958 -2.5354
     13  -2.6302  0.4501    -3.0191 -2.5268
     14  -2.6010  0.3451    -2.8872 -2.5336
     15  -2.5975  0.2638    -2.8744 -2.5835
     16  -2.6074  0.2526    -2.9582 -2.5886
     17  -2.5912  0.1923    -2.8512 -2.5885
     18  -2.6530  0.3973    -3.0720 -2.5869
     19  -2.6513  0.3267    -3.0746 -2.5913
     20  -2.6853  0.3304    -3.0977 -2.5955
     21  -2.6358  0.2880    -3.0545 -2.5920
     22  -2.7314  0.4296    -3.1116 -2.5974
     23  -2.6926  0.3557    -3.0992 -2.5949
     24  -2.7030  0.3029    -3.1027 -2.5988
     25  -2.6844  0.2425    -3.0961 -2.5978
     26  -2.6994  0.2135    -3.1009 -2.6011
     27  -2.7068  0.1863    -3.1027 -2.6032
     28  -2.7398  0.1738    -3.1089 -2.6106
     29  -2.8001  0.1521    -3.1154 -2.6439
     30  -2.8286  0.1204    -3.1172 -2.7097
     31  -2.7728  0.1848    -3.1134 -2.6220
     32  -2.7055  0.2038    -3.1027 -2.6029
     33  -2.6535  0.1851    -3.0801 -2.5969
     34  -2.6219  0.1522    -3.0392 -2.5946
     35  -2.6043  0.1198    -2.9740 -2.5936
     36  -2.5989  0.0966    -2.9351 -2.5934
     37  -2.5930  0.0775    -2.8572 -2.5932
     38  -2.5902  0.0650    -2.8526 -2.5931
     39  -2.6254  0.1247    -3.0490 -2.5949
     40  -2.6043  0.0983    -2.9801 -2.5936
     41  -2.5937  0.0769    -2.8741 -2.5931

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1018  0.0587     0.0069  0.1898
      1   0.1016  0.0587     0.0068  0.1898
      2   0.1022  0.0585     0.0077  0.1899
      3   0.1035  0.0580     0.0093  0.1900
      4   0.1025  0.0583     0.0085  0.1899
      5   0.1025  0.0580     0.0092  0.1898
      6   0.0497  0.0390     0.0007  0.1255
      7   0.0525  0.0402     0.0018  0.1311
      8   0.0582  0.0414     0.0048  0.1382
      9   0.0659  0.0422     0.0079  0.1455
     10   0.0715  0.0419     0.0111  0.1498
     11   0.0407  0.0253     0.0028  0.0843
     12   0.0429  0.0257     0.0041  0.0871
     13   0.0467  0.0262     0.0071  0.0912
     14   0.0498  0.0262     0.0092  0.0941
     15   0.0525  0.0258     0.0122  0.0959
     16   0.0538  0.0261     0.0134  0.0979
     17   0.0568  0.0261     0.0159  0.1009
     18   0.0379  0.0184     0.0075  0.0674
     19   0.0400  0.0184     0.0091  0.0693
     20   0.0391  0.0180     0.0090  0.0680
     21   0.0409  0.0181     0.0103  0.0697
     22   0.0326  0.0154     0.0063  0.0565
     23   0.0341  0.0152     0.0079  0.0579
     24   0.0356  0.0153     0.0091  0.0597
     25   0.0369  0.0151     0.0107  0.0606
     26   0.0383  0.0153     0.0122  0.0619
     27   0.0394  0.0152     0.0140  0.0633
     28   0.0403  0.0154     0.0145  0.0649
     29   0.0409  0.0160     0.0147  0.0667
     30   0.0427  0.0164     0.0155  0.0689
     31   0.0357  0.0134     0.0122  0.0561
     32   0.0345  0.0130     0.0113  0.0542
     33   0.0358  0.0133     0.0121  0.0559
     34   0.0376  0.0135     0.0140  0.0582
     35   0.0391  0.0134     0.0150  0.0596
     36   0.0398  0.0133     0.0159  0.0600
     37   0.0407  0.0131     0.0169  0.0606
     38   0.0412  0.0130     0.0178  0.0609
     39   0.0342  0.0111     0.0141  0.0506
     40   0.0351  0.0111     0.0147  0.0517
     41   0.0361  0.0111     0.0154  0.0526

