trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  873 490.00  0.00 800.00 12.90  0
  1  658 370.00  0.00 800.00 17.20  0
  2  728 410.00  0.00 800.00 10.80  1
  3  783 440.00  0.00 800.00 12.90  0
  4  728 410.00  0.00 800.00  8.60  0
  5 1418 790.00  0.00 800.00 104.00  0
  6 1418 780.00  0.00 800.00 156.00  0
  7 1418 790.00  0.00 800.00 52.00  0
  8  837 470.00  0.00 800.00 12.90  0
  9  711 400.00  0.00 800.00 12.90  0
 10  764 430.00  0.00 800.00 10.80  0
 11  782 440.00  0.00 800.00 10.80  0
 12  782 420.00  0.00 800.00 12.90  0
 13  711 400.00  0.00 800.00 12.90  0
 14  711 410.00  0.00 800.00 17.20  0
 15  711 410.00  0.00 800.00 10.80  0
 16  764 430.00  0.00 800.00 10.80  0
 17  764 420.00  0.00 800.00 12.90  0
 18  942 530.00  0.00 800.00  6.44  1
 19  800 450.00  0.00 800.00 10.80  0
 20  729 410.00  0.00 800.00 12.90  0
 21  729 410.00  0.00 800.00 10.80  0
 22  729 430.00  0.00 800.00 10.80  0
 23  782 440.00  0.00 800.00 10.80  0
 24  319 180.00  0.00 800.00 52.00  0
 25  905 510.00  0.00 800.00  4.30  0
 26 1242 700.00  0.00 800.00  0.43  1
 27  516 290.00  0.00 800.00 26.00  0
 28  566 320.00  0.00 800.00 10.80  0
 29  231 130.00  0.00 800.00 156.00  1
 30  730 410.00  0.00 800.00 17.20  0
 31 1050 590.00  0.00 800.00  6.44  0
 32  801 450.00  0.00 800.00 12.90  0
 33 1371 770.00  0.00 800.00  2.00  0
 34  943 530.00  0.00 800.00  8.60  0
 35  512 290.00  0.00 800.00 10.80  0
 36  837 470.00  0.00 800.00 12.90  0
 37  819 460.00  0.00 800.00 12.90  0
 38  606 340.00  0.00 800.00 26.00  0
 39  320 180.00  0.00 800.00 104.00  0
 40   31  20.00  0.00 800.00 52.00  0
 41  156  90.00  0.00 800.00 26.00  0
