trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1291 720.00  0.00 800.00 52.00  0
  1  626 350.00  0.00 800.00 104.00  1
  2  771 430.00  0.00 800.00 156.00  0
  3  716 400.00  0.00 800.00 104.00  1
  4  681 380.00  0.00 800.00 156.00  0
  5  681 390.00  0.00 800.00 260.00  0
  6  681 400.00  0.00 800.00 260.00  0
  7  716 400.00  0.00 800.00 104.00  0
  8  716 400.00  0.00 800.00 156.00  0
  9  716 400.00  0.00 800.00 156.00  0
 10  716 410.00  0.00 800.00 156.00  0
 11  716 420.00  0.00 800.00 52.00  0
 12  607 340.00  0.00 800.00 52.00  0
 13  678 380.00  0.00 800.00 26.00  0
 14 1421 790.00  0.00 800.00 520.00  0
 15  695 390.00  0.00 800.00 21.50  0
 16 1421 790.00  0.00 800.00 260.00  0
 17  695 370.00  0.00 800.00 26.00  0
 18  802 450.00  0.00 800.00 17.20  0
 19  856 480.00  0.00 800.00 17.20  0
 20  892 500.00  0.00 800.00 17.20  0
 21  892 480.00  0.00 800.00 12.90  0
 22  874 490.00  0.00 800.00 17.20  0
 23  999 560.00  0.00 800.00 12.90  0
 24 1017 570.00  0.00 800.00 12.90  0
 25  369 210.00  0.00 800.00 12.90  1
 26  369 210.00  0.00 800.00 17.20  1
 27  387 220.00  0.00 800.00 12.90  1
 28  999 560.00  0.00 800.00 12.90  0
 29  369 210.00  0.00 800.00 12.90  1
 30  369 200.00  0.00 800.00 10.80  1
 31  981 550.00  0.00 800.00 12.90  0
 32  369 210.00  0.00 800.00 10.80  1
 33  369 200.00  0.00 800.00 10.80  1
 34  387 220.00  0.00 800.00 12.90  1
 35  963 540.00  0.00 800.00 12.90  0
 36  423 240.00  0.00 800.00 12.90  0
 37 1017 570.00  0.00 800.00 12.90  0
 38  999 560.00  0.00 800.00 12.90  0
 39 1017 550.00  0.00 800.00 10.80  0
 40  999 560.00  0.00 800.00 17.20  0
 41  999 540.00  0.00 800.00 10.80  0
