Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.3285  1.3789    -6.6143 -2.5101
      1  -5.4569  0.9550    -7.5441 -4.5420
      2  -4.8172  0.6039    -5.5152 -4.3447
      3  -4.9790  0.5090    -5.5667 -4.7138
      4  -4.8153  0.4357    -5.2776 -4.5989
      5  -4.7957  0.3274    -5.2324 -4.6165
      6  -4.7873  0.2593    -5.2091 -4.6276
      7  -4.6116  0.4928    -5.0615 -4.1820
      8  -4.5894  0.4128    -5.0467 -4.2422
      9  -4.5779  0.3586    -5.0387 -4.2647
     10  -4.5735  0.3229    -5.0346 -4.2858
     11  -4.0084  0.7751    -4.8997 -2.7411
     12  -3.5341  0.9205    -4.7242 -2.4757
     13  -3.2220  0.9889    -4.6108 -2.3929
     14  -3.1407  0.8155    -4.3342 -2.3907
     15  -2.9380  0.7907    -4.0603 -2.3613
     16  -2.8895  0.6558    -3.9385 -2.3604
     17  -2.7621  0.5907    -3.6816 -2.3478
     18  -2.6707  0.5256    -3.5198 -2.3401
     19  -2.6079  0.4568    -3.3706 -2.3356
     20  -2.5630  0.3944    -3.2883 -2.3328
     21  -2.5168  0.3495    -3.1544 -2.3294
     22  -2.4891  0.3042    -3.1016 -2.3278
     23  -2.4685  0.2679    -3.0699 -2.3265
     24  -2.4528  0.2397    -3.0406 -2.3256
     25  -2.4644  0.2346    -3.0570 -2.3268
     26  -2.4828  0.2370    -3.0779 -2.3287
     27  -2.4973  0.2375    -3.0906 -2.3304
     28  -2.4814  0.2225    -3.0666 -2.3291
     29  -2.4943  0.2247    -3.0779 -2.3307
     30  -2.5035  0.2258    -3.0846 -2.3320
     31  -2.4876  0.2139    -3.0615 -2.3306
     32  -2.4967  0.2157    -3.0686 -2.3318
     33  -2.5047  0.2172    -3.0742 -2.3331
     34  -2.5172  0.2195    -3.0822 -2.3351
     35  -2.5004  0.2091    -3.0603 -2.3332
     36  -2.4311  0.1815    -2.9525 -2.3250
     37  -2.4214  0.1731    -2.9110 -2.3243
     38  -2.4123  0.1653    -2.8604 -2.3236
     39  -2.4011  0.1560    -2.8446 -2.3227
     40  -2.3969  0.1519    -2.8399 -2.3225
     41  -2.3871  0.1435    -2.8294 -2.3217

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0986  0.0599     0.0039  0.1894
      1   0.0958  0.0606     0.0028  0.1890
      2   0.0995  0.0602     0.0024  0.1897
      3   0.1030  0.0586     0.0050  0.1900
      4   0.1041  0.0577     0.0064  0.1900
      5   0.1070  0.0560     0.0133  0.1903
      6   0.1087  0.0549     0.0172  0.1904
      7   0.0576  0.0408     0.0027  0.1352
      8   0.0611  0.0407     0.0049  0.1378
      9   0.0638  0.0405     0.0070  0.1400
     10   0.0656  0.0402     0.0087  0.1414
     11   0.0162  0.0112     0.0004  0.0344
     12   0.0093  0.0051     0.0001  0.0164
     13   0.0076  0.0034     0.0001  0.0118
     14   0.0078  0.0031     0.0002  0.0119
     15   0.0075  0.0027     0.0002  0.0107
     16   0.0076  0.0025     0.0003  0.0108
     17   0.0076  0.0024     0.0004  0.0107
     18   0.0077  0.0025     0.0004  0.0109
     19   0.0078  0.0026     0.0004  0.0113
     20   0.0080  0.0027     0.0005  0.0117
     21   0.0081  0.0028     0.0005  0.0119
     22   0.0083  0.0029     0.0005  0.0122
     23   0.0085  0.0030     0.0005  0.0125
     24   0.0087  0.0032     0.0005  0.0127
     25   0.0090  0.0033     0.0006  0.0129
     26   0.0093  0.0035     0.0006  0.0131
     27   0.0096  0.0037     0.0006  0.0133
     28   0.0099  0.0038     0.0007  0.0134
     29   0.0102  0.0039     0.0007  0.0135
     30   0.0105  0.0039     0.0008  0.0136
     31   0.0108  0.0040     0.0008  0.0137
     32   0.0111  0.0040     0.0009  0.0138
     33   0.0114  0.0040     0.0009  0.0139
     34   0.0118  0.0040     0.0010  0.0145
     35   0.0121  0.0039     0.0012  0.0152
     36   0.0104  0.0037     0.0008  0.0134
     37   0.0107  0.0037     0.0008  0.0134
     38   0.0110  0.0037     0.0009  0.0135
     39   0.0113  0.0037     0.0010  0.0136
     40   0.0116  0.0036     0.0010  0.0136
     41   0.0119  0.0036     0.0012  0.0137

