trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  496 280.00  0.00 800.00 17.20  1
  1  790 440.00  0.00 800.00 260.00  0
  2  769 430.00  0.00 800.00 52.00  0
  3  714 400.00  0.00 800.00 26.00  0
  4  765 430.00  0.00 800.00 12.90  1
  5  766 430.00  0.00 800.00 17.20  0
  6  695 390.00  0.00 800.00 21.50  1
  7  766 440.00  0.00 800.00 12.90  0
  8 1420 790.00  0.00 800.00 260.00  0
  9  767 430.00  0.00 800.00 21.50  0
 10  711 400.00  0.00 800.00 12.90  0
 11 1420 790.00  0.00 800.00 260.00  0
 12  857 480.00  0.00 800.00 21.50  0
 13  621 350.00  0.00 800.00 12.90  1
 14  658 370.00  0.00 800.00 17.20  0
 15  567 320.00  0.00 800.00 12.90  1
 16  694 390.00  0.00 800.00 17.20  0
 17  730 410.00  0.00 800.00 17.20  0
 18  638 360.00  0.00 800.00 10.80  1
 19  730 430.00  0.00 800.00 21.50  0
 20  585 330.00  0.00 800.00 12.90  0
 21  620 350.00  0.00 800.00 10.80  0
 22  999 560.00  0.00 800.00 12.90  0
 23  963 540.00  0.00 800.00 12.90  0
 24  927 520.00  0.00 800.00 12.90  0
 25  494 280.00  0.00 800.00 10.80  1
 26  728 410.00  0.00 800.00 10.80  0
 27  819 460.00  0.00 800.00 12.90  0
 28  854 480.00  0.00 800.00 10.80  0
 29  836 470.00  0.00 800.00 10.80  0
 30  836 470.00  0.00 800.00 12.90  0
 31  854 480.00  0.00 800.00 10.80  0
 32  818 460.00  0.00 800.00 10.80  0
 33  836 470.00  0.00 800.00 10.80  0
 34  836 480.00  0.00 800.00 12.90  0
 35  836 470.00  0.00 800.00 12.90  0
 36  836 490.00  0.00 800.00  8.60  0
 37  783 440.00  0.00 800.00 12.90  0
 38  783 430.00  0.00 800.00 17.20  0
 39  783 430.00  0.00 800.00 17.20  0
 40  836 470.00  0.00 800.00 10.80  0
 41  836 470.00  0.00 800.00 12.90  0
