Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7609  2.0706    -9.1280 -2.6659
      1  -4.0185  1.1211    -5.7979 -2.4865
      2  -4.9616  0.6612    -5.8868 -4.2665
      3  -5.3941  0.5225    -6.1050 -5.0655
      4  -5.2008  0.3751    -5.6534 -4.9408
      5  -5.0508  0.3472    -5.4906 -4.8216
      6  -5.0873  0.2496    -5.4904 -5.0698
      7  -5.0642  0.1845    -5.3357 -5.0700
      8  -5.0616  0.1446    -5.3344 -5.0706
      9  -5.0696  0.1007    -5.3344 -5.0769
     10  -5.0644  0.0740    -5.3296 -5.0769
     11  -5.0666  0.0523    -5.3296 -5.0788
     12  -5.0668  0.0398    -5.3295 -5.0791
     13  -5.0669  0.0315    -5.3295 -5.0794
     14  -5.0667  0.0259    -5.3293 -5.0794
     15  -5.0666  0.0223    -5.3292 -5.0794
     16  -5.0659  0.0149    -5.3285 -5.0794
     17  -5.0654  0.0357    -5.3292 -5.0782
     18  -5.0520  0.0966    -5.3292 -5.0440
     19  -5.0606  0.0697    -5.3295 -5.0730
     20  -5.0601  0.0590    -5.3289 -5.0732
     21  -5.0597  0.0521    -5.3284 -5.0733
     22  -5.0605  0.0459    -5.3284 -5.0740
     23  -5.0604  0.0431    -5.3282 -5.0741
     24  -5.0612  0.0389    -5.3283 -5.0749
     25  -5.0617  0.0362    -5.3283 -5.0754
     26  -5.0416  0.0808    -5.3272 -4.9457
     27  -5.0432  0.0776    -5.3273 -4.9569
     28  -5.0450  0.0744    -5.3274 -4.9712
     29  -5.0476  0.0698    -5.3275 -4.9974
     30  -5.0458  0.0722    -5.3272 -4.9799
     31  -5.0447  0.0736    -5.3271 -4.9706
     32  -5.0471  0.0695    -5.3273 -4.9942
     33  -5.0467  0.0700    -5.3272 -4.9905
     34  -5.0462  0.0709    -5.3272 -4.9848
     35  -5.0446  0.0735    -5.3270 -4.9700
     36  -4.9800  0.1279    -5.3220 -4.8339
     37  -4.9824  0.1269    -5.3222 -4.8351
     38  -4.9884  0.1241    -5.3228 -4.8388
     39  -4.9904  0.1231    -5.3230 -4.8400
     40  -4.9875  0.1245    -5.3227 -4.8382
     41  -4.9901  0.1232    -5.3230 -4.8399

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1019  0.0586     0.0071  0.1899
      1   0.1019  0.0586     0.0071  0.1898
      2   0.1011  0.0590     0.0060  0.1898
      3   0.1009  0.0593     0.0054  0.1898
      4   0.1055  0.0579     0.0090  0.1905
      5   0.1044  0.0583     0.0087  0.1904
      6   0.1146  0.0550     0.0170  0.1917
      7   0.1216  0.0522     0.0251  0.1925
      8   0.1226  0.0514     0.0283  0.1926
      9   0.1274  0.0487     0.0373  0.1931
     10   0.1318  0.0464     0.0452  0.1936
     11   0.1357  0.0444     0.0524  0.1940
     12   0.1362  0.0439     0.0541  0.1940
     13   0.1369  0.0433     0.0562  0.1941
     14   0.1370  0.0431     0.0565  0.1941
     15   0.1371  0.0430     0.0569  0.1941
     16   0.1399  0.0416     0.0618  0.1944
     17   0.1036  0.0418     0.0374  0.1766
     18   0.0639  0.0292     0.0195  0.1143
     19   0.0668  0.0289     0.0226  0.1165
     20   0.0677  0.0286     0.0239  0.1170
     21   0.0690  0.0284     0.0256  0.1180
     22   0.0692  0.0283     0.0263  0.1181
     23   0.0699  0.0281     0.0276  0.1186
     24   0.0702  0.0280     0.0282  0.1188
     25   0.0704  0.0279     0.0286  0.1189
     26   0.0530  0.0204     0.0212  0.0870
     27   0.0533  0.0202     0.0216  0.0872
     28   0.0537  0.0201     0.0221  0.0874
     29   0.0542  0.0200     0.0227  0.0877
     30   0.0556  0.0202     0.0236  0.0891
     31   0.0567  0.0202     0.0245  0.0902
     32   0.0571  0.0201     0.0252  0.0905
     33   0.0577  0.0201     0.0260  0.0911
     34   0.0585  0.0200     0.0270  0.0919
     35   0.0597  0.0202     0.0280  0.0933
     36   0.0497  0.0162     0.0229  0.0757
     37   0.0500  0.0162     0.0232  0.0759
     38   0.0506  0.0161     0.0238  0.0764
     39   0.0508  0.0160     0.0242  0.0766
     40   0.0514  0.0160     0.0247  0.0773
     41   0.0517  0.0160     0.0252  0.0775

