Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7567  2.0722    -9.1275 -2.6620
      1  -4.0146  1.1207    -5.7963 -2.4845
      2  -3.0761  0.6942    -3.9619 -2.3879
      3  -2.6651  0.5770    -3.2679 -2.3453
      4  -2.5016  0.4931    -2.9091 -2.3302
      5  -2.6298  0.4811    -3.0375 -2.4541
      6  -2.6291  0.3739    -3.0214 -2.5860
      7  -2.5949  0.2729    -2.8490 -2.5856
      8  -2.5843  0.1955    -2.8460 -2.5859
      9  -2.5855  0.1452    -2.8458 -2.5907
     10  -2.5812  0.1036    -2.8436 -2.5908
     11  -2.6202  0.2914    -3.0105 -2.5898
     12  -2.6001  0.2153    -2.8987 -2.5896
     13  -2.7078  0.4358    -3.1056 -2.5916
     14  -2.6621  0.3535    -3.0831 -2.5895
     15  -2.6751  0.3052    -3.0918 -2.5947
     16  -2.6577  0.2375    -3.0825 -2.5943
     17  -2.6458  0.1897    -3.0744 -2.5940
     18  -2.6493  0.1636    -3.0774 -2.5958
     19  -2.6234  0.1331    -3.0459 -2.5941
     20  -2.6155  0.1134    -3.0284 -2.5937
     21  -2.6358  0.1252    -3.0646 -2.5957
     22  -2.6392  0.1215    -3.0683 -2.5962
     23  -2.6304  0.1120    -3.0576 -2.5956
     24  -2.6260  0.1064    -3.0506 -2.5953
     25  -2.6221  0.1019    -3.0435 -2.5951
     26  -2.6264  0.1051    -3.0513 -2.5955
     27  -2.6243  0.1029    -3.0476 -2.5953
     28  -2.6140  0.0924    -3.0229 -2.5946
     29  -2.6160  0.0944    -3.0287 -2.5948
     30  -2.6219  0.1002    -3.0427 -2.5952
     31  -2.6166  0.0949    -3.0302 -2.5949
     32  -2.6017  0.0761    -2.9640 -2.5939
     33  -2.5988  0.0715    -2.9402 -2.5938
     34  -2.5943  0.0634    -2.8834 -2.5935
     35  -2.5879  0.0491    -2.8502 -2.5932
     36  -2.6503  0.1210    -3.0781 -2.5975
     37  -2.6446  0.1177    -3.0734 -2.5970
     38  -2.6636  0.1274    -3.0864 -2.5988
     39  -2.6848  0.1344    -3.0955 -2.6013
     40  -2.6833  0.1340    -3.0950 -2.6011
     41  -2.6881  0.1351    -3.0966 -2.6017

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1019  0.0586     0.0072  0.1899
      1   0.1018  0.0587     0.0071  0.1898
      2   0.1018  0.0585     0.0074  0.1898
      3   0.1027  0.0582     0.0083  0.1899
      4   0.1067  0.0569     0.0120  0.1905
      5   0.1062  0.0578     0.0105  0.1907
      6   0.1149  0.0554     0.0160  0.1919
      7   0.1230  0.0519     0.0258  0.1928
      8   0.1250  0.0504     0.0313  0.1929
      9   0.1297  0.0479     0.0401  0.1934
     10   0.1314  0.0466     0.0448  0.1935
     11   0.0799  0.0423     0.0165  0.1575
     12   0.0837  0.0416     0.0210  0.1598
     13   0.0506  0.0275     0.0086  0.0978
     14   0.0527  0.0271     0.0110  0.0990
     15   0.0556  0.0276     0.0137  0.1029
     16   0.0575  0.0273     0.0159  0.1044
     17   0.0591  0.0271     0.0180  0.1058
     18   0.0610  0.0269     0.0207  0.1075
     19   0.0622  0.0265     0.0221  0.1079
     20   0.0633  0.0263     0.0235  0.1088
     21   0.0650  0.0270     0.0243  0.1118
     22   0.0665  0.0269     0.0261  0.1132
     23   0.0675  0.0268     0.0277  0.1142
     24   0.0682  0.0268     0.0284  0.1148
     25   0.0688  0.0267     0.0291  0.1153
     26   0.0706  0.0268     0.0304  0.1170
     27   0.0710  0.0267     0.0310  0.1173
     28   0.0716  0.0266     0.0318  0.1177
     29   0.0728  0.0266     0.0331  0.1190
     30   0.0749  0.0269     0.0348  0.1217
     31   0.0754  0.0268     0.0353  0.1221
     32   0.0755  0.0264     0.0359  0.1214
     33   0.0759  0.0263     0.0363  0.1217
     34   0.0762  0.0262     0.0369  0.1219
     35   0.0765  0.0259     0.0375  0.1216
     36   0.0696  0.0277     0.0319  0.1214
     37   0.0697  0.0277     0.0323  0.1217
     38   0.0733  0.0291     0.0341  0.1281
     39   0.0770  0.0303     0.0355  0.1338
     40   0.0773  0.0303     0.0357  0.1341
     41   0.0785  0.0304     0.0365  0.1352

