Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7580  2.0718    -9.1276 -2.6631
      1  -7.5057  1.1127    -6.0437 -6.0012
      2  -6.5921  0.6847    -7.6327 -5.9110
      3  -6.1495  0.5094    -6.8332 -5.7308
      4  -6.3314  0.3939    -6.9176 -6.1448
      5  -6.4841  0.3681    -6.9958 -6.3061
      6  -6.4294  0.2540    -6.7218 -6.2968
      7  -6.4352  0.2001    -6.7211 -6.3185
      8  -6.4383  0.1662    -6.7205 -6.3358
      9  -6.4395  0.1460    -6.7201 -6.3449
     10  -6.4403  0.1330    -6.7198 -6.3539
     11  -6.4405  0.1257    -6.7196 -6.3574
     12  -6.4407  0.1200    -6.7193 -6.3636
     13  -6.4408  0.1162    -6.7191 -6.3677
     14  -6.4408  0.1132    -6.7190 -6.3712
     15  -6.4407  0.1112    -6.7188 -6.3732
     16  -6.4406  0.1096    -6.7187 -6.3745
     17  -6.4406  0.1080    -6.7186 -6.3761
     18  -6.4405  0.1065    -6.7185 -6.3781
     19  -6.4406  0.1047    -6.7184 -6.3816
     20  -6.4405  0.1035    -6.7183 -6.3828
     21  -6.4404  0.1026    -6.7183 -6.3837
     22  -6.4404  0.1013    -6.7182 -6.3859
     23  -6.4405  0.1000    -6.7181 -6.3888
     24  -6.4405  0.0989    -6.7180 -6.3907
     25  -6.4404  0.0981    -6.7179 -6.3917
     26  -6.4404  0.0971    -6.7179 -6.3935
     27  -6.4405  0.0961    -6.7178 -6.3960
     28  -6.4404  0.0956    -6.7178 -6.3966
     29  -6.4404  0.0949    -6.7177 -6.3977
     30  -6.4404  0.0944    -6.7177 -6.3983
     31  -6.4404  0.0939    -6.7176 -6.3988
     32  -6.4404  0.0932    -6.7176 -6.4004
     33  -6.4404  0.0927    -6.7176 -6.4014
     34  -6.4404  0.0922    -6.7175 -6.4024
     35  -6.4404  0.0917    -6.7175 -6.4034
     36  -6.4404  0.0912    -6.7174 -6.4048
     37  -6.4404  0.0907    -6.7174 -6.4057
     38  -6.4404  0.0903    -6.7174 -6.4066
     39  -6.4404  0.0899    -6.7173 -6.4079
     40  -6.4405  0.0893    -6.7173 -6.4098
     41  -6.4405  0.0889    -6.7172 -6.4110

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1017  0.0587     0.0068  0.1898
      1   0.1019  0.0587     0.0069  0.1899
      2   0.1003  0.0593     0.0056  0.1897
      3   0.1005  0.0591     0.0054  0.1896
      4   0.1040  0.0578     0.0085  0.1901
      5   0.1021  0.0578     0.0084  0.1896
      6   0.1131  0.0549     0.0168  0.1913
      7   0.1144  0.0540     0.0205  0.1915
      8   0.1155  0.0532     0.0232  0.1916
      9   0.1162  0.0527     0.0248  0.1916
     10   0.1168  0.0523     0.0264  0.1917
     11   0.1171  0.0521     0.0272  0.1917
     12   0.1176  0.0517     0.0283  0.1917
     13   0.1179  0.0515     0.0291  0.1918
     14   0.1182  0.0513     0.0297  0.1918
     15   0.1184  0.0512     0.0301  0.1918
     16   0.1185  0.0511     0.0305  0.1918
     17   0.1187  0.0510     0.0309  0.1918
     18   0.1189  0.0508     0.0313  0.1918
     19   0.1191  0.0507     0.0318  0.1919
     20   0.1192  0.0506     0.0321  0.1919
     21   0.1193  0.0505     0.0324  0.1919
     22   0.1195  0.0504     0.0328  0.1919
     23   0.1197  0.0503     0.0332  0.1919
     24   0.1198  0.0502     0.0336  0.1919
     25   0.1199  0.0501     0.0338  0.1919
     26   0.1201  0.0500     0.0341  0.1919
     27   0.1202  0.0499     0.0346  0.1920
     28   0.1203  0.0499     0.0347  0.1920
     29   0.1204  0.0498     0.0349  0.1920
     30   0.1204  0.0498     0.0350  0.1920
     31   0.1205  0.0497     0.0351  0.1920
     32   0.1206  0.0497     0.0354  0.1920
     33   0.1207  0.0496     0.0355  0.1920
     34   0.1208  0.0496     0.0357  0.1920
     35   0.1208  0.0495     0.0359  0.1920
     36   0.1209  0.0495     0.0361  0.1920
     37   0.1210  0.0494     0.0362  0.1920
     38   0.1211  0.0494     0.0364  0.1920
     39   0.1212  0.0493     0.0365  0.1920
     40   0.1213  0.0492     0.0368  0.1920
     41   0.1214  0.0492     0.0370  0.1921

