Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.1145  1.8769    -9.1644 -3.3195
      1  -7.6407  1.0482    -5.5764 -6.2631
      2  -8.3225  0.7146    -3.2517 -7.5689
      3  -8.6940  0.5677    -1.9441 -8.1542
      4  -8.4061  0.5631    -8.6630 -7.9546
      5  -8.0375  1.0155    -7.2879 -6.5489
      6  -7.4016  1.4145    -9.1719 -3.9857
      7  -7.5963  1.1710    -9.1757 -5.2364
      8  -7.7131  0.9789    -9.1775 -6.4082
      9  -7.0781  1.3275    -9.0424 -4.1578
     10  -7.2163  1.1386    -9.0309 -5.3264
     11  -7.2986  1.0005    -9.0233 -5.9527
     12  -6.7630  1.1129    -8.6436 -4.8829
     13  -6.8268  0.9877    -8.5905 -5.4516
     14  -6.8632  0.9062    -8.5577 -5.6606
     15  -6.4566  0.8804    -7.9505 -5.2069
     16  -6.1050  0.8852    -7.4873 -4.7491
     17  -6.1179  0.8086    -7.4127 -4.9044
     18  -5.8141  0.8275    -7.0606 -4.5150
     19  -5.4983  0.8948    -6.8261 -4.0297
     20  -5.4923  0.8342    -6.7328 -4.1140
     21  -5.7501  0.7028    -6.8715 -4.7353
     22  -5.9310  0.6233    -6.9569 -5.1142
     23  -6.0652  0.5742    -7.0319 -5.3679
     24  -6.2004  0.5589    -7.1732 -5.5432
     25  -6.0751  0.5331    -6.9695 -5.4337
     26  -6.0782  0.4909    -6.9578 -5.4548
     27  -5.9663  0.4736    -6.8120 -5.3756
     28  -6.0545  0.4446    -6.8823 -5.5028
     29  -5.9517  0.4346    -6.7148 -5.4128
     30  -5.8777  0.4186    -6.6485 -5.3676
     31  -5.9520  0.3949    -6.6857 -5.4597
     32  -5.8825  0.3832    -6.6156 -5.4062
     33  -5.9420  0.3627    -6.6517 -5.4928
     34  -5.9916  0.3450    -6.6772 -5.6060
     35  -5.9452  0.3318    -6.6271 -5.5433
     36  -5.8950  0.3223    -6.5539 -5.4860
     37  -5.9326  0.3078    -6.5859 -5.5689
     38  -5.8795  0.3015    -6.4872 -5.4984
     39  -5.9124  0.2891    -6.5254 -5.5766
     40  -5.9276  0.2805    -6.5391 -5.6212
     41  -5.9537  0.2716    -6.5647 -5.6426

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1016  0.0587     0.0067  0.1898
      1   0.1016  0.0588     0.0065  0.1898
      2   0.1033  0.0581     0.0085  0.1900
      3   0.1058  0.0571     0.0109  0.1903
      4   0.0982  0.0582     0.0076  0.1887
      5   0.0370  0.0329     0.0001  0.1003
      6   0.0145  0.0143     0.0000  0.0396
      7   0.0162  0.0142     0.0000  0.0409
      8   0.0173  0.0141     0.0001  0.0416
      9   0.0080  0.0060     0.0000  0.0164
     10   0.0088  0.0058     0.0000  0.0171
     11   0.0093  0.0055     0.0001  0.0174
     12   0.0071  0.0038     0.0000  0.0117
     13   0.0075  0.0035     0.0001  0.0119
     14   0.0078  0.0032     0.0002  0.0120
     15   0.0072  0.0027     0.0001  0.0099
     16   0.0068  0.0024     0.0001  0.0069
     17   0.0070  0.0021     0.0002  0.0070
     18   0.0068  0.0019     0.0001  0.0068
     19   0.0066  0.0018     0.0001  0.0067
     20   0.0068  0.0014     0.0002  0.0067
     21   0.0069  0.0015     0.0002  0.0067
     22   0.0069  0.0015     0.0003  0.0068
     23   0.0070  0.0015     0.0003  0.0068
     24   0.0070  0.0015     0.0003  0.0068
     25   0.0070  0.0015     0.0003  0.0068
     26   0.0071  0.0014     0.0004  0.0068
     27   0.0071  0.0013     0.0004  0.0068
     28   0.0072  0.0014     0.0004  0.0069
     29   0.0071  0.0014     0.0004  0.0068
     30   0.0072  0.0014     0.0004  0.0069
     31   0.0072  0.0015     0.0004  0.0069
     32   0.0072  0.0015     0.0004  0.0069
     33   0.0073  0.0016     0.0004  0.0071
     34   0.0074  0.0018     0.0004  0.0083
     35   0.0075  0.0019     0.0005  0.0091
     36   0.0075  0.0020     0.0005  0.0096
     37   0.0077  0.0022     0.0005  0.0104
     38   0.0077  0.0022     0.0005  0.0105
     39   0.0078  0.0024     0.0005  0.0111
     40   0.0080  0.0025     0.0005  0.0115
     41   0.0081  0.0027     0.0005  0.0119

