Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7819  2.0625    -9.1306 -2.6850
      1  -4.0359  1.1185    -5.8013 -2.4963
      2  -3.2102  0.7258    -4.2145 -2.4059
      3  -3.7390  0.5398    -4.4068 -3.3803
      4  -4.0462  0.5586    -4.7759 -3.7425
      5  -3.9581  0.3916    -4.2873 -3.7361
      6  -3.9533  0.3015    -4.2380 -3.7652
      7  -3.9487  0.2433    -4.2356 -3.7763
      8  -3.9472  0.2045    -4.2348 -3.7872
      9  -3.9383  0.1551    -4.2317 -3.7874
     10  -3.9349  0.1334    -4.2300 -3.7878
     11  -3.9330  0.1217    -4.2287 -3.7883
     12  -3.9317  0.1150    -4.2276 -3.7889
     13  -3.9304  0.1102    -4.2263 -3.7894
     14  -3.9296  0.1073    -4.2253 -3.7899
     15  -3.9294  0.1060    -4.2250 -3.7904
     16  -3.9292  0.1049    -4.2247 -3.7909
     17  -3.9301  0.1025    -4.2247 -3.7946
     18  -3.9308  0.1008    -4.2248 -3.7976
     19  -3.9313  0.0998    -4.2248 -3.7996
     20  -3.9318  0.0987    -4.2248 -3.8019
     21  -3.9316  0.0982    -4.2245 -3.8021
     22  -3.9326  0.0963    -4.2246 -3.8064
     23  -3.9323  0.0957    -4.2243 -3.8065
     24  -3.6581  0.1860    -4.1604 -3.4565
     25  -3.7341  0.1702    -4.1940 -3.5398
     26  -3.8186  0.1647    -4.2190 -3.6954
     27  -3.8774  0.1506    -4.2286 -3.7194
     28  -3.9156  0.1324    -4.2335 -3.7492
     29  -3.9388  0.1161    -4.2364 -3.7913
     30  -3.9397  0.1148    -4.2364 -3.7945
     31  -3.9321  0.1105    -4.2308 -3.7860
     32  -3.9263  0.1081    -4.2271 -3.7790
     33  -3.9279  0.1063    -4.2272 -3.7832
     34  -3.9294  0.1047    -4.2272 -3.7872
     35  -3.9303  0.1036    -4.2273 -3.7899
     36  -3.9279  0.1025    -4.2257 -3.7870
     37  -3.9248  0.1019    -4.2241 -3.7822
     38  -3.9258  0.1008    -4.2242 -3.7850
     39  -3.9238  0.1006    -4.2232 -3.7818
     40  -3.9220  0.1008    -4.2225 -3.7789
     41  -3.9211  0.1008    -4.2221 -3.7776

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1024  0.0585     0.0074  0.1899
      1   0.1029  0.0583     0.0077  0.1900
      2   0.1043  0.0577     0.0093  0.1901
      3   0.1016  0.0586     0.0071  0.1898
      4   0.0954  0.0601     0.0037  0.1887
      5   0.1065  0.0573     0.0099  0.1905
      6   0.1092  0.0558     0.0148  0.1907
      7   0.1104  0.0551     0.0174  0.1909
      8   0.1115  0.0544     0.0198  0.1910
      9   0.1129  0.0535     0.0229  0.1911
     10   0.1138  0.0529     0.0247  0.1912
     11   0.1146  0.0524     0.0263  0.1912
     12   0.1153  0.0520     0.0278  0.1913
     13   0.1163  0.0515     0.0293  0.1914
     14   0.1171  0.0511     0.0306  0.1915
     15   0.1174  0.0509     0.0313  0.1915
     16   0.1178  0.0506     0.0320  0.1916
     17   0.1181  0.0505     0.0326  0.1916
     18   0.1183  0.0503     0.0331  0.1916
     19   0.1184  0.0502     0.0334  0.1916
     20   0.1186  0.0501     0.0338  0.1916
     21   0.1189  0.0499     0.0345  0.1917
     22   0.1192  0.0498     0.0351  0.1917
     23   0.1195  0.0496     0.0357  0.1917
     24   0.0300  0.0113     0.0106  0.0477
     25   0.0293  0.0108     0.0105  0.0462
     26   0.0280  0.0100     0.0099  0.0434
     27   0.0284  0.0103     0.0100  0.0445
     28   0.0295  0.0107     0.0106  0.0463
     29   0.0306  0.0110     0.0114  0.0477
     30   0.0308  0.0110     0.0117  0.0477
     31   0.0316  0.0111     0.0128  0.0486
     32   0.0324  0.0112     0.0139  0.0499
     33   0.0326  0.0112     0.0141  0.0500
     34   0.0328  0.0112     0.0143  0.0502
     35   0.0329  0.0111     0.0144  0.0503
     36   0.0334  0.0111     0.0146  0.0509
     37   0.0340  0.0112     0.0149  0.0516
     38   0.0341  0.0112     0.0150  0.0517
     39   0.0346  0.0112     0.0153  0.0523
     40   0.0351  0.0112     0.0156  0.0528
     41   0.0354  0.0112     0.0158  0.0530

