Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.9007  1.3059    -6.6782 -2.4579
      1  -4.8372  1.1496    -7.8808 -3.9758
      2  -5.2710  1.1857    -8.3985 -4.5157
      3  -6.0945  1.3611    -8.9990 -4.9108
      4  -7.2401  1.2516    -7.2566 -5.5549
      5  -6.3649  0.9504    -8.3693 -5.2506
      6  -6.8343  0.9727    -8.8306 -5.7561
      7  -6.5634  0.7543    -7.9525 -5.7435
      8  -6.3318  0.6606    -7.2708 -5.5851
      9  -6.0887  0.7070    -7.0230 -5.1776
     10  -5.7675  0.9643    -7.4010 -4.2388
     11  -5.7705  0.8076    -6.9559 -4.6332
     12  -5.7723  0.6988    -6.8139 -4.8152
     13  -5.4587  0.8239    -6.6868 -4.3015
     14  -5.4484  0.7246    -6.5583 -4.4216
     15  -5.1230  0.8701    -6.4335 -3.9022
     16  -5.1002  0.7737    -6.3020 -3.9928
     17  -4.8091  0.8414    -6.0774 -3.6147
     18  -4.5110  0.9673    -5.9899 -3.1897
     19  -4.4604  0.8512    -5.7382 -3.2271
     20  -4.4322  0.7773    -5.6245 -3.2490
     21  -4.6178  0.6715    -5.7178 -3.7007
     22  -4.3960  0.6864    -5.4830 -3.4544
     23  -4.1582  0.7477    -5.2793 -3.1544
     24  -4.3217  0.6709    -5.3340 -3.4743
     25  -4.3033  0.6096    -5.3041 -3.4851
     26  -4.1137  0.6321    -5.1078 -3.2684
     27  -3.9357  0.6454    -4.9398 -3.0879
     28  -4.0810  0.5932    -5.0155 -3.3451
     29  -3.9846  0.5610    -4.8847 -3.2560
     30  -4.1075  0.5208    -4.9704 -3.4695
     31  -4.0214  0.4980    -4.8323 -3.4182
     32  -3.8959  0.5134    -4.7212 -3.2505
     33  -3.9928  0.4785    -4.7647 -3.4331
     34  -3.9247  0.4570    -4.7009 -3.3802
     35  -3.8105  0.4789    -4.5674 -3.2235
     36  -3.7429  0.4628    -4.4850 -3.1721
     37  -3.6130  0.5308    -4.4106 -2.9712
     38  -3.7062  0.4955    -4.4547 -3.1586
     39  -3.6167  0.5012    -4.3705 -3.0531
     40  -3.6040  0.4467    -4.3515 -3.0566
     41  -3.6817  0.4177    -4.4048 -3.1861

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0959  0.0608     0.0018  0.1891
      1   0.0906  0.0620     0.0008  0.1882
      2   0.0856  0.0621     0.0014  0.1872
      3   0.0556  0.0541     0.0004  0.1715
      4   0.0221  0.0181     0.0001  0.0538
      5   0.0248  0.0212     0.0001  0.0630
      6   0.0204  0.0175     0.0001  0.0517
      7   0.0245  0.0191     0.0001  0.0583
      8   0.0251  0.0193     0.0001  0.0592
      9   0.0194  0.0142     0.0001  0.0433
     10   0.0109  0.0080     0.0000  0.0227
     11   0.0118  0.0077     0.0001  0.0233
     12   0.0123  0.0075     0.0001  0.0237
     13   0.0093  0.0054     0.0001  0.0167
     14   0.0097  0.0052     0.0001  0.0170
     15   0.0077  0.0038     0.0001  0.0124
     16   0.0080  0.0035     0.0001  0.0125
     17   0.0073  0.0029     0.0001  0.0108
     18   0.0067  0.0025     0.0001  0.0069
     19   0.0070  0.0022     0.0001  0.0070
     20   0.0071  0.0019     0.0003  0.0070
     21   0.0073  0.0020     0.0003  0.0085
     22   0.0071  0.0019     0.0003  0.0070
     23   0.0069  0.0016     0.0002  0.0068
     24   0.0070  0.0017     0.0003  0.0068
     25   0.0071  0.0015     0.0003  0.0069
     26   0.0070  0.0014     0.0003  0.0068
     27   0.0070  0.0013     0.0003  0.0067
     28   0.0070  0.0013     0.0003  0.0068
     29   0.0070  0.0013     0.0004  0.0068
     30   0.0071  0.0014     0.0004  0.0068
     31   0.0071  0.0014     0.0004  0.0068
     32   0.0070  0.0012     0.0004  0.0068
     33   0.0071  0.0013     0.0004  0.0068
     34   0.0071  0.0013     0.0004  0.0068
     35   0.0070  0.0011     0.0004  0.0068
     36   0.0071  0.0011     0.0004  0.0068
     37   0.0069  0.0010     0.0003  0.0067
     38   0.0069  0.0010     0.0004  0.0067
     39   0.0069  0.0009     0.0004  0.0067
     40   0.0070  0.0008     0.0004  0.0067
     41   0.0070  0.0008     0.0004  0.0067

