Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7656  2.0686    -9.1286 -2.6712
      1  -7.5069  1.1107    -6.0419 -6.0024
      2  -6.5936  0.6805    -7.6320 -5.9120
      3  -6.1363  0.5005    -6.7416 -5.7256
      4  -5.8350  0.5169    -6.4000 -5.3136
      5  -5.9203  0.3304    -6.3987 -5.8803
      6  -5.9313  0.2515    -6.3897 -5.9001
      7  -5.9342  0.2073    -6.3840 -5.9023
      8  -5.9353  0.1805    -6.3799 -5.9038
      9  -5.9362  0.1634    -6.3765 -5.9055
     10  -5.9363  0.1531    -6.3738 -5.9063
     11  -5.9363  0.1462    -6.3714 -5.9072
     12  -5.9361  0.1414    -6.3693 -5.9077
     13  -5.9358  0.1385    -6.3678 -5.9079
     14  -5.9354  0.1362    -6.3664 -5.9080
     15  -5.9352  0.1337    -6.3648 -5.9084
     16  -5.9349  0.1319    -6.3636 -5.9085
     17  -5.9346  0.1305    -6.3625 -5.9086
     18  -5.9343  0.1290    -6.3615 -5.9086
     19  -5.9340  0.1277    -6.3605 -5.9087
     20  -5.9338  0.1266    -6.3597 -5.9087
     21  -5.9335  0.1255    -6.3588 -5.9088
     22  -5.9333  0.1245    -6.3581 -5.9088
     23  -5.9331  0.1236    -6.3575 -5.9089
     24  -5.9329  0.1228    -6.3569 -5.9089
     25  -5.9328  0.1216    -6.3560 -5.9090
     26  -5.9326  0.1205    -6.3552 -5.9091
     27  -5.9325  0.1197    -6.3546 -5.9092
     28  -5.9323  0.1188    -6.3539 -5.9092
     29  -5.9321  0.1181    -6.3533 -5.9092
     30  -5.9320  0.1175    -6.3529 -5.9093
     31  -5.9319  0.1168    -6.3522 -5.9093
     32  -5.9317  0.1162    -6.3518 -5.9093
     33  -5.9316  0.1155    -6.3512 -5.9094
     34  -5.9315  0.1150    -6.3508 -5.9094
     35  -5.9314  0.1143    -6.3502 -5.9095
     36  -5.9313  0.1137    -6.3496 -5.9095
     37  -5.9311  0.1131    -6.3492 -5.9095
     38  -5.9310  0.1127    -6.3487 -5.9096
     39  -5.9309  0.1122    -6.3483 -5.9096
     40  -5.9308  0.1118    -6.3479 -5.9096
     41  -5.9307  0.1115    -6.3476 -5.9096

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1020  0.0586     0.0071  0.1899
      1   0.1019  0.0587     0.0070  0.1899
      2   0.1004  0.0592     0.0057  0.1897
      3   0.1014  0.0593     0.0054  0.1899
      4   0.0948  0.0607     0.0030  0.1888
      5   0.1071  0.0575     0.0090  0.1906
      6   0.1103  0.0557     0.0150  0.1910
      7   0.1117  0.0548     0.0182  0.1911
      8   0.1129  0.0541     0.0208  0.1912
      9   0.1142  0.0533     0.0230  0.1913
     10   0.1151  0.0528     0.0247  0.1914
     11   0.1159  0.0523     0.0263  0.1915
     12   0.1166  0.0519     0.0277  0.1916
     13   0.1170  0.0517     0.0284  0.1916
     14   0.1173  0.0515     0.0290  0.1916
     15   0.1178  0.0512     0.0299  0.1917
     16   0.1181  0.0510     0.0305  0.1917
     17   0.1183  0.0509     0.0309  0.1917
     18   0.1185  0.0507     0.0315  0.1917
     19   0.1188  0.0506     0.0320  0.1918
     20   0.1189  0.0505     0.0323  0.1918
     21   0.1191  0.0504     0.0327  0.1918
     22   0.1193  0.0503     0.0331  0.1918
     23   0.1194  0.0502     0.0333  0.1918
     24   0.1195  0.0501     0.0336  0.1918
     25   0.1198  0.0500     0.0342  0.1919
     26   0.1201  0.0498     0.0348  0.1919
     27   0.1203  0.0497     0.0351  0.1919
     28   0.1205  0.0496     0.0354  0.1919
     29   0.1206  0.0495     0.0356  0.1919
     30   0.1207  0.0494     0.0358  0.1919
     31   0.1208  0.0493     0.0362  0.1920
     32   0.1209  0.0493     0.0364  0.1920
     33   0.1212  0.0492     0.0368  0.1920
     34   0.1212  0.0491     0.0369  0.1920
     35   0.1215  0.0490     0.0373  0.1920
     36   0.1217  0.0489     0.0376  0.1920
     37   0.1218  0.0488     0.0379  0.1920
     38   0.1219  0.0487     0.0381  0.1921
     39   0.1221  0.0486     0.0384  0.1921
     40   0.1221  0.0486     0.0386  0.1921
     41   0.1222  0.0486     0.0387  0.1921

