Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.2353  1.6714    -7.8134 -2.3357
      1  -3.4661  1.6686    -7.9547 -2.4725
      2  -3.1469  1.4941    -7.4244 -2.4296
      3  -2.8882  1.1799    -5.9670 -2.4194
      4  -2.7864  0.9395    -3.9661 -2.5818
      5  -2.6827  0.6965    -2.8546 -2.5821
      6  -2.6272  0.5055    -2.8473 -2.5825
      7  -2.6112  0.4600    -2.8451 -2.5581
      8  -2.6012  0.3427    -2.8438 -2.5886
      9  -2.5993  0.3070    -2.8436 -2.5916
     10  -2.5895  0.2206    -2.8428 -2.5919
     11  -2.5850  0.1628    -2.8423 -2.5925
     12  -2.5819  0.1175    -2.8418 -2.5925
     13  -2.5808  0.0900    -2.8417 -2.5926
     14  -2.5798  0.0632    -2.8415 -2.5926
     15  -2.5794  0.0468    -2.8415 -2.5927
     16  -2.5836  0.1342    -2.8424 -2.5927
     17  -2.6137  0.3519    -2.8507 -2.5928
     18  -2.5965  0.2562    -2.8456 -2.5926
     19  -2.5879  0.1820    -2.8438 -2.5926
     20  -2.5834  0.1333    -2.8424 -2.5926
     21  -2.5811  0.0946    -2.8419 -2.5926
     22  -2.5800  0.0691    -2.8416 -2.5926
     23  -2.5796  0.0518    -2.8416 -2.5927
     24  -2.5837  0.1305    -2.8428 -2.5926
     25  -2.5820  0.0979    -2.8426 -2.5927
     26  -2.6011  0.2517    -2.8510 -2.5929
     27  -2.7054  0.5859    -3.0939 -2.5951
     28  -2.7139  0.5470    -3.1019 -2.5969
     29  -2.7456  0.5379    -3.1127 -2.6006
     30  -2.8639  0.6480    -3.1285 -2.6212
     31  -2.8234  0.7124    -3.1280 -2.6041
     32  -2.8118  0.6052    -3.1236 -2.6087
     33  -2.7529  0.5785    -3.1141 -2.6002
     34  -2.6959  0.4965    -3.0931 -2.5965
     35  -2.6524  0.3993    -3.0557 -2.5947
     36  -2.6261  0.3013    -3.0126 -2.5941
     37  -2.6113  0.2231    -2.9727 -2.5937
     38  -2.6915  0.4078    -3.0937 -2.5977
     39  -2.7813  0.5060    -3.1156 -2.6078
     40  -2.8258  0.4868    -3.1195 -2.6251
     41  -2.8450  0.4253    -3.1201 -2.6539

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0756  0.0666     0.0000  0.1862
      1   0.0622  0.0629     0.0000  0.1809
      2   0.0826  0.0658     0.0000  0.1875
      3   0.0965  0.0627     0.0000  0.1895
      4   0.1090  0.0597     0.0001  0.1914
      5   0.1171  0.0553     0.0108  0.1921
      6   0.1221  0.0520     0.0254  0.1925
      7   0.1241  0.0518     0.0276  0.1930
      8   0.1308  0.0480     0.0410  0.1937
      9   0.1351  0.0464     0.0480  0.1943
     10   0.1360  0.0454     0.0507  0.1943
     11   0.1391  0.0435     0.0569  0.1946
     12   0.1420  0.0419     0.0623  0.1949
     13   0.1455  0.0403     0.0675  0.1953
     14   0.1459  0.0399     0.0689  0.1954
     15   0.1482  0.0386     0.0729  0.1956
     16   0.1168  0.0421     0.0470  0.1851
     17   0.0801  0.0355     0.0240  0.1417
     18   0.0831  0.0345     0.0295  0.1434
     19   0.0844  0.0339     0.0323  0.1440
     20   0.0869  0.0335     0.0356  0.1460
     21   0.0879  0.0332     0.0372  0.1467
     22   0.0902  0.0330     0.0396  0.1487
     23   0.0923  0.0329     0.0419  0.1505
     24   0.0695  0.0249     0.0298  0.1107
     25   0.0710  0.0247     0.0315  0.1122
     26   0.0532  0.0195     0.0204  0.0839
     27   0.0372  0.0163     0.0078  0.0616
     28   0.0371  0.0162     0.0082  0.0615
     29   0.0355  0.0156     0.0080  0.0596
     30   0.0300  0.0134     0.0040  0.0496
     31   0.0299  0.0139     0.0027  0.0505
     32   0.0306  0.0135     0.0056  0.0509
     33   0.0325  0.0141     0.0072  0.0537
     34   0.0349  0.0143     0.0088  0.0558
     35   0.0370  0.0141     0.0113  0.0580
     36   0.0385  0.0137     0.0142  0.0589
     37   0.0394  0.0133     0.0153  0.0594
     38   0.0316  0.0117     0.0094  0.0480
     39   0.0284  0.0111     0.0076  0.0442
     40   0.0285  0.0111     0.0077  0.0444
     41   0.0295  0.0112     0.0084  0.0456

