Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.1919  1.4361    -7.2819 -2.4865
      1  -3.2359  0.8389    -4.2324 -2.4015
      2  -3.7737  0.6951    -4.4839 -3.3207
      3  -3.9278  0.6244    -4.5293 -3.6758
      4  -4.0846  0.6449    -4.8190 -3.8035
      5  -3.9766  0.3952    -4.2612 -3.7948
      6  -3.9536  0.2783    -4.2331 -3.7998
      7  -3.9497  0.2137    -4.2321 -3.8150
      8  -3.9432  0.1646    -4.2297 -3.8168
      9  -3.9424  0.1369    -4.2295 -3.8221
     10  -3.9395  0.1168    -4.2276 -3.8228
     11  -3.9386  0.1064    -4.2270 -3.8235
     12  -3.9391  0.0999    -4.2270 -3.8271
     13  -3.9383  0.0956    -4.2262 -3.8275
     14  -3.9386  0.0932    -4.2262 -3.8297
     15  -3.9393  0.0910    -4.2262 -3.8339
     16  -3.9397  0.0898    -4.2262 -3.8362
     17  -3.9402  0.0886    -4.2262 -3.8394
     18  -3.9400  0.0880    -4.2260 -3.8394
     19  -3.9393  0.0867    -4.2253 -3.8393
     20  -3.9394  0.0862    -4.2253 -3.8405
     21  -3.9396  0.0859    -4.2253 -3.8416
     22  -3.9398  0.0856    -4.2253 -3.8427
     23  -3.9396  0.0852    -4.2251 -3.8427
     24  -3.9397  0.0849    -4.2251 -3.8436
     25  -3.9396  0.0847    -4.2250 -3.8436
     26  -3.9398  0.0845    -4.2250 -3.8445
     27  -3.9397  0.0843    -4.2249 -3.8446
     28  -3.9398  0.0841    -4.2249 -3.8454
     29  -3.9401  0.0836    -4.2249 -3.8473
     30  -3.9402  0.0834    -4.2249 -3.8479
     31  -3.9403  0.0833    -4.2249 -3.8486
     32  -3.9405  0.0828    -4.2249 -3.8503
     33  -3.9404  0.0827    -4.2248 -3.8503
     34  -3.9403  0.0825    -4.2247 -3.8502
     35  -3.9402  0.0823    -4.2246 -3.8502
     36  -3.9404  0.0819    -4.2246 -3.8518
     37  -3.9405  0.0818    -4.2246 -3.8524
     38  -3.9406  0.0817    -4.2246 -3.8528
     39  -3.9402  0.0811    -4.2242 -3.8525
     40  -3.9404  0.0808    -4.2242 -3.8539
     41  -3.9404  0.0807    -4.2243 -3.8544

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0965  0.0602     0.0031  0.1890
      1   0.1009  0.0593     0.0045  0.1897
      2   0.0992  0.0599     0.0028  0.1895
      3   0.1026  0.0590     0.0047  0.1900
      4   0.1000  0.0591     0.0042  0.1894
      5   0.1113  0.0555     0.0144  0.1910
      6   0.1135  0.0539     0.0206  0.1912
      7   0.1149  0.0530     0.0239  0.1914
      8   0.1162  0.0521     0.0270  0.1915
      9   0.1166  0.0517     0.0282  0.1915
     10   0.1178  0.0510     0.0304  0.1916
     11   0.1183  0.0507     0.0314  0.1917
     12   0.1185  0.0505     0.0320  0.1917
     13   0.1191  0.0502     0.0333  0.1917
     14   0.1193  0.0501     0.0337  0.1917
     15   0.1196  0.0499     0.0345  0.1918
     16   0.1197  0.0497     0.0348  0.1918
     17   0.1200  0.0496     0.0353  0.1918
     18   0.1202  0.0494     0.0358  0.1918
     19   0.1208  0.0491     0.0368  0.1919
     20   0.1208  0.0491     0.0370  0.1919
     21   0.1209  0.0490     0.0372  0.1919
     22   0.1210  0.0489     0.0374  0.1919
     23   0.1212  0.0488     0.0378  0.1919
     24   0.1213  0.0488     0.0380  0.1919
     25   0.1214  0.0487     0.0383  0.1919
     26   0.1215  0.0486     0.0384  0.1919
     27   0.1216  0.0486     0.0387  0.1920
     28   0.1216  0.0485     0.0388  0.1920
     29   0.1218  0.0484     0.0391  0.1920
     30   0.1218  0.0484     0.0392  0.1920
     31   0.1219  0.0484     0.0394  0.1920
     32   0.1220  0.0483     0.0396  0.1920
     33   0.1221  0.0482     0.0399  0.1920
     34   0.1222  0.0481     0.0402  0.1920
     35   0.1223  0.0481     0.0404  0.1920
     36   0.1224  0.0480     0.0407  0.1920
     37   0.1225  0.0480     0.0408  0.1920
     38   0.1225  0.0480     0.0409  0.1920
     39   0.1228  0.0478     0.0415  0.1921
     40   0.1229  0.0477     0.0417  0.1921
     41   0.1230  0.0477     0.0418  0.1921

