trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  751 420.00  0.00 800.00 52.00  0
  1  655 370.00  0.00 800.00  8.60  1
  2  695 390.00  0.00 800.00 21.50  1
  3  822 460.00  0.00 800.00 26.00  0
  4  732 410.00  0.00 800.00 26.00  1
  5  589 330.00  0.00 800.00 52.00  0
  6  714 400.00  0.00 800.00 26.00  1
  7  589 310.00  0.00 800.00 104.00  0
  8  589 310.00  0.00 800.00 26.00  1
  9  589 330.00  0.00 800.00 104.00  0
 10  785 440.00  0.00 800.00 21.50  0
 11  714 400.00  0.00 800.00 26.00  1
 12  714 390.00  0.00 800.00 52.00  0
 13  714 410.00  0.00 800.00 21.50  0
 14  732 410.00  0.00 800.00 26.00  0
 15  750 420.00  0.00 800.00 26.00  1
 16  714 400.00  0.00 800.00 26.00  1
 17  587 330.00  0.00 800.00 21.50  1
 18  696 390.00  0.00 800.00 26.00  1
 19  678 380.00  0.00 800.00 26.00  1
 20  894 500.00  0.00 800.00 26.00  0
 21  678 370.00  0.00 800.00 52.00  0
 22  678 360.00  0.00 800.00 21.50  1
 23  696 390.00  0.00 800.00 26.00  1
 24  678 380.00  0.00 800.00 52.00  0
 25  678 400.00  0.00 800.00 52.00  0
 26  678 380.00  0.00 800.00 52.00  0
 27  696 390.00  0.00 800.00 26.00  1
 28  678 360.00  0.00 800.00 52.00  0
 29  696 410.00  0.00 800.00 52.00  0
 30  678 380.00  0.00 800.00 52.00  0
 31  678 400.00  0.00 800.00 52.00  0
 32  696 390.00  0.00 800.00 26.00  1
 33  678 400.00  0.00 800.00 21.50  1
 34  749 420.00  0.00 800.00 21.50  1
 35  749 410.00  0.00 800.00 17.20  1
 36  749 400.00  0.00 800.00 17.20  1
 37  749 420.00  0.00 800.00 26.00  1
 38  858 480.00  0.00 800.00 26.00  1
 39  876 490.00  0.00 800.00 26.00  1
 40  894 500.00  0.00 800.00 26.00  0
 41  876 470.00  0.00 800.00 21.50  1
