Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7613  2.0705    -9.1281 -2.6663
      1  -4.0186  1.1206    -5.7975 -2.4867
      2  -4.9615  0.6600    -5.8865 -4.2668
      3  -4.5341  0.4802    -5.1816 -4.1556
      4  -4.3646  0.4042    -4.8304 -4.0507
      5  -4.2162  0.3890    -4.6791 -3.9311
      6  -4.2629  0.2699    -4.6810 -4.2388
      7  -4.2534  0.2090    -4.6521 -4.2397
      8  -4.2473  0.1681    -4.6224 -4.2403
      9  -4.2506  0.1322    -4.6207 -4.2426
     10  -4.2483  0.1145    -4.6038 -4.2429
     11  -4.2508  0.0986    -4.6040 -4.2449
     12  -4.2499  0.0922    -4.5967 -4.2450
     13  -4.2513  0.0861    -4.5971 -4.2462
     14  -4.2507  0.0836    -4.5910 -4.2462
     15  -4.2497  0.0809    -4.5792 -4.2462
     16  -4.2493  0.0797    -4.5744 -4.2463
     17  -4.2485  0.0780    -4.5637 -4.2463
     18  -4.2482  0.0773    -4.5595 -4.2463
     19  -4.2487  0.0761    -4.5599 -4.2467
     20  -4.2485  0.0755    -4.5560 -4.2467
     21  -4.2483  0.0752    -4.5536 -4.2467
     22  -4.2490  0.0739    -4.5543 -4.2474
     23  -4.2488  0.0735    -4.5508 -4.2474
     24  -4.2491  0.0728    -4.5513 -4.2477
     25  -4.2488  0.0721    -4.5458 -4.2477
     26  -4.2491  0.0716    -4.5462 -4.2480
     27  -4.2490  0.0713    -4.5442 -4.2480
     28  -4.2495  0.0703    -4.5450 -4.2485
     29  -4.2498  0.0698    -4.5455 -4.2488
     30  -4.2501  0.0694    -4.5459 -4.2490
     31  -4.2502  0.0691    -4.5462 -4.2491
     32  -4.2499  0.0685    -4.5411 -4.2491
     33  -4.2496  0.0680    -4.5362 -4.2491
     34  -4.2497  0.0678    -4.5364 -4.2492
     35  -4.2498  0.0676    -4.5366 -4.2493
     36  -4.2498  0.0676    -4.5367 -4.2493
     37  -4.2499  0.0675    -4.5368 -4.2494
     38  -4.2499  0.0674    -4.5369 -4.2494
     39  -4.2497  0.0669    -4.5322 -4.2494
     40  -4.2492  0.0660    -4.5241 -4.2494
     41  -4.2488  0.0652    -4.5161 -4.2494

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1020  0.0586     0.0072  0.1899
      1   0.1020  0.0586     0.0073  0.1899
      2   0.1012  0.0590     0.0061  0.1898
      3   0.1014  0.0587     0.0068  0.1897
      4   0.1040  0.0580     0.0085  0.1902
      5   0.1016  0.0584     0.0076  0.1897
      6   0.1123  0.0550     0.0164  0.1912
      7   0.1145  0.0536     0.0213  0.1914
      8   0.1167  0.0524     0.0253  0.1916
      9   0.1179  0.0516     0.0285  0.1917
     10   0.1190  0.0509     0.0308  0.1918
     11   0.1200  0.0502     0.0333  0.1919
     12   0.1205  0.0498     0.0345  0.1920
     13   0.1212  0.0493     0.0360  0.1920
     14   0.1216  0.0491     0.0368  0.1920
     15   0.1222  0.0487     0.0380  0.1921
     16   0.1225  0.0485     0.0386  0.1921
     17   0.1230  0.0482     0.0396  0.1922
     18   0.1232  0.0481     0.0402  0.1922
     19   0.1234  0.0479     0.0408  0.1922
     20   0.1236  0.0478     0.0413  0.1922
     21   0.1238  0.0477     0.0416  0.1923
     22   0.1241  0.0475     0.0423  0.1923
     23   0.1243  0.0474     0.0427  0.1923
     24   0.1245  0.0472     0.0432  0.1923
     25   0.1248  0.0471     0.0436  0.1923
     26   0.1249  0.0469     0.0440  0.1924
     27   0.1250  0.0469     0.0442  0.1924
     28   0.1254  0.0467     0.0449  0.1924
     29   0.1256  0.0465     0.0454  0.1924
     30   0.1258  0.0464     0.0458  0.1924
     31   0.1259  0.0463     0.0461  0.1924
     32   0.1261  0.0462     0.0464  0.1925
     33   0.1262  0.0461     0.0468  0.1925
     34   0.1264  0.0460     0.0471  0.1925
     35   0.1264  0.0460     0.0472  0.1925
     36   0.1265  0.0460     0.0474  0.1925
     37   0.1265  0.0459     0.0475  0.1925
     38   0.1266  0.0459     0.0476  0.1925
     39   0.1267  0.0458     0.0480  0.1925
     40   0.1270  0.0457     0.0484  0.1925
     41   0.1272  0.0456     0.0488  0.1926

