Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.9857  1.1516    -5.7590 -2.4791
      1  -3.1224  0.8184    -4.1040 -2.3890
      2  -2.7185  0.7487    -3.3759 -2.3460
      3  -2.5458  0.6613    -3.0022 -2.3305
      4  -2.4239  0.6479    -2.8057 -2.3183
      5  -2.4395  0.7600    -2.7394 -2.3174
      6  -2.3754  0.5622    -2.5738 -2.3169
      7  -2.3409  0.4118    -2.5693 -2.3166
      8  -2.3220  0.2918    -2.5674 -2.3165
      9  -2.3127  0.2119    -2.5662 -2.3165
     10  -2.3078  0.1535    -2.5656 -2.3164
     11  -2.3054  0.1117    -2.5654 -2.3164
     12  -2.3306  0.3568    -2.5676 -2.3165
     13  -2.3175  0.2607    -2.5664 -2.3165
     14  -2.3105  0.1899    -2.5658 -2.3164
     15  -2.3429  0.4271    -2.5685 -2.3166
     16  -2.3241  0.3128    -2.5669 -2.3165
     17  -2.3142  0.2293    -2.5661 -2.3165
     18  -2.3088  0.1672    -2.5656 -2.3164
     19  -2.3059  0.1217    -2.5654 -2.3164
     20  -2.3043  0.0889    -2.5652 -2.3164
     21  -2.3035  0.0656    -2.5652 -2.3164
     22  -2.3031  0.0483    -2.5651 -2.3164
     23  -2.3029  0.0352    -2.5651 -2.3164
     24  -2.3027  0.0257    -2.5651 -2.3164
     25  -2.3034  0.0593    -2.5652 -2.3164
     26  -2.3068  0.1377    -2.5655 -2.3164
     27  -2.3049  0.1007    -2.5653 -2.3164
     28  -2.3038  0.0735    -2.5652 -2.3164
     29  -2.3032  0.0535    -2.5651 -2.3164
     30  -2.3060  0.1235    -2.5654 -2.3164
     31  -2.3045  0.0907    -2.5652 -2.3164
     32  -2.3036  0.0662    -2.5652 -2.3164
     33  -2.3090  0.1674    -2.5656 -2.3164
     34  -2.3059  0.1214    -2.5654 -2.3164
     35  -2.3044  0.0878    -2.5652 -2.3164
     36  -2.3035  0.0638    -2.5652 -2.3164
     37  -2.3082  0.1566    -2.5656 -2.3164
     38  -2.3056  0.1138    -2.5654 -2.3164
     39  -2.3042  0.0829    -2.5652 -2.3164
     40  -2.3034  0.0605    -2.5652 -2.3164
     41  -2.3030  0.0441    -2.5651 -2.3164

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0995  0.0599     0.0031  0.1896
      1   0.0998  0.0596     0.0033  0.1896
      2   0.1007  0.0594     0.0038  0.1897
      3   0.1050  0.0580     0.0078  0.1904
      4   0.1056  0.0571     0.0093  0.1902
      5   0.0996  0.0571     0.0046  0.1880
      6   0.1069  0.0543     0.0150  0.1891
      7   0.1126  0.0519     0.0239  0.1899
      8   0.1142  0.0507     0.0284  0.1901
      9   0.1186  0.0489     0.0345  0.1907
     10   0.1226  0.0474     0.0398  0.1914
     11   0.1263  0.0459     0.0448  0.1919
     12   0.0734  0.0371     0.0187  0.1409
     13   0.0763  0.0367     0.0223  0.1430
     14   0.0792  0.0363     0.0254  0.1452
     15   0.0514  0.0245     0.0135  0.0925
     16   0.0534  0.0241     0.0159  0.0939
     17   0.0552  0.0238     0.0181  0.0953
     18   0.0570  0.0236     0.0206  0.0965
     19   0.0586  0.0235     0.0221  0.0981
     20   0.0602  0.0234     0.0236  0.0996
     21   0.0617  0.0233     0.0253  0.1011
     22   0.0633  0.0233     0.0272  0.1024
     23   0.0647  0.0233     0.0286  0.1037
     24   0.0662  0.0233     0.0298  0.1053
     25   0.0518  0.0176     0.0224  0.0802
     26   0.0406  0.0141     0.0157  0.0619
     27   0.0414  0.0139     0.0167  0.0626
     28   0.0423  0.0138     0.0177  0.0635
     29   0.0431  0.0137     0.0189  0.0643
     30   0.0347  0.0114     0.0142  0.0518
     31   0.0355  0.0113     0.0148  0.0524
     32   0.0361  0.0112     0.0153  0.0529
     33   0.0287  0.0095     0.0100  0.0414
     34   0.0293  0.0093     0.0109  0.0420
     35   0.0298  0.0092     0.0118  0.0426
     36   0.0303  0.0091     0.0129  0.0431
     37   0.0245  0.0078     0.0084  0.0344
     38   0.0249  0.0077     0.0088  0.0346
     39   0.0253  0.0076     0.0093  0.0351
     40   0.0258  0.0076     0.0097  0.0357
     41   0.0262  0.0075     0.0103  0.0362

