Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.3905  1.7238    -9.1924 -3.8504
      1  -4.9104  0.9424    -6.3793 -3.6881
      2  -5.6400  0.5922    -6.4459 -5.0837
      3  -5.3458  0.4521    -5.9501 -5.0080
      4  -5.0565  0.4679    -5.5796 -4.6949
      5  -5.1057  0.3333    -5.5697 -5.0679
      6  -5.3448  0.6075    -6.1912 -5.0012
      7  -5.2103  0.6703    -6.1150 -4.7868
      8  -5.2224  0.5443    -5.8860 -5.0571
      9  -5.2209  0.4378    -5.8182 -5.0772
     10  -5.1911  0.3305    -5.6311 -5.0791
     11  -5.1742  0.2583    -5.6033 -5.0802
     12  -5.1856  0.2238    -5.6045 -5.0851
     13  -5.2968  0.2319    -5.6848 -5.1169
     14  -5.2796  0.1912    -5.6116 -5.1139
     15  -5.2730  0.1648    -5.6071 -5.1133
     16  -5.2763  0.1488    -5.6070 -5.1172
     17  -5.2714  0.1387    -5.6040 -5.1158
     18  -5.2796  0.1296    -5.6045 -5.1228
     19  -5.2762  0.1260    -5.6027 -5.1213
     20  -5.2747  0.1241    -5.6019 -5.1206
     21  -5.1611  0.1484    -5.5822 -5.0844
     22  -5.1158  0.1226    -5.5465 -5.0804
     23  -5.0922  0.0968    -5.4849 -5.0790
     24  -5.0910  0.0913    -5.4786 -5.0790
     25  -5.0900  0.0876    -5.4726 -5.0791
     26  -5.0958  0.0909    -5.4955 -5.0803
     27  -5.1017  0.0956    -5.5138 -5.0811
     28  -5.1006  0.0937    -5.5103 -5.0811
     29  -5.0805  0.0714    -5.3852 -5.0788
     30  -5.0738  0.0567    -5.3376 -5.0786
     31  -5.0763  0.0580    -5.3394 -5.0794
     32  -5.0695  0.0448    -5.3332 -5.0784
     33  -5.0690  0.0420    -5.3326 -5.0785
     34  -5.0688  0.0404    -5.3324 -5.0785
     35  -5.0651  0.0407    -5.3304 -5.0768
     36  -5.0505  0.0802    -5.3298 -5.0171
     37  -5.0564  0.0665    -5.3300 -5.0684
     38  -5.0518  0.0708    -5.3288 -5.0512
     39  -5.0545  0.0635    -5.3289 -5.0675
     40  -5.0485  0.0729    -5.3280 -5.0072
     41  -5.0503  0.0684    -5.3281 -5.0305

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1011  0.0590     0.0061  0.1897
      1   0.1007  0.0591     0.0058  0.1897
      2   0.1012  0.0592     0.0054  0.1898
      3   0.1028  0.0585     0.0074  0.1900
      4   0.0976  0.0607     0.0037  0.1895
      5   0.1092  0.0576     0.0100  0.1912
      6   0.0478  0.0380     0.0001  0.1204
      7   0.0427  0.0344     0.0001  0.1064
      8   0.0482  0.0351     0.0001  0.1125
      9   0.0524  0.0351     0.0029  0.1164
     10   0.0552  0.0345     0.0074  0.1181
     11   0.0573  0.0340     0.0101  0.1196
     12   0.0603  0.0344     0.0127  0.1235
     13   0.0478  0.0255     0.0103  0.0922
     14   0.0504  0.0254     0.0134  0.0945
     15   0.0517  0.0251     0.0150  0.0954
     16   0.0526  0.0249     0.0161  0.0960
     17   0.0538  0.0248     0.0175  0.0969
     18   0.0551  0.0248     0.0190  0.0983
     19   0.0561  0.0246     0.0205  0.0992
     20   0.0566  0.0245     0.0212  0.0996
     21   0.0402  0.0177     0.0136  0.0700
     22   0.0432  0.0188     0.0144  0.0748
     23   0.0458  0.0192     0.0155  0.0778
     24   0.0461  0.0191     0.0159  0.0779
     25   0.0463  0.0190     0.0163  0.0781
     26   0.0479  0.0194     0.0172  0.0804
     27   0.0494  0.0198     0.0182  0.0823
     28   0.0496  0.0198     0.0186  0.0824
     29   0.0421  0.0163     0.0154  0.0683
     30   0.0436  0.0163     0.0165  0.0696
     31   0.0450  0.0166     0.0173  0.0718
     32   0.0431  0.0157     0.0165  0.0682
     33   0.0433  0.0157     0.0169  0.0683
     34   0.0435  0.0156     0.0171  0.0683
     35   0.0398  0.0142     0.0155  0.0619
     36   0.0294  0.0107     0.0096  0.0457
     37   0.0303  0.0106     0.0106  0.0464
     38   0.0305  0.0108     0.0106  0.0468
     39   0.0309  0.0107     0.0114  0.0470
     40   0.0306  0.0106     0.0109  0.0467
     41   0.0308  0.0106     0.0114  0.0468

