trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1320 740.00  0.00 800.00  6.44  0
  1  656 370.00  0.00 800.00 10.80  0
  2  652 370.00  0.00 800.00  3.00  0
  3  597 340.00  0.00 800.00  2.00  0
  4  758 430.00  0.00 800.00  1.00  0
  5  758 450.00  0.00 800.00  0.71  1
  6  758 420.00  0.00 800.00  0.71  1
  7  758 450.00  0.00 800.00  2.00  0
  8  758 430.00  0.00 800.00  2.00  1
  9 1417 790.00  0.00 800.00 52.00  0
 10 1417 790.00  0.00 800.00 26.00  0
 11 1417 780.00  0.00 800.00 104.00  0
 12  867 490.00  0.00 800.00  2.00  1
 13 1418 790.00  0.00 800.00 104.00  1
 14 1418 780.00  0.00 800.00 156.00  0
 15 1419 790.00  0.00 800.00 156.00  0
 16 1418 790.00  0.00 800.00 52.00  0
 17 1418 790.00  0.00 800.00 52.00  0
 18 1418 770.00  0.00 800.00 52.00  0
 19 1418 770.00  0.00 800.00 156.00  0
 20 1418 790.00  0.00 800.00 52.00  0
 21 1419 790.00  0.00 800.00 156.00  0
 22 1420 790.00  0.00 800.00 260.00  0
 23 1420 790.00  0.00 800.00 520.00  0
 24 1420 770.00  0.00 800.00 156.00  0
 25  795 450.00  0.00 800.00  2.00  1
 26  706 400.00  0.00 800.00  3.00  0
 27  759 430.00  0.00 800.00  2.00  1
 28 1421 790.00  0.00 800.00 520.00  0
 29  670 380.00  0.00 800.00  3.00  1
 30  742 420.00  0.00 800.00  3.00  1
 31  778 440.00  0.00 800.00  3.00  1
 32  743 420.00  0.00 800.00  4.30  1
 33  726 410.00  0.00 800.00  6.44  1
 34  763 430.00  0.00 800.00  8.60  1
 35  800 450.00  0.00 800.00 10.80  1
 36  766 430.00  0.00 800.00 17.20  0
 37  782 440.00  0.00 800.00 10.80  0
 38  745 420.00  0.00 800.00  8.60  1
 39 1421 790.00  0.00 800.00 520.00  0
 40  728 410.00  0.00 800.00 10.80  0
 41  709 400.00  0.00 800.00  8.60  0
