Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -2.4795  1.8031    -6.0113 -0.2511
      1  -1.1969  1.0817    -2.3627 -0.1310
      2  -0.5873  0.9946    -1.3015 -0.0654
      3  -0.3308  0.9991    -0.7989 -0.0377
      4  -0.2096  0.9997    -0.5338 -0.0254
      5  -0.1445  0.7808    -0.4958 -0.0252
      6  -0.0972  0.5764    -0.4663 -0.0250
      7  -0.0676  0.4120    -0.4408 -0.0248
      8  -1.6160  2.4332    -7.8406 -0.0829
      9  -1.1107  1.9744    -6.6928 -0.0738
     10  -0.7830  1.5249    -4.4452 -0.0689
     11  -0.5939  1.1496    -1.6619 -0.0664
     12  -1.2306  1.8256    -6.3177 -0.1281
     13  -4.3440  2.7857    -8.9568 -0.3890
     14  -4.2035  2.8074    -8.9301 -0.3526
     15  -3.9852  2.8369    -8.8876 -0.3079
     16  -3.6474  2.8627    -8.8161 -0.2581
     17  -3.1665  2.8378    -8.6829 -0.2067
     18  -2.5738  2.6974    -8.4275 -0.1662
     19  -1.9766  2.4080    -7.9280 -0.1392
     20  -1.4806  2.0136    -6.9595 -0.1228
     21  -1.1399  1.6053    -5.1626 -0.1137
     22  -0.9328  1.2534    -2.7603 -0.1089
     23  -0.8165  0.9859    -2.0477 -0.1063
     24  -0.7531  0.7979    -1.8669 -0.1049
     25  -0.9523  0.8598    -2.1595 -0.1885
     26  -0.7868  0.7777    -1.7973 -0.1377
     27  -0.9393  0.8031    -1.9850 -0.2470
     28  -0.9028  0.6718    -1.9084 -0.2460
     29  -1.0622  0.6936    -2.0913 -0.3568
     30  -1.2384  0.7201    -2.3180 -0.5419
     31  -1.4134  0.7409    -2.5481 -0.6834
     32  -1.6118  0.7829    -2.8448 -0.8574
     33  -1.8594  0.8637    -3.3192 -1.0527
     34  -2.1910  0.9884    -4.0498 -1.2236
     35  -2.6182  1.1204    -4.7896 -1.4523
     36  -2.3148  0.9339    -3.8601 -1.3855
     37  -2.1113  0.8268    -3.3131 -1.3309
     38  -2.3191  0.8566    -3.5910 -1.4861
     39  -2.2826  0.7345    -3.4625 -1.5010
     40  -2.1158  0.6675    -3.1259 -1.4130
     41  -1.9761  0.6330    -2.8835 -1.3468

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0967  0.0604     0.0029  0.1891
      1   0.1004  0.0596     0.0038  0.1897
      2   0.1001  0.0595     0.0033  0.1896
      3   0.1020  0.0592     0.0037  0.1900
      4   0.1038  0.0583     0.0047  0.1901
      5   0.1115  0.0564     0.0120  0.1914
      6   0.1152  0.0544     0.0190  0.1917
      7   0.1167  0.0533     0.0232  0.1918
      8   0.0113  0.0108     0.0000  0.0279
      9   0.0132  0.0105     0.0000  0.0296
     10   0.0145  0.0102     0.0001  0.0305
     11   0.0152  0.0099     0.0001  0.0309
     12   0.0084  0.0057     0.0000  0.0160
     13   0.0003  0.0012     0.0000  0.0001
     14   0.0005  0.0016     0.0000  0.0011
     15   0.0008  0.0021     0.0000  0.0038
     16   0.0014  0.0027     0.0000  0.0052
     17   0.0023  0.0032     0.0000  0.0059
     18   0.0034  0.0035     0.0000  0.0063
     19   0.0045  0.0033     0.0000  0.0065
     20   0.0054  0.0029     0.0000  0.0066
     21   0.0061  0.0023     0.0000  0.0066
     22   0.0065  0.0018     0.0001  0.0066
     23   0.0067  0.0014     0.0002  0.0066
     24   0.0069  0.0010     0.0003  0.0067
     25   0.0068  0.0011     0.0003  0.0066
     26   0.0069  0.0010     0.0003  0.0067
     27   0.0068  0.0011     0.0003  0.0066
     28   0.0069  0.0008     0.0004  0.0067
     29   0.0069  0.0008     0.0004  0.0067
     30   0.0069  0.0009     0.0003  0.0066
     31   0.0069  0.0009     0.0003  0.0066
     32   0.0069  0.0010     0.0003  0.0066
     33   0.0068  0.0011     0.0003  0.0066
     34   0.0067  0.0013     0.0002  0.0066
     35   0.0066  0.0015     0.0001  0.0066
     36   0.0067  0.0014     0.0002  0.0066
     37   0.0068  0.0012     0.0002  0.0066
     38   0.0067  0.0013     0.0002  0.0066
     39   0.0069  0.0010     0.0003  0.0066
     40   0.0069  0.0009     0.0003  0.0066
     41   0.0069  0.0009     0.0003  0.0066

