trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1149 640.00  0.00 800.00 156.00  0
  1  732 410.00  0.00 800.00 26.00  0
  2  654 370.00  0.00 800.00  6.44  1
  3  693 390.00  0.00 800.00 12.90  0
  4  656 370.00  0.00 800.00 10.80  0
  5  744 420.00  0.00 800.00  6.44  1
  6  744 410.00  0.00 800.00  8.60  0
  7  744 420.00  0.00 800.00  4.30  1
  8  744 410.00  0.00 800.00  8.60  0
  9  744 430.00  0.00 800.00  8.60  1
 10  690 390.00  0.00 800.00  6.44  1
 11  710 400.00  0.00 800.00 10.80  0
 12  708 400.00  0.00 800.00  6.44  1
 13  692 390.00  0.00 800.00 10.80  0
 14  619 350.00  0.00 800.00  8.60  1
 15  692 370.00  0.00 800.00 12.90  0
 16  763 430.00  0.00 800.00  8.60  1
 17  781 440.00  0.00 800.00  8.60  1
 18  763 410.00  0.00 800.00 10.80  0
 19  763 410.00  0.00 800.00 10.80  0
 20  763 450.00  0.00 800.00 10.80  0
 21  763 410.00  0.00 800.00  6.44  1
 22  763 440.00  0.00 800.00  6.44  1
 23  674 380.00  0.00 800.00 10.80  0
 24  692 390.00  0.00 800.00 10.80  0
 25  781 440.00  0.00 800.00  8.60  1
 26  763 430.00  0.00 800.00  8.60  1
 27  656 370.00  0.00 800.00 10.80  0
 28  781 440.00  0.00 800.00  8.60  1
 29  727 410.00  0.00 800.00  8.60  1
 30  709 400.00  0.00 800.00  8.60  1
 31  691 390.00  0.00 800.00  8.60  1
 32  691 380.00  0.00 800.00 10.80  1
 33  673 380.00  0.00 800.00  8.60  1
 34  584 330.00  0.00 800.00 10.80  0
 35  655 370.00  0.00 800.00  8.60  1
 36  673 380.00  0.00 800.00  8.60  1
 37  655 390.00  0.00 800.00 10.80  1
 38  837 470.00  0.00 800.00 12.90  0
 39  655 360.00  0.00 800.00 10.80  1
 40  637 360.00  0.00 800.00  8.60  1
 41  655 380.00  0.00 800.00  6.44  1
