Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7575  2.0720    -9.1276 -2.6626
      1  -3.8746  1.0522    -5.5269 -2.4702
      2  -3.0753  0.6930    -3.9599 -2.3880
      3  -2.6658  0.5796    -3.2693 -2.3454
      4  -2.5051  0.4949    -2.9359 -2.3305
      5  -2.3788  0.4866    -2.7530 -2.3179
      6  -2.3382  0.3648    -2.5736 -2.3168
      7  -2.3211  0.2597    -2.5699 -2.3167
      8  -2.3122  0.1841    -2.5679 -2.3165
      9  -2.3082  0.1303    -2.5672 -2.3165
     10  -2.3050  0.0944    -2.5657 -2.3164
     11  -2.3039  0.0666    -2.5655 -2.3164
     12  -2.3036  0.0657    -2.5653 -2.3164
     13  -2.3099  0.1785    -2.5660 -2.3165
     14  -2.3066  0.1319    -2.5656 -2.3164
     15  -2.3047  0.0977    -2.5653 -2.3164
     16  -2.3038  0.0724    -2.5652 -2.3164
     17  -2.3032  0.0533    -2.5652 -2.3164
     18  -2.3029  0.0389    -2.5651 -2.3164
     19  -2.3028  0.0285    -2.5651 -2.3164
     20  -2.3036  0.0664    -2.5652 -2.3164
     21  -2.3032  0.0502    -2.5651 -2.3164
     22  -2.3056  0.1158    -2.5654 -2.3164
     23  -2.3042  0.0852    -2.5652 -2.3164
     24  -2.3035  0.0620    -2.5652 -2.3164
     25  -2.3031  0.0454    -2.5651 -2.3164
     26  -2.3052  0.1080    -2.5653 -2.3164
     27  -2.3040  0.0793    -2.5652 -2.3164
     28  -2.3033  0.0578    -2.5652 -2.3164
     29  -2.3030  0.0420    -2.5651 -2.3164
     30  -2.3050  0.1044    -2.5653 -2.3164
     31  -2.3039  0.0772    -2.5652 -2.3164
     32  -2.3033  0.0565    -2.5652 -2.3164
     33  -2.3030  0.0412    -2.5651 -2.3164
     34  -2.3028  0.0300    -2.5651 -2.3164
     35  -2.3027  0.0223    -2.5651 -2.3164
     36  -2.3032  0.0537    -2.5651 -2.3164
     37  -2.3029  0.0395    -2.5651 -2.3164
     38  -2.3028  0.0288    -2.5651 -2.3164
     39  -2.3027  0.0216    -2.5651 -2.3164
     40  -2.3032  0.0538    -2.5651 -2.3164
     41  -2.3067  0.1345    -2.5655 -2.3164

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1017  0.0587     0.0068  0.1898
      1   0.1017  0.0588     0.0066  0.1899
      2   0.1018  0.0585     0.0074  0.1898
      3   0.1027  0.0582     0.0083  0.1899
      4   0.1063  0.0569     0.0119  0.1904
      5   0.1079  0.0565     0.0133  0.1906
      6   0.1169  0.0535     0.0219  0.1919
      7   0.1198  0.0516     0.0282  0.1921
      8   0.1218  0.0503     0.0327  0.1923
      9   0.1225  0.0497     0.0347  0.1924
     10   0.1270  0.0479     0.0406  0.1929
     11   0.1276  0.0474     0.0422  0.1930
     12   0.1276  0.0474     0.0423  0.1930
     13   0.0789  0.0405     0.0213  0.1550
     14   0.0826  0.0403     0.0241  0.1578
     15   0.0861  0.0402     0.0273  0.1605
     16   0.0893  0.0399     0.0299  0.1629
     17   0.0925  0.0397     0.0328  0.1651
     18   0.0955  0.0395     0.0357  0.1672
     19   0.0986  0.0393     0.0383  0.1694
     20   0.0699  0.0288     0.0262  0.1200
     21   0.0720  0.0288     0.0284  0.1219
     22   0.0523  0.0207     0.0191  0.0865
     23   0.0538  0.0206     0.0210  0.0877
     24   0.0551  0.0205     0.0222  0.0887
     25   0.0564  0.0204     0.0234  0.0897
     26   0.0430  0.0156     0.0162  0.0676
     27   0.0440  0.0155     0.0174  0.0683
     28   0.0450  0.0154     0.0186  0.0689
     29   0.0459  0.0153     0.0200  0.0698
     30   0.0357  0.0122     0.0142  0.0540
     31   0.0365  0.0121     0.0149  0.0545
     32   0.0372  0.0120     0.0155  0.0549
     33   0.0379  0.0119     0.0161  0.0554
     34   0.0386  0.0119     0.0168  0.0562
     35   0.0392  0.0118     0.0176  0.0570
     36   0.0322  0.0099     0.0141  0.0466
     37   0.0328  0.0098     0.0145  0.0469
     38   0.0333  0.0097     0.0149  0.0473
     39   0.0338  0.0097     0.0153  0.0476
     40   0.0280  0.0083     0.0113  0.0396
     41   0.0228  0.0071     0.0080  0.0325

