Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7567  2.0723    -9.1275 -2.6619
      1  -4.1471  1.1829    -6.0569 -2.4984
      2  -5.0897  0.6943    -6.1469 -4.2808
      3  -5.6456  0.4884    -6.3462 -5.2706
      4  -5.9574  0.5090    -6.7229 -5.6733
      5  -5.8699  0.3307    -6.1889 -5.6726
      6  -5.9023  0.2504    -6.1708 -5.8976
      7  -5.9050  0.2000    -6.1697 -5.9002
      8  -5.9062  0.1674    -6.1690 -5.9020
      9  -5.9067  0.1463    -6.1684 -5.9033
     10  -5.9066  0.1334    -6.1679 -5.9039
     11  -5.9063  0.1252    -6.1676 -5.9043
     12  -5.9064  0.1181    -6.1672 -5.9052
     13  -5.9061  0.1134    -6.1670 -5.9055
     14  -5.9059  0.1092    -6.1667 -5.9059
     15  -5.9057  0.1059    -6.1665 -5.9061
     16  -5.9054  0.1034    -6.1663 -5.9062
     17  -5.9052  0.1005    -6.1661 -5.9064
     18  -5.9049  0.0982    -6.1660 -5.9065
     19  -5.9048  0.0953    -6.1658 -5.9068
     20  -5.9046  0.0933    -6.1657 -5.9069
     21  -5.9044  0.0916    -6.1656 -5.9069
     22  -5.9042  0.0894    -6.1655 -5.9070
     23  -5.9041  0.0879    -6.1654 -5.9071
     24  -5.9040  0.0856    -6.1653 -5.9073
     25  -5.9038  0.0838    -6.1652 -5.9074
     26  -5.9037  0.0824    -6.1651 -5.9074
     27  -5.9036  0.0807    -6.1650 -5.9075
     28  -5.9034  0.0794    -6.1649 -5.9075
     29  -5.9033  0.0781    -6.1648 -5.9075
     30  -5.9032  0.0769    -6.1648 -5.9075
     31  -5.9031  0.0755    -6.1647 -5.9076
     32  -5.9030  0.0745    -6.1647 -5.9076
     33  -5.9029  0.0733    -6.1646 -5.9077
     34  -5.9028  0.0721    -6.1645 -5.9077
     35  -5.9027  0.0711    -6.1645 -5.9077
     36  -5.9026  0.0702    -6.1644 -5.9078
     37  -5.9025  0.0693    -6.1644 -5.9078
     38  -5.9025  0.0684    -6.1643 -5.9078
     39  -5.9024  0.0677    -6.1643 -5.9078
     40  -5.9023  0.0669    -6.1642 -5.9078
     41  -5.9023  0.0660    -6.1642 -5.9079

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1017  0.0587     0.0068  0.1898
      1   0.1019  0.0586     0.0072  0.1898
      2   0.1017  0.0587     0.0068  0.1898
      3   0.1005  0.0590     0.0057  0.1896
      4   0.0947  0.0607     0.0030  0.1888
      5   0.1079  0.0578     0.0086  0.1909
      6   0.1174  0.0545     0.0165  0.1921
      7   0.1192  0.0532     0.0217  0.1922
      8   0.1206  0.0522     0.0254  0.1923
      9   0.1217  0.0513     0.0286  0.1924
     10   0.1224  0.0508     0.0303  0.1925
     11   0.1228  0.0505     0.0315  0.1925
     12   0.1236  0.0499     0.0336  0.1926
     13   0.1240  0.0496     0.0348  0.1926
     14   0.1245  0.0493     0.0359  0.1926
     15   0.1248  0.0490     0.0367  0.1927
     16   0.1250  0.0489     0.0373  0.1927
     17   0.1254  0.0486     0.0381  0.1927
     18   0.1256  0.0485     0.0387  0.1927
     19   0.1260  0.0482     0.0397  0.1928
     20   0.1261  0.0481     0.0401  0.1928
     21   0.1263  0.0480     0.0405  0.1928
     22   0.1265  0.0478     0.0411  0.1928
     23   0.1266  0.0477     0.0414  0.1928
     24   0.1269  0.0475     0.0421  0.1928
     25   0.1271  0.0473     0.0426  0.1929
     26   0.1272  0.0473     0.0428  0.1929
     27   0.1274  0.0471     0.0433  0.1929
     28   0.1275  0.0471     0.0435  0.1929
     29   0.1276  0.0470     0.0438  0.1929
     30   0.1277  0.0469     0.0441  0.1929
     31   0.1279  0.0468     0.0444  0.1929
     32   0.1280  0.0467     0.0446  0.1929
     33   0.1281  0.0466     0.0449  0.1929
     34   0.1282  0.0465     0.0453  0.1929
     35   0.1283  0.0465     0.0455  0.1929
     36   0.1284  0.0464     0.0458  0.1930
     37   0.1285  0.0463     0.0459  0.1930
     38   0.1286  0.0463     0.0462  0.1930
     39   0.1286  0.0462     0.0463  0.1930
     40   0.1287  0.0462     0.0466  0.1930
     41   0.1288  0.0461     0.0469  0.1930

