trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  634 360.00  0.00 800.00  3.00  1
  1  647 360.00  0.00 800.00 520.00  0
  2  769 430.00  0.00 800.00 52.00  0
  3  714 400.00  0.00 800.00 26.00  0
  4  765 430.00  0.00 800.00 12.90  0
  5  675 380.00  0.00 800.00 12.90  1
  6  676 380.00  0.00 800.00 17.20  0
  7  728 410.00  0.00 800.00 10.80  1
  8  657 370.00  0.00 800.00 12.90  0
  9  657 390.00  0.00 800.00 10.80  0
 10  855 480.00  0.00 800.00 12.90  0
 11  764 430.00  0.00 800.00 10.80  1
 12  838 470.00  0.00 800.00 17.20  0
 13  710 400.00  0.00 800.00 10.80  1
 14  692 390.00  0.00 800.00 10.80  0
 15  946 530.00  0.00 800.00 17.20  0
 16  746 420.00  0.00 800.00 10.80  1
 17  892 500.00  0.00 800.00 17.20  0
 18  674 380.00  0.00 800.00 10.80  0
 19  928 520.00  0.00 800.00 17.20  0
 20  855 480.00  0.00 800.00 12.90  0
 21  764 430.00  0.00 800.00 10.80  0
 22  854 480.00  0.00 800.00 10.80  1
 23 1018 570.00  0.00 800.00 17.20  0
 24  927 520.00  0.00 800.00 12.90  0
 25  548 310.00  0.00 800.00 10.80  0
 26 1035 580.00  0.00 800.00 12.90  0
 27  963 540.00  0.00 800.00 12.90  0
 28  945 530.00  0.00 800.00 12.90  0
 29  926 520.00  0.00 800.00 10.80  1
 30  350 200.00  0.00 800.00 10.80  0
 31 1421 790.00  0.00 800.00 520.00  0
 32 1421 790.00  0.00 800.00 260.00  0
 33 1089 610.00  0.00 800.00 12.90  0
 34 1071 600.00  0.00 800.00 12.90  0
 35 1088 610.00  0.00 800.00 10.80  1
 36 1421 790.00  0.00 800.00 520.00  0
 37 1421 790.00  0.00 800.00 260.00  0
 38 1017 570.00  0.00 800.00 12.90  0
 39  332 190.00  0.00 800.00 10.80  0
 40 1421 790.00  0.00 800.00 520.00  0
 41 1421 780.00  0.00 800.00 260.00  0
