trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  721 410.00  0.00 800.00  0.71  1
  1  790 440.00  0.00 800.00 260.00  0
  2  679 380.00  0.00 800.00 52.00  0
  3  695 390.00  0.00 800.00 21.50  0
  4  765 430.00  0.00 800.00 12.90  0
  5  675 380.00  0.00 800.00 12.90  0
  6  675 390.00  0.00 800.00 17.20  0
  7  675 370.00  0.00 800.00 17.20  0
  8  675 380.00  0.00 800.00 10.80  0
  9  675 390.00  0.00 800.00 17.20  0
 10  675 400.00  0.00 800.00 10.80  0
 11  675 380.00  0.00 800.00 10.80  0
 12  817 460.00  0.00 800.00  8.60  0
 13  817 470.00  0.00 800.00 10.80  0
 14  497 280.00  0.00 800.00 21.50  0
 15  497 300.00  0.00 800.00 17.20  0
 16  568 320.00  0.00 800.00 17.20  0
 17  638 360.00  0.00 800.00 10.80  0
 18   89  50.00  0.00 800.00 520.00  0
 19  336 190.00  0.00 800.00 26.00  0
 20  319 180.00  0.00 800.00 52.00  1
 21  801 450.00  0.00 800.00 12.90  0
 22  552 310.00  0.00 800.00 26.00  0
 23  587 330.00  0.00 800.00 21.50  0
 24  747 420.00  0.00 800.00 12.90  0
 25  248 140.00  0.00 800.00 104.00  0
 26  800 450.00  0.00 800.00 10.80  0
 27  978 550.00  0.00 800.00  6.44  0
 28  887 500.00  0.00 800.00  4.30  0
 29  765 430.00  0.00 800.00 12.90  0
 30  605 340.00  0.00 800.00 21.50  0
 31 1189 670.00  0.00 800.00  0.71  1
 32  264 150.00  0.00 800.00 26.00  1
 33  264 160.00  0.00 800.00 52.00  1
 34  370 210.00  0.00 800.00 17.20  0
 35  250 140.00  0.00 800.00 260.00  0
 36  801 450.00  0.00 800.00 12.90  0
 37   49  30.00  0.00 800.00 52.00  1
 38  281 160.00  0.00 800.00 21.50  1
 39  623 350.00  0.00 800.00 21.50  0
 40  459 260.00  0.00 800.00 12.90  0
 41  285 160.00  0.00 800.00 156.00  0
