Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7569  2.0722    -9.1275 -2.6621
      1  -4.0148  1.1208    -5.7964 -2.4846
      2  -3.0762  0.6944    -3.9624 -2.3880
      3  -2.6691  0.5734    -3.2875 -2.3459
      4  -2.5049  0.4909    -2.9412 -2.3306
      5  -2.3808  0.4726    -2.7715 -2.3182
      6  -2.3514  0.3410    -2.7216 -2.3178
      7  -2.3339  0.2470    -2.6670 -2.3175
      8  -2.3234  0.2823    -2.5698 -2.3166
      9  -2.3138  0.2001    -2.5682 -2.3166
     10  -2.3086  0.1549    -2.5662 -2.3165
     11  -2.3099  0.1777    -2.5661 -2.3165
     12  -2.3065  0.1299    -2.5656 -2.3164
     13  -2.3045  0.0916    -2.5653 -2.3164
     14  -2.3036  0.0668    -2.5652 -2.3164
     15  -2.3033  0.0572    -2.5652 -2.3164
     16  -2.3030  0.0415    -2.5651 -2.3164
     17  -2.3053  0.1099    -2.5653 -2.3164
     18  -2.3040  0.0804    -2.5652 -2.3164
     19  -2.3099  0.1819    -2.5658 -2.3164
     20  -2.3435  0.4280    -2.5688 -2.3166
     21  -2.3242  0.3110    -2.5671 -2.3165
     22  -2.3140  0.2261    -2.5662 -2.3165
     23  -2.3087  0.1654    -2.5657 -2.3164
     24  -2.3059  0.1215    -2.5654 -2.3164
     25  -2.3044  0.0885    -2.5653 -2.3164
     26  -2.3035  0.0650    -2.5652 -2.3164
     27  -2.3031  0.0479    -2.5651 -2.3164
     28  -2.3053  0.1097    -2.5653 -2.3164
     29  -2.3040  0.0805    -2.5652 -2.3164
     30  -2.3034  0.0585    -2.5652 -2.3164
     31  -2.3030  0.0434    -2.5651 -2.3164
     32  -2.3028  0.0327    -2.5651 -2.3164
     33  -2.3031  0.0467    -2.5651 -2.3164
     34  -2.3057  0.1171    -2.5654 -2.3164
     35  -2.3042  0.0849    -2.5653 -2.3164
     36  -2.3035  0.0622    -2.5652 -2.3164
     37  -2.3031  0.0468    -2.5651 -2.3164
     38  -2.3029  0.0352    -2.5651 -2.3164
     39  -2.3027  0.0257    -2.5651 -2.3164
     40  -2.3034  0.0601    -2.5652 -2.3164
     41  -2.3030  0.0438    -2.5651 -2.3164

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1019  0.0586     0.0072  0.1899
      1   0.1018  0.0587     0.0071  0.1898
      2   0.1018  0.0585     0.0074  0.1898
      3   0.1024  0.0581     0.0085  0.1898
      4   0.1062  0.0569     0.0119  0.1904
      5   0.1069  0.0562     0.0136  0.1903
      6   0.1101  0.0544     0.0194  0.1907
      7   0.1132  0.0529     0.0243  0.1910
      8   0.1074  0.0528     0.0215  0.1889
      9   0.1089  0.0520     0.0243  0.1891
     10   0.1161  0.0507     0.0296  0.1907
     11   0.1089  0.0506     0.0265  0.1881
     12   0.1134  0.0492     0.0312  0.1890
     13   0.1142  0.0487     0.0330  0.1891
     14   0.1185  0.0474     0.0375  0.1899
     15   0.1229  0.0470     0.0407  0.1912
     16   0.1264  0.0456     0.0451  0.1918
     17   0.0828  0.0396     0.0247  0.1557
     18   0.0860  0.0393     0.0278  0.1580
     19   0.0555  0.0260     0.0165  0.1006
     20   0.0355  0.0169     0.0082  0.0626
     21   0.0366  0.0166     0.0096  0.0636
     22   0.0378  0.0164     0.0111  0.0646
     23   0.0390  0.0163     0.0129  0.0656
     24   0.0401  0.0162     0.0143  0.0666
     25   0.0412  0.0161     0.0151  0.0675
     26   0.0423  0.0161     0.0159  0.0683
     27   0.0433  0.0161     0.0169  0.0692
     28   0.0331  0.0120     0.0120  0.0516
     29   0.0338  0.0119     0.0133  0.0523
     30   0.0345  0.0118     0.0142  0.0528
     31   0.0352  0.0118     0.0147  0.0534
     32   0.0360  0.0118     0.0152  0.0540
     33   0.0330  0.0107     0.0141  0.0485
     34   0.0260  0.0086     0.0090  0.0383
     35   0.0265  0.0085     0.0095  0.0387
     36   0.0270  0.0084     0.0100  0.0391
     37   0.0274  0.0084     0.0106  0.0394
     38   0.0279  0.0083     0.0113  0.0398
     39   0.0284  0.0083     0.0122  0.0401
     40   0.0237  0.0070     0.0087  0.0331
     41   0.0240  0.0070     0.0090  0.0333

