Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.4013  1.9063    -8.6391 -2.4553
      1  -5.8520  1.7020    -9.0637 -4.0030
      2  -4.5307  0.7630    -5.6585 -3.9536
      3  -4.1412  0.6171    -4.7588 -3.7529
      4  -4.3280  0.6019    -4.9979 -4.0448
      5  -4.2694  0.4387    -4.7100 -4.0628
      6  -4.2641  0.3274    -4.6828 -4.1342
      7  -4.2586  0.2512    -4.6665 -4.1753
      8  -4.2472  0.1894    -4.6259 -4.1783
      9  -4.2468  0.1542    -4.6208 -4.2072
     10  -4.2465  0.1324    -4.6176 -4.2253
     11  -4.6220  0.6707    -5.5633 -4.2368
     12  -4.5552  0.5242    -5.2280 -4.2423
     13  -4.4903  0.4344    -5.0375 -4.2387
     14  -4.5495  0.3921    -5.0525 -4.2839
     15  -4.4995  0.3324    -4.9928 -4.2734
     16  -4.5266  0.2811    -5.0010 -4.3175
     17  -4.6397  0.4043    -5.1415 -4.4076
     18  -4.6069  0.3263    -5.0518 -4.4051
     19  -4.5572  0.2951    -5.0212 -4.3601
     20  -4.5275  0.2495    -4.9806 -4.3448
     21  -4.5386  0.2076    -4.9843 -4.4113
     22  -4.5209  0.1739    -4.9363 -4.3986
     23  -4.5273  0.1477    -4.9394 -4.4645
     24  -4.5137  0.1259    -4.8567 -4.4449
     25  -4.5216  0.1097    -4.8716 -4.5156
     26  -4.5192  0.0993    -4.8467 -4.5157
     27  -4.5221  0.0913    -4.8507 -4.5186
     28  -4.5203  0.0860    -4.8269 -4.5186
     29  -4.5249  0.0805    -4.8438 -4.5222
     30  -4.5267  0.0776    -4.8490 -4.5237
     31  -4.5257  0.0752    -4.8354 -4.5237
     32  -4.5175  0.0612    -4.7842 -4.5229
     33  -4.4945  0.0926    -4.7804 -4.3929
     34  -4.4504  0.1318    -4.7759 -4.2918
     35  -4.4690  0.1174    -4.7775 -4.3144
     36  -4.4854  0.1016    -4.7789 -4.3537
     37  -4.4945  0.0899    -4.7795 -4.3977
     38  -4.4953  0.0874    -4.7795 -4.4042
     39  -4.4961  0.0853    -4.7795 -4.4115
     40  -4.5097  0.0727    -4.7825 -4.5161
     41  -4.5338  0.0993    -4.9249 -4.5213

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0912  0.0595     0.0016  0.1872
      1   0.0768  0.0570     0.0008  0.1805
      2   0.0941  0.0602     0.0013  0.1882
      3   0.1034  0.0611     0.0017  0.1909
      4   0.1008  0.0608     0.0008  0.1902
      5   0.1078  0.0577     0.0082  0.1910
      6   0.1121  0.0554     0.0164  0.1914
      7   0.1144  0.0539     0.0217  0.1916
      8   0.1164  0.0526     0.0263  0.1918
      9   0.1177  0.0518     0.0289  0.1919
     10   0.1185  0.0513     0.0305  0.1920
     11   0.0222  0.0142     0.0001  0.0451
     12   0.0239  0.0139     0.0011  0.0464
     13   0.0260  0.0140     0.0026  0.0483
     14   0.0272  0.0146     0.0033  0.0511
     15   0.0291  0.0150     0.0052  0.0537
     16   0.0310  0.0154     0.0071  0.0562
     17   0.0234  0.0119     0.0023  0.0414
     18   0.0248  0.0118     0.0041  0.0430
     19   0.0256  0.0118     0.0052  0.0440
     20   0.0269  0.0119     0.0071  0.0456
     21   0.0282  0.0119     0.0078  0.0468
     22   0.0294  0.0120     0.0085  0.0478
     23   0.0304  0.0119     0.0093  0.0484
     24   0.0316  0.0120     0.0102  0.0501
     25   0.0327  0.0120     0.0114  0.0514
     26   0.0331  0.0119     0.0123  0.0517
     27   0.0337  0.0119     0.0135  0.0522
     28   0.0341  0.0118     0.0141  0.0524
     29   0.0350  0.0118     0.0146  0.0533
     30   0.0356  0.0118     0.0150  0.0537
     31   0.0358  0.0117     0.0152  0.0538
     32   0.0368  0.0118     0.0158  0.0547
     33   0.0280  0.0088     0.0108  0.0405
     34   0.0238  0.0074     0.0085  0.0338
     35   0.0245  0.0075     0.0089  0.0342
     36   0.0252  0.0076     0.0093  0.0348
     37   0.0258  0.0076     0.0099  0.0359
     38   0.0259  0.0075     0.0101  0.0360
     39   0.0260  0.0075     0.0104  0.0361
     40   0.0259  0.0075     0.0102  0.0358
     41   0.0216  0.0064     0.0080  0.0299

