Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7572  2.0721    -9.1275 -2.6623
      1  -4.0160  1.1224    -5.7979 -2.4847
      2  -3.0775  0.6969    -3.9686 -2.3880
      3  -2.6663  0.5800    -3.2722 -2.3454
      4  -2.5024  0.4958    -2.9124 -2.3302
      5  -2.6306  0.4839    -3.0396 -2.4540
      6  -2.6365  0.9080    -3.5144 -2.3304
      7  -2.5356  0.7209    -2.9064 -2.3269
      8  -2.5934  1.0481    -4.5351 -2.3197
      9  -2.4715  0.7842    -2.8471 -2.3188
     10  -2.4021  0.5997    -2.7579 -2.3178
     11  -2.3601  0.4589    -2.6125 -2.3172
     12  -2.3396  0.3844    -2.5724 -2.3168
     13  -2.3227  0.2830    -2.5691 -2.3166
     14  -2.3135  0.2092    -2.5672 -2.3165
     15  -2.3085  0.1550    -2.5662 -2.3165
     16  -2.3057  0.1112    -2.5657 -2.3164
     17  -2.3043  0.0823    -2.5654 -2.3164
     18  -2.3035  0.0603    -2.5653 -2.3164
     19  -2.3031  0.0444    -2.5652 -2.3164
     20  -2.3029  0.0312    -2.5652 -2.3164
     21  -2.3038  0.0703    -2.5653 -2.3164
     22  -2.3088  0.1650    -2.5658 -2.3164
     23  -2.3060  0.1207    -2.5655 -2.3164
     24  -2.3208  0.2838    -2.5669 -2.3165
     25  -2.3122  0.2060    -2.5661 -2.3165
     26  -2.3078  0.1515    -2.5657 -2.3164
     27  -2.3055  0.1115    -2.5654 -2.3164
     28  -2.3041  0.0814    -2.5653 -2.3164
     29  -2.3034  0.0592    -2.5652 -2.3164
     30  -2.3030  0.0433    -2.5652 -2.3164
     31  -2.3028  0.0317    -2.5651 -2.3164
     32  -2.3027  0.0232    -2.5651 -2.3164
     33  -2.3027  0.0170    -2.5651 -2.3164
     34  -2.3026  0.0125    -2.5651 -2.3164
     35  -2.3026  0.0091    -2.5651 -2.3164
     36  -2.3027  0.0213    -2.5651 -2.3164
     37  -2.3026  0.0156    -2.5651 -2.3164
     38  -2.3029  0.0372    -2.5651 -2.3164
     39  -2.3028  0.0273    -2.5651 -2.3164
     40  -2.3027  0.0200    -2.5651 -2.3164
     41  -2.3026  0.0147    -2.5651 -2.3164

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1017  0.0587     0.0068  0.1898
      1   0.1016  0.0588     0.0067  0.1898
      2   0.1016  0.0586     0.0071  0.1898
      3   0.1026  0.0583     0.0081  0.1899
      4   0.1066  0.0570     0.0117  0.1905
      5   0.1061  0.0578     0.0102  0.1907
      6   0.0505  0.0383     0.0001  0.1230
      7   0.0564  0.0387     0.0029  0.1292
      8   0.0389  0.0294     0.0001  0.0922
      9   0.0420  0.0290     0.0014  0.0945
     10   0.0459  0.0290     0.0055  0.0982
     11   0.0496  0.0292     0.0087  0.1021
     12   0.0540  0.0305     0.0109  0.1088
     13   0.0566  0.0303     0.0141  0.1110
     14   0.0594  0.0302     0.0162  0.1136
     15   0.0620  0.0302     0.0186  0.1162
     16   0.0634  0.0300     0.0208  0.1171
     17   0.0659  0.0301     0.0224  0.1198
     18   0.0681  0.0302     0.0243  0.1221
     19   0.0704  0.0303     0.0264  0.1243
     20   0.0707  0.0301     0.0271  0.1245
     21   0.0505  0.0201     0.0188  0.0840
     22   0.0365  0.0143     0.0123  0.0592
     23   0.0375  0.0142     0.0140  0.0599
     24   0.0276  0.0108     0.0080  0.0436
     25   0.0282  0.0106     0.0087  0.0441
     26   0.0290  0.0105     0.0094  0.0448
     27   0.0297  0.0104     0.0102  0.0454
     28   0.0303  0.0103     0.0111  0.0459
     29   0.0309  0.0103     0.0120  0.0463
     30   0.0315  0.0102     0.0132  0.0468
     31   0.0321  0.0102     0.0141  0.0472
     32   0.0327  0.0102     0.0144  0.0476
     33   0.0332  0.0101     0.0148  0.0479
     34   0.0338  0.0101     0.0152  0.0483
     35   0.0344  0.0101     0.0156  0.0489
     36   0.0287  0.0083     0.0126  0.0404
     37   0.0291  0.0083     0.0137  0.0406
     38   0.0244  0.0070     0.0092  0.0336
     39   0.0248  0.0070     0.0096  0.0338
     40   0.0252  0.0070     0.0100  0.0340
     41   0.0255  0.0069     0.0105  0.0342

