Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7960  2.0568    -9.1324 -2.7020
      1  -4.0415  1.1053    -5.7908 -2.5064
      2  -3.2151  0.7199    -4.2067 -2.4106
      3  -2.7901  0.5615    -3.4003 -2.3625
      4  -3.0392  0.4782    -3.5285 -2.8118
      5  -3.1896  0.4530    -3.6411 -3.0194
      6  -3.1391  0.3322    -3.4035 -3.0097
      7  -3.1485  0.2495    -3.4030 -3.1400
      8  -3.1437  0.1864    -3.4022 -3.1415
      9  -3.1335  0.1315    -3.3965 -3.1414
     10  -3.1350  0.0972    -3.3963 -3.1445
     11  -3.1322  0.0690    -3.3947 -3.1444
     12  -3.1285  0.2051    -3.3956 -3.1324
     13  -3.1332  0.1514    -3.3955 -3.1409
     14  -3.1340  0.1124    -3.3953 -3.1439
     15  -3.1319  0.0838    -3.3945 -3.1439
     16  -3.1323  0.0622    -3.3944 -3.1449
     17  -3.1321  0.0453    -3.3944 -3.1451
     18  -3.1344  0.0818    -3.3956 -3.1452
     19  -3.1327  0.0589    -3.3947 -3.1451
     20  -3.1325  0.0446    -3.3946 -3.1453
     21  -3.1375  0.1014    -3.3978 -3.1453
     22  -3.1343  0.0729    -3.3958 -3.1453
     23  -3.1365  0.0868    -3.3974 -3.1454
     24  -3.1367  0.0771    -3.3979 -3.1455
     25  -3.1358  0.0584    -3.3975 -3.1455
     26  -3.1352  0.0462    -3.3972 -3.1455
     27  -3.1348  0.0386    -3.3971 -3.1454
     28  -3.1534  0.0936    -3.5030 -3.1463
     29  -3.1515  0.0823    -3.4890 -3.1463
     30  -3.1776  0.1158    -3.6025 -3.1479
     31  -3.2230  0.1451    -3.6456 -3.1518
     32  -3.2203  0.1377    -3.6436 -3.1516
     33  -3.2789  0.1484    -3.6613 -3.1605
     34  -3.2229  0.1379    -3.6443 -3.1519
     35  -3.2199  0.1334    -3.6423 -3.1517
     36  -3.2616  0.1426    -3.6564 -3.1574
     37  -3.2087  0.1274    -3.6356 -3.1506
     38  -3.2058  0.1245    -3.6334 -3.1503
     39  -3.2036  0.1225    -3.6317 -3.1501
     40  -3.2207  0.1302    -3.6419 -3.1519
     41  -3.2193  0.1293    -3.6411 -3.1517

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1070  0.0571     0.0101  0.1906
      1   0.1074  0.0571     0.0099  0.1906
      2   0.1086  0.0569     0.0108  0.1908
      3   0.1104  0.0564     0.0127  0.1911
      4   0.1091  0.0566     0.0120  0.1909
      5   0.1088  0.0569     0.0112  0.1909
      6   0.1176  0.0536     0.0206  0.1920
      7   0.1246  0.0507     0.0301  0.1928
      8   0.1259  0.0495     0.0345  0.1929
      9   0.1299  0.0471     0.0430  0.1933
     10   0.1337  0.0451     0.0499  0.1937
     11   0.1369  0.0433     0.0562  0.1940
     12   0.0914  0.0423     0.0254  0.1669
     13   0.0956  0.0413     0.0309  0.1691
     14   0.0990  0.0405     0.0357  0.1708
     15   0.1025  0.0400     0.0394  0.1729
     16   0.1056  0.0394     0.0431  0.1747
     17   0.1062  0.0391     0.0444  0.1749
     18   0.0866  0.0338     0.0346  0.1461
     19   0.0888  0.0335     0.0372  0.1479
     20   0.0910  0.0333     0.0396  0.1497
     21   0.0695  0.0261     0.0277  0.1128
     22   0.0712  0.0257     0.0301  0.1141
     23   0.0681  0.0248     0.0281  0.1089
     24   0.0701  0.0253     0.0291  0.1118
     25   0.0702  0.0252     0.0294  0.1118
     26   0.0703  0.0251     0.0297  0.1118
     27   0.0704  0.0251     0.0298  0.1119
     28   0.0527  0.0202     0.0184  0.0850
     29   0.0529  0.0200     0.0191  0.0851
     30   0.0469  0.0188     0.0158  0.0769
     31   0.0410  0.0172     0.0141  0.0689
     32   0.0413  0.0170     0.0145  0.0690
     33   0.0364  0.0148     0.0134  0.0610
     34   0.0398  0.0160     0.0143  0.0662
     35   0.0402  0.0159     0.0147  0.0663
     36   0.0375  0.0149     0.0143  0.0620
     37   0.0410  0.0159     0.0151  0.0668
     38   0.0413  0.0158     0.0154  0.0670
     39   0.0416  0.0157     0.0157  0.0671
     40   0.0415  0.0159     0.0158  0.0675
     41   0.0417  0.0158     0.0160  0.0676

