Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.5028  1.6549    -9.2033 -4.0776
      1  -5.1583  0.9330    -6.6445 -3.9269
      2  -5.8984  0.5909    -6.7165 -5.3509
      3  -6.1922  0.4813    -6.8709 -5.8835
      4  -6.0226  0.3525    -6.4759 -5.7855
      5  -5.8815  0.3114    -6.3349 -5.6830
      6  -5.9147  0.2298    -6.3370 -5.8988
      7  -5.9187  0.1807    -6.3310 -5.9020
      8  -5.9208  0.1495    -6.3271 -5.9042
      9  -5.9213  0.1313    -6.3246 -5.9049
     10  -5.9220  0.1194    -6.3225 -5.9060
     11  -5.9224  0.1121    -6.3208 -5.9067
     12  -5.9225  0.1077    -6.3194 -5.9072
     13  -5.9226  0.1045    -6.3182 -5.9076
     14  -5.9226  0.1022    -6.3171 -5.9080
     15  -5.9226  0.1006    -6.3161 -5.9081
     16  -5.9225  0.0995    -6.3153 -5.9082
     17  -5.9224  0.0985    -6.3146 -5.9083
     18  -5.9223  0.0977    -6.3139 -5.9084
     19  -5.9222  0.0970    -6.3133 -5.9084
     20  -5.9221  0.0964    -6.3128 -5.9085
     21  -5.9220  0.0958    -6.3123 -5.9085
     22  -5.9219  0.0953    -6.3119 -5.9085
     23  -5.9218  0.0948    -6.3114 -5.9085
     24  -5.9218  0.0942    -6.3109 -5.9086
     25  -5.9217  0.0936    -6.3104 -5.9087
     26  -5.9217  0.0931    -6.3099 -5.9088
     27  -5.9216  0.0927    -6.3096 -5.9088
     28  -5.9216  0.0923    -6.3092 -5.9088
     29  -5.9215  0.0919    -6.3088 -5.9089
     30  -5.9215  0.0915    -6.3084 -5.9089
     31  -5.9214  0.0912    -6.3081 -5.9089
     32  -5.9214  0.0907    -6.3077 -5.9090
     33  -5.9213  0.0904    -6.3074 -5.9090
     34  -5.9213  0.0902    -6.3071 -5.9090
     35  -5.9213  0.0899    -6.3068 -5.9090
     36  -5.9212  0.0895    -6.3064 -5.9091
     37  -5.9212  0.0892    -6.3061 -5.9091
     38  -5.9212  0.0890    -6.3059 -5.9091
     39  -5.9211  0.0889    -6.3057 -5.9091
     40  -5.9211  0.0887    -6.3055 -5.9091
     41  -5.9211  0.0884    -6.3052 -5.9092

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1013  0.0589     0.0061  0.1898
      1   0.1012  0.0590     0.0059  0.1898
      2   0.1011  0.0592     0.0054  0.1898
      3   0.1024  0.0589     0.0063  0.1900
      4   0.1062  0.0571     0.0106  0.1904
      5   0.1049  0.0570     0.0110  0.1901
      6   0.1135  0.0543     0.0191  0.1913
      7   0.1154  0.0530     0.0236  0.1915
      8   0.1169  0.0521     0.0269  0.1916
      9   0.1175  0.0516     0.0284  0.1917
     10   0.1184  0.0511     0.0303  0.1918
     11   0.1192  0.0506     0.0318  0.1918
     12   0.1197  0.0503     0.0329  0.1919
     13   0.1202  0.0499     0.0341  0.1919
     14   0.1207  0.0497     0.0351  0.1920
     15   0.1210  0.0494     0.0357  0.1920
     16   0.1212  0.0493     0.0362  0.1920
     17   0.1214  0.0492     0.0366  0.1920
     18   0.1216  0.0490     0.0371  0.1920
     19   0.1218  0.0489     0.0374  0.1921
     20   0.1219  0.0489     0.0376  0.1921
     21   0.1220  0.0488     0.0379  0.1921
     22   0.1221  0.0487     0.0381  0.1921
     23   0.1222  0.0486     0.0384  0.1921
     24   0.1224  0.0485     0.0388  0.1921
     25   0.1226  0.0484     0.0392  0.1921
     26   0.1228  0.0483     0.0396  0.1921
     27   0.1228  0.0482     0.0398  0.1922
     28   0.1229  0.0482     0.0400  0.1922
     29   0.1231  0.0481     0.0404  0.1922
     30   0.1232  0.0480     0.0407  0.1922
     31   0.1233  0.0479     0.0409  0.1922
     32   0.1235  0.0478     0.0414  0.1922
     33   0.1236  0.0478     0.0415  0.1922
     34   0.1237  0.0477     0.0417  0.1922
     35   0.1238  0.0476     0.0419  0.1922
     36   0.1240  0.0475     0.0422  0.1923
     37   0.1241  0.0475     0.0425  0.1923
     38   0.1241  0.0474     0.0426  0.1923
     39   0.1242  0.0474     0.0426  0.1923
     40   0.1243  0.0473     0.0428  0.1923
     41   0.1244  0.0473     0.0431  0.1923

