trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0   32  20.00  0.00 800.00 104.00  1
  1  790 440.00  0.00 800.00 260.00  0
  2  769 430.00  0.00 800.00 52.00  0
  3  714 400.00  0.00 800.00 26.00  1
  4  822 460.00  0.00 800.00 26.00  1
  5  661 370.00  0.00 800.00 52.00  0
  6  679 380.00  0.00 800.00 52.00  0
  7  804 450.00  0.00 800.00 26.00  1
  8  804 440.00  0.00 800.00 21.50  0
  9 1421 790.00  0.00 800.00 520.00  0
 10  570 320.00  0.00 800.00 26.00  1
 11  769 430.00  0.00 800.00 52.00  0
 12  804 450.00  0.00 800.00 26.00  0
 13  840 470.00  0.00 800.00 26.00  0
 14  677 380.00  0.00 800.00 21.50  1
 15  858 480.00  0.00 800.00 26.00  0
 16  642 360.00  0.00 800.00 26.00  0
 17  587 330.00  0.00 800.00 21.50  0
 18 1421 790.00  0.00 800.00 520.00  0
 19  478 270.00  0.00 800.00 17.20  0
 20 1421 780.00  0.00 800.00 260.00  0
 21 1421 770.00  0.00 800.00 260.00  0
 22 1421 790.00  0.00 800.00 260.00  0
 23  514 290.00  0.00 800.00 17.20  1
 24  496 280.00  0.00 800.00 17.20  0
 25 1421 790.00  0.00 800.00 520.00  0
 26 1421 770.00  0.00 800.00 260.00  0
 27  496 280.00  0.00 800.00 17.20  1
 28  514 290.00  0.00 800.00 17.20  1
 29  496 270.00  0.00 800.00 12.90  1
 30  496 300.00  0.00 800.00 21.50  0
 31  460 260.00  0.00 800.00 17.20  0
 32  856 480.00  0.00 800.00 17.20  0
 33  549 310.00  0.00 800.00 12.90  1
 34  910 510.00  0.00 800.00 17.20  0
 35  495 280.00  0.00 800.00 12.90  1
 36  495 290.00  0.00 800.00 17.20  0
 37  495 300.00  0.00 800.00 10.80  0
 38  927 520.00  0.00 800.00 12.90  0
 39  945 530.00  0.00 800.00 12.90  0
 40  963 540.00  0.00 800.00 12.90  0
 41  999 560.00  0.00 800.00 12.90  0
