Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7777  2.0645    -9.1301 -2.6798
      1  -4.0322  1.1197    -5.8008 -2.4933
      2  -3.2072  0.7260    -4.2141 -2.4046
      3  -3.7384  0.5401    -4.4068 -3.3760
      4  -3.8929  0.4664    -4.4748 -3.6867
      5  -3.7196  0.4099    -4.1437 -3.5395
      6  -3.6807  0.3042    -3.9544 -3.5367
      7  -3.6945  0.2245    -3.9539 -3.6910
      8  -3.8439  1.1413    -6.9549 -3.0832
      9  -3.6991  0.8819    -5.0667 -3.1287
     10  -3.6578  0.6971    -4.4313 -3.2347
     11  -3.5850  0.5458    -4.1348 -3.2390
     12  -3.4959  0.5565    -3.9591 -3.1616
     13  -3.4343  0.4824    -3.9113 -3.1442
     14  -3.4425  0.3766    -3.9020 -3.2211
     15  -3.4103  0.3083    -3.8285 -3.2132
     16  -3.3371  0.5724    -3.8320 -2.9235
     17  -3.3040  0.9996    -5.2319 -2.6082
     18  -3.1980  0.7662    -3.8870 -2.6082
     19  -3.2595  1.2850    -6.7865 -2.4203
     20  -3.0799  0.9956    -4.7066 -2.4150
     21  -2.9780  0.7679    -3.7483 -2.4122
     22  -2.9232  0.6047    -3.6509 -2.4107
     23  -2.9609  0.5377    -3.6578 -2.4536
     24  -2.8610  0.6807    -3.6163 -2.3831
     25  -2.8201  0.5414    -3.5610 -2.3822
     26  -2.7985  0.4508    -3.5316 -2.3818
     27  -2.8411  0.4217    -3.5675 -2.4059
     28  -2.8854  0.3961    -3.5978 -2.4429
     29  -2.9108  0.3673    -3.6105 -2.4800
     30  -2.8188  0.3740    -3.5032 -2.4145
     31  -2.7277  0.4128    -3.3853 -2.3713
     32  -2.6838  0.3749    -3.3432 -2.3619
     33  -2.7134  0.3539    -3.3620 -2.3745
     34  -2.6797  0.3239    -3.3245 -2.3665
     35  -2.7045  0.3089    -3.3412 -2.3786
     36  -2.6372  0.3116    -3.2650 -2.3565
     37  -2.5763  0.3446    -3.1437 -2.3413
     38  -2.5470  0.3103    -3.1114 -2.3376
     39  -2.5225  0.2798    -3.0891 -2.3348
     40  -2.5021  0.2538    -3.0666 -2.3326
     41  -2.4860  0.2322    -3.0446 -2.3309

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1023  0.0585     0.0073  0.1899
      1   0.1027  0.0583     0.0076  0.1899
      2   0.1040  0.0578     0.0092  0.1901
      3   0.1015  0.0587     0.0070  0.1898
      4   0.1040  0.0581     0.0084  0.1902
      5   0.1074  0.0575     0.0102  0.1908
      6   0.1156  0.0547     0.0180  0.1919
      7   0.1234  0.0514     0.0281  0.1928
      8   0.0235  0.0197     0.0000  0.0580
      9   0.0253  0.0194     0.0001  0.0591
     10   0.0279  0.0193     0.0003  0.0612
     11   0.0305  0.0193     0.0017  0.0634
     12   0.0299  0.0194     0.0016  0.0632
     13   0.0324  0.0204     0.0024  0.0677
     14   0.0350  0.0204     0.0045  0.0700
     15   0.0377  0.0209     0.0065  0.0736
     16   0.0214  0.0122     0.0011  0.0406
     17   0.0120  0.0074     0.0001  0.0225
     18   0.0126  0.0071     0.0001  0.0228
     19   0.0075  0.0044     0.0000  0.0127
     20   0.0080  0.0040     0.0001  0.0129
     21   0.0084  0.0038     0.0002  0.0130
     22   0.0086  0.0036     0.0004  0.0130
     23   0.0090  0.0039     0.0004  0.0134
     24   0.0076  0.0027     0.0003  0.0112
     25   0.0078  0.0026     0.0004  0.0112
     26   0.0078  0.0025     0.0004  0.0113
     27   0.0080  0.0027     0.0005  0.0118
     28   0.0083  0.0029     0.0005  0.0123
     29   0.0085  0.0031     0.0005  0.0126
     30   0.0081  0.0027     0.0005  0.0119
     31   0.0075  0.0020     0.0004  0.0096
     32   0.0076  0.0021     0.0004  0.0102
     33   0.0077  0.0023     0.0005  0.0108
     34   0.0079  0.0024     0.0005  0.0113
     35   0.0081  0.0026     0.0005  0.0117
     36   0.0077  0.0022     0.0005  0.0107
     37   0.0073  0.0016     0.0004  0.0070
     38   0.0074  0.0017     0.0004  0.0079
     39   0.0074  0.0018     0.0005  0.0088
     40   0.0075  0.0019     0.0005  0.0096
     41   0.0076  0.0020     0.0005  0.0102

